#{"t_start": 1638093150.9258425, "env_id": "PathColav3d-v0"}
r,l,t
-6004.856215,4,3.99295
-1507.054292,2,4.024194
-1140.921632,1,4.029979
-2766.483342,2,4.061233
-3748.751678,1,4.061233
-3664.407934,2,4.092467
-1426.608075,1,4.092467
-2401.744472,1,4.108089
-1850.327561,4,4.154958
-2198.249141,1,4.170577
-2714.599803,2,4.186227
-1727.701316,2,4.201816
-2464.575084,4,4.24868
-1132.181981,1,4.264312
-3089.311435,3,4.295548
-1945.43268,1,4.295548
-4507.787029,1,4.311165
-5677.554671,1,4.326786
-3768.342785,3,4.358041
-1475.609336,1,4.373652
-2289.045229,1,4.389271
-2392.752505,1,4.404894
-2874.295786,2,4.420513
-6480.9739,3,4.451757
-1612.287574,1,4.467378
-4858.950061,1,4.483016
-3405.509139,1,4.483016
-1107.828078,1,4.498622
-3182.394725,2,4.514242
-3633.948841,1,4.529863
-1254.647691,1,4.545485
-3652.888501,1,4.545485
-1921.417644,2,4.576727
-3157.223161,3,4.607969
-2491.758356,1,4.607969
-4591.437932,1,4.623599
-3637.412781,2,4.639212
-1207.868917,1,4.654834
-2984.831665,2,4.68128
-3053.492091,1,4.691253
-3357.418003,1,4.693367
-2342.075263,1,4.708989
-2191.890706,1,4.708989
-3683.507856,1,4.724642
-3623.051603,1,4.740245
-3623.149561,1,4.740245
-3539.228549,1,4.755859
-3301.033704,1,4.771481
-1171.406377,1,4.771481
-2350.791864,1,4.787096
-1399.496949,2,4.802729
-1869.78474,2,4.833967
-4479.487741,1,4.833967
-3847.292609,1,4.849586
-1280.206012,2,4.865238
-1992.645617,1,4.880859
-2680.193009,1,4.896449
-3411.257056,1,4.896449
-3756.672266,1,4.912073
-3801.899423,2,4.927733
-1542.417078,1,4.943309
-2445.9832,1,4.943309
-3549.372926,1,4.958939
-3574.082152,2,4.990174
-3470.816356,2,5.005805
-1881.760082,2,5.021416
-1641.016422,1,5.037073
-3643.586468,1,5.052659
-2698.399406,2,5.068281
-2075.559493,1,5.083906
-1781.161024,1,5.083906
-1922.24301,2,5.115144
-5777.114701,1,5.115144
-2920.272794,1,5.130773
-2442.627351,2,5.146391
-1769.176507,1,5.162017
-3531.149624,1,5.177628
-2789.286308,2,5.193249
-1367.419162,2,5.208871
-2132.890116,2,5.224498
-3597.207718,1,5.240147
-2842.741195,1,5.240147
-2173.045547,2,5.27139
-2124.501072,1,5.27139
-4064.031608,2,5.302599
-1306.706891,1,5.302599
-2932.295289,1,5.31822
-2316.092484,1,5.333848
-1452.846849,2,5.34949
-1971.488874,1,5.34949
-1897.099721,1,5.365084
-3471.874581,1,5.380706
-2642.896988,1,5.396335
-6166.881656,1,5.396335
-4603.530447,1,5.411958
-1202.469641,1,5.427569
-1965.749111,3,5.458812
-1317.510742,2,5.474443
-7270.052619,2,5.490055
-2404.073123,1,5.505676
5882,1,5.411951
-1093.867017,1,5.427574
-3208.706342,1,5.443193
-4812.670789,2,5.458825
-4387.250474,1,5.458825
-2678.418461,2,5.490058
-1826.634626,1,5.490058
