#{"t_start": 1638265064.2204406, "env_id": "PathColav3d-v0"}
r,l,t
-8518.151782,3,5.999886
-1088.8437,2,6.012851
-2088.25251,2,6.025784
-3653.241463,1,6.0318
-3676.10177,1,6.038784
-4614.398469,2,6.050719
-1069.214466,2,6.064544
-2577.122896,3,6.083805
-4046.803724,1,6.089787
-3140.800919,2,6.100757
-2282.075367,1,6.10674
-1371.347715,1,6.114689
-4022.713002,2,6.127825
-3210.563849,1,6.134439
-5016.304534,2,6.147778
-1432.543362,2,6.159748
-4873.260979,2,6.170717
-2009.825111,2,6.183682
-2054.119715,1,6.190664
-3210.624527,3,6.209615
-1856.368534,2,6.221581
-3729.650854,2,6.233549
-6330.917856,3,6.269454
-2617.515534,3,6.311342
-3796.197341,3,6.355225
-2646.482821,1,6.366195
-1306.046432,2,6.379165
-3587.457233,1,6.385143
-1005.710141,1,6.392125
-1190.151411,1,6.399107
-2519.329186,1,6.405091
-1522.177798,1,6.411078
-5038.09591,3,6.429026
-2041.61037,2,6.439997
-1076.678281,2,6.45396
-2237.03569,1,6.459945
-7229.668574,2,6.472804
-2972.686407,1,6.479824
-4522.596464,1,6.486446
-1169.547415,1,6.492434
-2549.262661,1,6.499446
-3718.741242,1,6.506396
-1025.511172,1,6.513377
-2479.970738,3,6.532335
-3436.098599,1,6.538311
-4711.329364,1,6.545292
-4384.538282,1,6.551276
-1345.520036,1,6.558257
-4375.987975,2,6.571254
-4250.523549,1,6.578206
-7482.866182,3,6.596156
-1189.690344,2,6.608124
-8833.327111,3,6.631062
-6848.35762,4,6.661979
-1521.552003,2,6.674946
-1291.881108,2,6.689936
-3006.676354,1,6.699879
-3823.72337,1,6.706861
-2737.711124,1,6.713841
-4188.326819,2,6.726806
-2615.449524,3,6.74475
-2083.262917,2,6.757683
-4231.426553,2,6.76965
-3324.832146,2,6.782614
-1052.30743,2,6.795581
-6304.310522,2,6.807547
-1620.874507,1,6.814561
-3837.405209,1,6.821545
-1655.58984,1,6.828525
-5687.139135,2,6.848928
-4229.438611,2,6.861894
-2997.827949,1,6.867877
-1929.840954,1,6.874859
-2535.664626,1,6.881842
-1187.906777,1,6.887859
-1032.23526,1,6.894806
-2560.964167,1,6.9008
-6619.017371,1,6.907772
-1553.694623,1,6.914754
-1006.823168,3,6.935696
-1551.035807,1,6.942679
-3623.04,1,6.94966
-2145.37169,1,6.95664
-6974.141616,3,6.978583
