#{"t_start": 1638265052.0500662, "env_id": "PathColav3d-v0"}
r,l,t
-7630.213671,2,4.105535
-2491.02556,1,4.112514
--5794.012021,2,4.117501--1150.740073,1,4.128503--3472.552964,1,4.135451-3326.440562,3,4.15839
-4889.15138,1,4.164374
-1795.867028,1,4.172353
--1417.176004,2,4.181328-4243.506432,2,4.197285-3420.738152,2,4.207259
-2115.010403,3,4.229201
-4912.673115,4,4.255132
-1932.959857,2,4.267099
-1765.074205,1,4.276075
-2502.142865,1,4.286049
-1820.867119,1,4.29303
-3967.244013,1,4.302006
-3470.318872,1,4.308987
-3899.130864,2,4.322953
-2822.453546,1,4.330929
-2265.80806,1,4.33791
-1341.993014,1,4.344896
-3727.93877,1,4.351872
-24-1042.787697,1,4.361845-14-7200.317319,1,4.368827-1129.355153,3,4.386779
-4262.167287,1,4.39376
-3774.971309,1,4.400741
-4024.406267,2,4.414704
-1473.793672,1,4.421687
-3785.852557,2,4.434651
-3617.893401,1,4.442631
-3682.622213,1,4.448613
-2216.370664,1,4.455595
-8789.509736,2,4.470554
-5318.69789,2,4.482523
-1885.076939,1,4.490502
-1153.840887,1,4.496485
-1267.484366,1,4.504464
-4728.226391,1,4.511446
-4310.654194,1,4.517432
-1836.962109,1,4.524411
-1097.950835,2,4.536378
-1146.994863,1,4.544358
-1486.891946,1,4.551339
-3603.985318,1,4.55832
-5217.154459,2,4.570287
-1104.80975,1,4.579264
-3824.654178,1,4.586245
-2139.932207,1,4.593226
-3597.737512,1,4.600209
-7052.878979,1,4.60719
-1198.429018,1,4.614171
-2699.381602,1,4.621152
-1676.713768,1,4.628133
-42-2092.387781,2,4.644091-1310.720548,2,4.64808
-345-3426.911649,3,4.67102
-1324.184009,4,4.696949
-4647.851506,1,4.70393
-1272.214056,1,4.71191
-3831.21455,1,4.71889--1464.9743,1,4.725872
-1038.448616,1,4.732853
-2061.691872,3,4.755792
-4732.537289,1,4.762774
-1329.321553,1,4.770751
-1096.155216,1,4.777733--1698.487638,2,4.794688--1781.690097,2,4.810645
-2284.283488,2,4.825605--1998.592312,1,4.834581
-3297.129512,1,4.841564-3-1368.100599,2,4.855531
-5973.155728,1,4.866497-1832.247243,4,4.886443
-1126.860449,1,4.895418
-2389.782174,2,4.912373
-1085.099456,1,4.918357
-1415.539969,2,4.936308
-3638.320765,1,4.94728
-3601.400255,1,4.953264
-1338.744319,1,4.961243
-3-2012.190257,3,4.971215-8-2396.192057,3,4.995152-6-2574.998293,1,5.002134-1627.087942,1,5.009116
-1384.983405,1,5.017093
-2-4526.224043,1,5.027066-1-2732.042916,1,5.034047-2851.471014,1,5.038037
-3608.94207,1,5.045018
-5415.081238,2,5.057984
-5264.299751,1,5.064965
-1118.449626,1,5.071951
-5532.34416,1,5.078927
-2518.913662,1,5.085909
-2-2129.863982,2,5.100868-2-4040.803059,2,5.114831-2-2310.200364,1,5.121813-20-4846.850089,1,5.129791-27-4704.78893,1,5.136772-3-3615.651351,1,5.146746-84-5533.019078,2,5.160712
-1157.016087,2,5.173674-50-1309.203756,1,5.180656-62-1087.003534,2,5.193621
-1818.640515,1,5.2016-2-1453.128327,2,5.215564-3-2389.219786,2,5.229525-3066.166774,2,5.238511
-2-7772.963627,2,5.256452-25-3579.94234,1,5.267424-3-2894.816395,4,5.300336
-3843.18989,2,5.317289
-1906.429306,1,5.331254
-1065.897472,1,5.340228
-2059.915846,2,5.36018
-3537.064227,1,5.367156
-1687.298136,1,5.374139
-1815.618161,1,5.382116
-1790.969825,1,5.390096
-1973.878899,1,5.399072--4126.01964,1,5.409059
-7300.24676,2,5.412037
-4069.703432,2,5.425003
-1385.073946,1,5.431983
-5482.620988,1,5.437967
-3221.333628,1,5.445946
-2664.704503,1,5.452927
-2435.434848,1,5.459909
-1928.878318,1,5.469881
-3058.482637,2,5.484841
-2220.891446,1,5.491829
-8225.827355,3,5.510774
-5578.129067,1,5.517764
-3601.392971,1,5.523737
-5484.884022,2,5.5377
-3609.980976,1,5.544683
-3565.613109,1,5.552661
-2793.425213,1,5.559641
-1403.084995,2,5.572609
-3158.267854,1,5.578591
-2075.490498,1,5.585572
-1397.551456,1,5.594549
-1885.351677,1,5.60153
-1243.166695,1,5.608511
-4793.62573,1,5.617487
-2564.132522,1,5.627467
-5-5839.471168,3,5.645412
-2787.059545,1,5.6523-2219-2277.42527,2,5.66535-506-4012.73436,2,5.678324-45-1179.451164,1,5.68530-298-5087.582911,3,5.705252
-1602.908592,1,5.713231
-1027.423196,1,5.7192-4076-1286.782858,1,5.726-2063.798816,2,5.737167
-2942.152548,1,5.744148
-1002.951543,1,5.751129
-2293.497369,1,5.759109
-3156.257042,1,5.765092
-1435.089691,3,5.784042
-3408.222022,1,5.791028
-1687.424605,1,5.797006
-1953.395459,2,5.810969
-4658.564752,2,5.826926
-2844.293052,1,5.832911
-4100.23226,2,5.85186
-2181.808698,1,5.860836
-3636.351165,1,5.86682
-3965.143996,2,5.879785
-3487.518151,1,5.886766
-1972.734528,2,5.90073
-1792.693633,1,5.906713
-3664.418681,1,5.913695
-1502.717452,1,5.920676
-336-7518.936209,2,5.9306-1790-1372.096516,2,5.9456-2103-3278.049261,1,5.9525-160-1736.293934,2,5.966568
-1582.617922,1,5.97453-4105.262614,5,5.988496
-4370.979266,1,5.99747
-2791.920551,1,6.003454
-5409.067961,2,6.018414
-1338.495689,1,6.025396
-415-3499.390534,1,6.0353-1591-2164.197457,2,6.0493-3957.150505,1,6.047338
