,Time,$N$,$E$,$D$,$\phi$,$\theta$,$\psi$,$u$,$v$,$w$,$p$,$q$,$r$,$\eta$,$\delta_r$,$\delta_s$,$\F_4$,$\tilde{u}$,$\tilde{\chi}$,e,$\tilde{\upsilon}$,h,$u_c$,$v_c$,$w_c$
33,1.7000000000000002,-3.3858056759559227,0.612419019818792,12.197634341245307,-0.42665233191855645,0.5049384883791745,-0.761267486957121,-3.651377867903941,-0.9993216703176304,14.855594135818961,-0.26862014896989855,0.6451022454917605,-0.5969980236142873,0.013794735074043274,0.009781625121831894,0.016236023046076298,0.005371863953769207,1.0,0.13240331789280801,0.5440336570954155,-0.7892565038730199,11.513589939016958,0.0,0.0,0.0
34,1.75,-3.076761149021214,0.6796920532224426,12.895857459242901,-0.46248117355194873,0.5219494778120004,-0.8075675742468347,-3.8886590116510025,-1.176971881797182,15.252974192205258,-0.27296394138094415,0.661260475960315,-0.6029878254979848,0.01936803013086319,0.015054775401949883,0.02099601924419403,0.010334769263863564,1.0,0.13232455333572096,0.612419019818792,-0.7863280471829275,12.197634341245307,0.0,0.0,0.0
35,1.8,-2.74116580329248,0.7449364014584601,13.60720781069938,-0.5001327455719142,0.5380874184764308,-0.8557119219634757,-4.133208080686493,-1.3666786242741529,15.642289905807171,-0.2777870424754011,0.6730017569968255,-0.6090487668290734,0.025420024059712887,0.020670976024121046,0.02612234093248844,0.015719035640358925,1.0,0.13204163618665607,0.6796920532224426,-0.7828600655016733,12.895857459242901,0.0,0.0,0.0
36,1.85,-2.3779767115902546,0.8072699396496388,14.330595221551356,-0.5396018869421622,0.5530127828854514,-0.9056242303492259,-4.3845866891136565,-1.5686558097486176,16.023042936791946,-0.2829610566313852,0.6797438073675933,-0.6152148189023137,0.03190774004906416,0.02659530658274889,0.031564291566610336,0.021461594849824905,1.0,0.13157714083642505,0.7449364014584601,-0.7789269380165024,13.60720781069938,0.0,0.0,0.0
37,1.9000000000000001,-1.9863046407302214,0.865869440185949,15.064909223556173,-0.5808182415393421,0.5663661463723155,-0.9571580341743933,-4.642223444612541,-1.7831079609690317,16.394769398041475,-0.28842839309732593,0.6808881488990673,-0.6215207884088159,0.038804490119218826,0.0328037291765213,0.037292540073394775,0.02752837724983692,1.0,0.13094490828975094,0.8072699396496388,-0.7746068512306602,14.330595221551356,0.0,0.0,0.0
38,1.9500000000000002,-1.565431931576567,0.9200055593613344,15.809040182193923,-0.6236371699344767,0.577776068965774,-1.010082263723851,-4.905410611543049,-2.0102246109560227,16.75705799660565,-0.29416155633711705,0.6758421134789572,-0.6280014088377357,0.0460832454264164,0.0392707921564579,0.04328139591962099,0.033892298117280006,1.0,0.13016096313205097,0.865869440185949,-0.7699798303895079,15.064909223556173,0.0,0.0,0.0
39,2.0,-1.1148249272562811,0.9690848845610659,16.56190283227379,-0.66783079826646,0.5868697653425277,-1.0640690510428077,-5.173303243164632,-2.250176053283064,17.109564359928843,-0.3001454330075672,0.6640399786515789,-0.6346900714561343,0.05370709486305714,0.045962920412421227,0.049499329179525375,0.04052184708416462,1.0,0.1292510026003685,0.9200055593613344,-0.7651264119973368,15.809040182193923,0.0,0.0,0.0
40,2.0500000000000003,-0.6341407226061888,1.0126970493307283,17.32246154318416,-0.7130826128239063,0.5932861961795388,-1.118686019478476,-5.444921180242016,-2.5031094755398167,17.452022839228032,-0.30636990975002315,0.6449647737593376,-0.6416174082085491,0.061624232679605484,0.05283479019999504,0.05590419843792915,0.04737529903650284,1.0,0.12825632939683299,0.9690848845610659,-0.7601264979798135,16.56190283227379,0.0,0.0,0.0
41,2.1,-0.12322802529271848,1.0506653853551502,18.089756260616593,-0.7589885909253402,0.5966908249696354,-1.173395559233678,-5.7191541620814865,-2.769144993452787,17.784256093217884,-0.3128274995805709,0.6181722654420052,-0.648809595219791,0.06976529583334923,0.059827812016010284,0.06244107149541378,0.05439808778464794,1.0,0.1272390263727084,1.0126970493307283,-0.7550581530768767,17.32246154318416,0.0,0.0,0.0
42,2.15,0.4178778472555644,1.0830996783086453,18.86292770610479,-0.805067279641217,0.596790877526681,-1.2275633278652969,-5.994770137505098,-3.0483713511765993,18.10618249800715,-0.3195131951777033,0.5833148884199527,-0.6562867423519493,0.07804344221949577,0.06687039323151112,0.06904231198132038,0.06152249313890934,1.0,0.12628674665665934,1.0506653853551502,-0.7499962273863549,18.089756260616593,0.0,0.0,0.0
43,2.2,0.9889655135272544,1.110449488300137,19.641240027216394,-0.8507800291472734,0.5933494582814394,-1.2804771493896216,-6.270426707013733,-3.3408412253478046,18.41782116170133,-0.32642562929082736,0.5401630890524554,-0.6640614425763488,0.08635665848851204,0.07387999445199966,0.07562937587499619,0.06866928935050964,1.0,0.1255172715500541,1.0830996783086453,-0.7450107091212942,18.86292770610479,0.0,0.0,0.0
44,2.25,1.5896628926931067,1.1335563505916189,20.424098731192974,-0.8955607884045582,0.5861966492311548,-1.3313757113010747,-6.544685415572642,-3.646566223986312,18.719294288572822,-0.33356798022714096,0.4886225729322896,-0.67213779296726,0.09459242597222328,0.08076684549450874,0.08211665600538254,0.07575136050581932,1.0,0.12508288468534506,1.110449488300137,-0.7401647413900895,19.641240027216394,0.0,0.0,0.0
45,2.3000000000000003,2.219456209334365,1.1537030364005312,21.211061447627003,-0.9388527614312014,0.5752359029781995,-1.3794844157341615,-6.816028371246168,-3.9655118083718675,19.010826358257805,-0.3409497401464119,0.42874315222717074,-0.6805109990760685,0.10263419151306152,0.08743900805711746,0.08841627091169357,0.08267843909561634,1.0,0.12517449204354278,1.1335563505916189,-0.7355122574838258,20.424098731192974,0.0,0.0,0.0
46,2.35,2.8777109344323692,1.1726578863766162,22.001838941147167,-0.9801474792472491,0.5604445664276119,-1.4240538485446868,-7.082876431939279,-4.297592443198409,19.292739597916263,-0.3485880627000211,0.3607186449629413,-0.6891677906736733,0.11036910116672516,0.09380821511149406,0.09444399923086166,0.08936290629208088,1.0,0.12602522960107235,1.1537030364005312,-0.7310952358035269,21.211061447627003,0.0,0.0,0.0
47,2.4000000000000004,3.563692389918163,1.1927122588679608,22.79628394632435,-1.0190210129797457,0.5418683458519333,-1.4643955171705754,-7.343607988574038,-4.642667299551844,19.569514855815665,-0.35096641981492055,0.34141099997895835,-0.6905192440375687,0.11748665571212769,0.11414621025323868,0.1112227700650692,0.11118458211421967,1.0,0.1279131734131822,1.1726578863766162,-0.7269406420052188,22.001838941147167,0.0,0.0,0.0
48,2.45,4.276761332067698,1.2166729373069631,23.594457294489334,-1.0562151194885927,0.5214145812579107,-1.502488116790287,-7.596577276384002,-5.000536752813557,19.839073837927604,-0.35207197587215777,0.3411966062221669,-0.6884806131944061,0.12313966825604439,0.12574408203363419,0.1206732988357544,0.12316546216607094,1.0,0.1311436725456554,1.1927122588679608,-0.723036111036321,22.79628394632435,0.0,0.0,0.0
49,2.5,5.016991209744671,1.2450258788893311,24.39571340279404,-1.0920819713806433,0.4998448422610764,-1.5391534201498858,-7.840898878115439,-5.370777456674473,20.0993871901478,-0.35468039910241655,0.3333647868360944,-0.6866062587127091,0.12828220054507256,0.13006536662578583,0.12429188936948776,0.1271946094930172,1.0,0.134827289644931,1.2166729373069631,-0.7190753853933856,23.594457294489334,0.0,0.0,0.0
50,2.5500000000000003,5.784653893049945,1.2772942808631742,25.19909907151622,-1.126531264327264,0.47705170447517764,-1.5740285374983298,-8.075990313662864,-5.752875806525301,20.351158816495797,-0.35723779501731395,0.3286306980395448,-0.6834980210289361,0.1334260180592537,0.13702046871185303,0.13004394248127937,0.13422008603811264,1.0,0.13858811377675756,1.2450258788893311,-0.7149636709016696,24.39571340279404,0.0,0.0,0.0
51,2.6,6.579927295894462,1.3133758920074112,26.00374526331739,-1.1596535380454494,0.4532564527805256,-1.6072638277291862,-8.301209298783109,-6.146314336295216,20.59398294177287,-0.3600176157360539,0.3227669870285882,-0.679724537394941,0.13831589743494987,0.1426265984773636,0.1347014419734478,0.13982445001602173,1.0,0.14255737665995902,1.2772942808631742,-0.7107415075280115,25.19909907151622,0.0,0.0,0.0
52,2.6500000000000004,7.402986430123407,1.3529808665688943,26.808731959123133,-1.19147587938693,0.42855228498951714,-1.6388272052773656,-8.5159970347192,-6.550537981957705,20.82787300853178,-0.36275826270652245,0.31738308461656084,-0.6750838911160828,0.14299249649047852,0.1484023779630661,0.13946858793497086,0.14566032215952873,1.0,0.14665733910340747,1.3133758920074112,-0.7064048547883985,26.00374526331739,0.0,0.0,0.0
53,2.7,8.253957175911333,1.395851196064531,27.61315165255557,-1.222058901295627,0.4030736354888975,-1.6687754081970485,-8.719826488850703,-6.964967804090181,21.052689413556145,-0.3654825606907209,0.31189203751654093,-0.6696629768237473,0.14742131531238556,0.15376762300729752,0.1438741832971573,0.1510801613330841,1.0,0.15088382260285743,1.3529808665688943,-0.7019693187593472,26.808731959123133,0.0,0.0,0.0
54,2.75,9.132925627835393,1.441671705917585,28.416096013347378,-1.2514615346450746,0.37693486310545676,-1.6971465391723433,-8.912223889635229,-7.388999494650533,21.26836190358685,-0.3681478915461437,0.3065040785058938,-0.6634443869814278,0.15161409974098206,0.15893563628196716,0.14808900654315948,0.1563139446079731,1.0,0.15519951642842356,1.395851196064531,-0.6974452790629395,27.61315165255557,0.0,0.0,0.0
55,2.8000000000000003,10.039931894337707,1.4901017363662274,29.21666757811124,-1.2797513910613212,0.35025080190661706,-1.7239957838885256,-9.092763326898368,-7.822008379284812,21.474813694122233,-0.37075052402181924,0.30115124483088285,-0.656447813473642,0.15557574480772018,0.16384195536375046,0.15206272155046463,0.16128794476389885,1.0,0.15957434279792435,1.441671705917585,-0.6928452804850246,28.416096013347378,0.0,0.0,0.0
56,2.85,10.974970586947274,1.5407631007746052,30.013982150588063,-1.3069989978504335,0.3231295898795983,-1.7493797329947838,-9.261070256231564,-8.263352706154773,21.67198911376848,-0.3732805128788357,0.29585708278779643,-0.648681620322168,0.1593180075287819,0.16852089017629623,0.1558253914117813,0.16603799164295197,1.0,0.16397183136709717,1.4901017363662274,-0.6881812616363293,29.21666757811124,0.0,0.0,0.0
57,2.9000000000000004,11.937990133492015,1.5932441623533955,30.80717375550424,-1.3332772992623663,0.295674720627757,-1.7733590051852415,-9.416821533190078,-8.712377706871074,21.85984495768641,-0.3757314109214155,0.2906156770346268,-0.6401586642488839,0.16285275667905807,0.1729762852191925,0.15938307344913483,0.17056693509221077,1.0,0.16835444770864919,1.5407631007746052,-0.6834652741984529,30.013982150588063,0.0,0.0,0.0
58,2.95,12.928892940282712,1.6470989034976757,31.59539864791989,-1.358659763757969,0.2679843968462756,-1.7959953311624892,-9.559746051307428,-9.168419483703273,22.038352806479494,-0.3780956159713227,0.2854288189500804,-0.630891381762922,0.1661924421787262,0.177221842110157,0.16274979338049889,0.17488859966397285,1.0,0.17268253709593473,1.5932441623533955,-0.6787092635320252,30.80717375550424,0.0,0.0,0.0
59,3.0,13.947535645293895,1.7018479505646205,32.37783952007351,-1.3832192183865322,0.24015179134955167,-1.8173507818264838,-9.689624720563982,-9.63080892246352,22.20749788901008,-0.3803646525682527,0.2802956594288521,-0.6208930408582094,0.16934951394796371,0.18126871436834335,0.16593750938773155,0.1790141612291336,1.0,0.1769153159332766,1.6470989034976757,-0.6739251638637405,31.59539864791989,0.0,0.0,0.0
60,3.0500000000000003,14.993729609095567,1.7569793579013098,33.15370960815005,-1.4070267978037856,0.21226515896523201,-1.837486772964931,-9.806290177147392,-10.098875519856605,22.367278674613974,-0.38252910298566595,0.2752164244833655,-0.6101773431524637,0.17233586311340332,0.1851283460855484,0.1689583584666252,0.18295511975884438,1.0,0.1810112349420642,1.7018479505646205,-0.6691249154154337,32.37783952007351,0.0,0.0,0.0
61,3.1,16.067241572676586,1.8119497587205338,33.92225677121927,-1.4301511700167466,0.18440805203852717,-1.856463498460316,-9.909626146264443,-10.571951111528735,22.517706185095893,-0.3845785922980695,0.270190482349346,-0.5987585714086894,0.1751628890633583,0.1888113096356392,0.17182359471917152,0.18672210350632668,1.0,0.18492847605641424,1.7569793579013098,-0.6643204975849628,33.15370960815005,0.0,0.0,0.0
62,3.1500000000000004,17.16779450833014,1.8661856506285324,34.68276747798628,-1.4526579210959678,0.156659528837229,-1.8743394706763339,-9.999566509161586,-11.049373472227982,22.658803491613515,-0.3865021116722596,0.26521726815105634,-0.5866513794288043,0.17784138768911362,0.19232795387506485,0.1745440475642681,0.19032546132802963,1.0,0.1886253344779895,1.8119497587205338,-0.6595239407191467,33.92225677121927,0.0,0.0,0.0
63,3.2,18.29506865321962,1.9190849193149142,35.43457069031304,-1.4746091164575708,0.12909439026243907,-1.8911712734215174,-10.07609408351619,-11.530489766149413,22.790605074768745,-0.38828825927858035,0.26029705212519044,-0.573870814405382,0.18038128316402435,0.19568782299757004,0.1771298199892044,0.19377469271421432,1.0,0.19206055639567665,1.8661856506285324,-0.6547473316372125,34.68276747798628,0.0,0.0,0.0
64,3.25,19.448702734122513,1.9700185248719664,36.17704159207105,-1.4960629947489412,0.10178341614923436,-1.9070134885203633,-10.139239151101021,-12.014659826652723,22.913156257127643,-0.3899245089912399,0.2554297084779709,-0.5604324063286189,0.18279200792312622,0.19889965653419495,0.17959026619791985,0.197078637778759,1.0,0.19519357072419322,1.9190849193149142,-0.6500028038876674,35.43457069031304,0.0,0.0,0.0
65,3.3000000000000003,20.62829539117649,2.018332278549788,36.90960511974102,-1.5170737020641476,0.0747935782465401,-1.9219186671639996,-10.189077759068038,-12.50125924726536,23.02651257343856,-0.3913990856036206,0.2506162078487053,-0.5463519310578707,0.1850818544626236,0.20197167992591858,0.18193389102816582,0.20024525374174118,1.0,0.19798460173043775,1.9700185248719664,-0.6453025154517098,36.17704159207105,0.0,0.0,0.0
66,3.35,21.83340675192442,2.063348769955751,37.631739316274995,-1.5376911946561878,0.04818825740394317,-1.9359374591909577,-10.225729814464742,-12.989682266348238,23.130739272030212,-0.3926996159958939,0.24585664281914507,-0.5316456919535998,0.18725891411304474,0.2049112245440483,0.18416858464479446,0.20328187197446823,1.0,0.20039468759790374,2.018332278549788,-0.6406586334954568,36.90960511974102,0.0,0.0,0.0
67,3.4000000000000004,23.063560214707696,2.1043693037643494,38.342978383700824,-1.5579611109852913,0.02202741940297015,-1.949118706275017,-10.249357008093684,-13.479344434364169,23.225910807713948,-0.39381395661542784,0.24115235834776333,-0.5163302471861246,0.18933036178350449,0.20772533118724823,0.18630173429846764,0.2061953768134117,1.0,0.20238554906033135,2.063348769955751,-0.6360832854414448,37.631739316274995,0.0,0.0,0.0
68,3.45,24.318244366736497,2.1406759576820913,39.0429154889451,-1.5779247281042341,-0.00363220856488633,-1.9615096883881902,-10.26016058359927,-13.969685049301457,23.312110275262043,-0.39472984879523637,0.23650508556061423,-0.5004225036129358,0.1913028135895729,0.21042023599147797,0.1883399784564972,0.2089919149875641,1.0,0.203919366352668,2.1043693037643494,-0.6315885270597796,38.342978383700824,0.0,0.0,0.0
69,3.5,25.596915043408664,2.171533584037363,39.73120526089745,-1.5976189174968556,-0.028736992479364343,-1.9731563599385016,-10.25837898921561,-14.46016935171238,23.389428844947552,-0.39543571708842395,0.23191651730254195,-0.4839398106560114,0.1931823268532753,0.2130015268921852,0.19028929620981216,0.21167682856321335,1.0,0.20495839486013856,2.1406759576820913,-0.6271862951497199,39.0429154889451,0.0,0.0,0.0
70,3.5500000000000003,26.89899748513258,2.1961917859583977,40.40756598948902,-1.617076156282037,-0.053236272052195055,-1.9841035864644228,-10.244285434368933,-14.950290472561244,23.45796532446098,-0.39591957881861556,0.22738896916232962,-0.4668997725471857,0.19497444480657578,0.2154744565486908,0.19215526431798935,0.21425534784793854,1.0,0.20546446341881705,2.171533584037363,-0.6228883638096444,39.73120526089745,0.0,0.0,0.0
71,3.6,28.22388859247993,2.2138868563929233,41.071781469774,-1.6363244948398796,-0.07708225305591121,-1.9943954255718368,-10.218185375370611,-15.439571129308868,23.517825593698646,-0.39616995234418995,0.2229246133327174,-0.4493204316124323,0.1966843083500862,0.2178436517715454,0.19394288957118988,0.21673189848661423,1.0,0.20539834412866456,2.1961917859583977,-0.618706285484112,40.40756598948902,0.0,0.0,0.0
72,3.6500000000000004,29.570959204842005,2.223843623028902,41.723702555722106,-1.6553875789345784,-0.10022992748844173,-2.004075373578925,-10.180413960428737,-15.927565068873454,23.569122157316844,-0.39617488357774855,0.21852624845971155,-0.4312200268730524,0.1983165219426155,0.22011347115039825,0.19565677642822266,0.21911083906888962,1.0,0.20471897866840819,2.2138868563929233,-0.6146513467128207,41.071781469774,0.0,0.0,0.0
73,3.7,30.939556404196892,2.225277214146645,42.36324836524086,-1.6742846291352071,-0.12263700155511037,-2.0131866468042485,-10.131333454853179,-16.413858258029308,23.611973569760796,-0.3959226348457622,0.214197036905346,-0.412617217563093,0.19987526535987854,0.2222876027226448,0.19730103760957718,0.22139572352170944,1.0,0.2033825671237584,2.223843623028902,-0.6107345052547485,41.723702555722106,0.0,0.0,0.0
74,3.75,32.329005770966475,2.217394687283934,42.9904072078173,-1.6930304623827466,-0.14426385158539734,-2.0217724392439074,-10.071330675226854,-16.89806982650223,23.646504021246603,-0.3954009270342029,0.20993981668316253,-0.3935309579595926,0.20136449486017227,0.22436951100826263,0.1988794058561325,0.22359003871679306,1.0,0.20134149105018853,2.225277214146645,-0.6069663386138717,42.36324836524086,0.0,0.0,0.0
75,3.8000000000000003,33.73861358754703,2.1993965118004795,43.605237195504245,-1.7116354901431858,-0.16507348479397077,-2.0298761290082385,-10.000814449206755,-17.379852767702655,23.672784109256536,-0.3916606328633373,0.20693377368559293,-0.3749111523851755,0.2031049132347107,0.2253401130437851,0.20094767957925797,0.22526199370622635,1.0,0.19854306166685115,2.217394687283934,-0.603356973688643,42.9904072078173,0.0,0.0,0.0
76,3.85,35.16766635365192,2.170479299341892,44.207867003020006,-1.7299503014111075,-0.18508584044383403,-2.0375938943227534,-9.9202131263228,-17.85889440727366,23.690595711823434,-0.3805025874124697,0.2062911814436286,-0.3586409172043207,0.20495226234197617,0.22376371175050735,0.2033553645014763,0.2252195030450821,1.0,0.19492837121666537,2.1993965118004795,-0.5999163027959308,43.605237195504245,0.0,0.0,0.0
77,3.9000000000000004,36.6153529803436,2.1298788757292613,44.7986653563164,-1.7476007457755998,-0.2044259375861328,-2.0450637536908363,-9.829945965686756,-18.334923691159467,23.69962119340991,-0.36627200606541555,0.20532009541117993,-0.3446157624945047,0.2055978700518608,0.2212967500090599,0.20403901487588882,0.22340302169322968,1.0,0.19043909808129303,2.170479299341892,-0.5966917184353312,44.207867003020006,0.0,0.0,0.0
78,3.95,38.08068606258708,2.076999912052819,45.378472260538445,-1.7644474737318334,-0.22319374432230443,-2.052289544868591,-9.73037197184692,-18.807723046713942,23.70014564120957,-0.3512175558046511,0.20405982172950526,-0.3324476441368463,0.20565088838338852,0.2189522311091423,0.20413660258054733,0.22125555574893951,1.0,0.1850360990276352,2.1298788757292613,-0.5937783224207884,44.7986653563164,0.0,0.0,0.0
79,4.0,39.56266351095892,2.0114746369333045,45.94831259050392,-1.7804618745368657,-0.24146891820855965,-2.0592762628272556,-9.621802116053603,-19.2771155002983,23.692635632747226,-0.33640128494941296,0.20261077932121582,-0.32183247115463043,0.20544907450675964,0.21684689819812775,0.20399165153503418,0.21913176029920578,1.0,0.17869152972528565,2.076999912052819,-0.5912027727508197,45.378472260538445,0.0,0.0,0.0
80,4.05,41.06033245618306,1.9330858412379535,46.50925913895286,-1.7956665055580998,-0.259316641815837,-2.0660317461566176,-9.504509250563864,-19.742954971436596,23.677618993759314,-0.32226503803928375,0.20104659068684277,-0.3125312408432367,0.20516111701726913,0.21500232070684433,0.2037656307220459,0.21717750281095505,1.0,0.1713631158117502,2.0114746369333045,-0.58896018894885,45.94831259050392,0.0,0.0,0.0
81,4.1000000000000005,42.572813078838934,1.8417169757927265,47.062366829459336,-1.8101044952055318,-0.27679124142923195,-2.072565018100869,-9.378735190818643,-20.205118920554696,23.655629229001754,-0.30893377072768274,0.19941741941319313,-0.30435085203498624,0.20486636459827423,0.21340638399124146,0.2035333514213562,0.21544430404901505,1.0,0.16299532212197373,1.9330858412379535,-0.5870313544226076,46.50925913895286,0.0,0.0,0.0
82,4.15,44.09930353794486,1.7373223570665561,47.60864458694424,-1.823824041618305,-0.2939385186349859,-2.078885285112141,-9.244696041820621,-20.66350301383634,23.627180345876305,-0.296377173890654,0.19775542661865492,-0.2971322050318124,0.20459792017936707,0.212032712996006,0.2033252790570259,0.21393710374832153,1.0,0.15352061187620583,1.8417169757927265,-0.5853914008650776,47.062366829459336,0.0,0.0,0.0
83,4.2,45.639076418596666,1.619909700455286,48.14904700745079,-1.8368709184981082,-0.31079734746045506,-2.085001386831843,-9.102586390942038,-21.118017377651558,23.592757129028847,-0.28449369625145,0.19608058939216072,-0.29074214603751924,0.20436490327119827,0.21085012704133987,0.20314930379390717,0.2126392275094986,1.0,0.14286056737864117,1.7373223570665561,-0.5840140747206944,47.60864458694424,0.0,0.0,0.0
84,4.25,47.191471904867875,1.4895302118752176,48.68447604845821,-1.849285103482302,-0.32740083346415183,-2.0909215764150244,-8.952582720731431,-21.56858403414225,23.55281312065657,-0.2731532778405434,0.19440541070921954,-0.28506814744323516,0.20416460931301117,0.2098270207643509,0.2030024304986,0.21152501553297043,1.0,0.13092741201653077,1.619909700455286,-0.582873668642311,48.14904700745079,0.0,0.0,0.0
85,4.3,48.75589015929302,1.3462733154386912,49.2157875278276,-1.8610994740250177,-0.3437772163951549,-2.0966535126906747,-8.794846251873954,-22.015135194786453,23.50777219774711,-0.26221892343081793,0.1927371035022334,-0.2800145616754892,0.20398885756731033,0.20893333107233047,0.2028765231370926,0.21056601405143738,1.0,0.11762647006452784,1.4895302118752176,-0.5819457585304845,48.68447604845821,0.0,0.0,0.0
86,4.3500000000000005,50.33178401963003,1.1902642680148692,49.74379969428214,-1.8723395461666048,-0.3599505935097165,-2.1022043150550185,-8.629525339425856,-22.457612170872295,23.458031723404915,-0.25155664981168596,0.19107847475888992,-0.27549976017326144,0.20382725447416306,0.20814138650894165,0.20276127755641937,0.20973414927721024,1.0,0.1028601671232523,1.3462733154386912,-0.5812073526707077,49.2157875278276,0.0,0.0,0.0
87,4.4,51.91865247446929,1.021663672899644,50.269302412834854,-1.883023696230229,-0.3759415038463989,-2.1075806124024155,-8.456757508629885,-22.895964722903866,23.403966250439712,-0.24104052799001877,0.1894313742111601,-0.2714537283405664,0.203668512403965,0.20742642134428024,0.20264605432748795,0.20900322496891022,1.0,0.08653425002529148,1.1902642680148692,-0.5806367692262511,49.74379969428214,0.0,0.0,0.0
88,4.45,53.516035055126366,0.8406683475296676,50.793066237680975,-1.8931635725341942,-0.39176744208440306,-2.1127887240840653,-8.276671197277377,-23.330150722669586,23.345931046313595,-0.23055490709960966,0.18779516976636387,-0.267816402576864,0.20350145548582077,0.20676588267087936,0.20251990109682083,0.20834878832101822,1.0,0.06856690355277219,1.021663672899644,-0.5802134301324515,50.269302412834854,0.0,0.0,0.0
89,4.5,55.12350710133222,0.6475130123839226,51.315851016863924,-1.902764641935989,-0.4074432708769433,-2.1178347225073235,-8.0893872396206,-23.760136031947308,23.28426548987287,-0.2199969014767936,0.18616861847219215,-0.2645360341295602,0.20331508666276932,0.20613983273506165,0.20237231254577637,0.20774848759174347,1.0,0.048901218669978944,0.8406683475296676,-0.5799176861579909,50.793066237680975,0.0,0.0,0.0
