#{"t_start": 1637682487.0435073, "env_id": "PathColav3d-v0"}
r,l,t
-14707.42466,8,19.586061
-12208.161644,17,19.683152
-10953.003773,7,19.721145
-12547.828444,10,19.776786
-10682.252032,11,19.841875
-15951.788031,10,19.899869
-12179.377637,10,19.95675
-10732.627079,10,20.014063
-11038.890046,11,20.069061
-13653.580893,7,20.108156
-10662.394752,5,20.138413
-10496.134001,8,20.182458
-10093.436684,6,20.216103
-10227.201255,13,20.286753
-13816.491152,4,20.31007
-14732.104875,9,20.355186
-10123.472341,15,20.444276
-11488.937439,6,20.478151
-11161.562193,8,20.524058
-10220.746948,8,20.569118
-13192.793168,9,20.620168
-14901.289756,5,20.649128
-12310.884495,10,20.702911
-11327.990524,6,20.737715
-12638.918339,5,20.764134
-12256.459604,16,20.856017
-11073.362147,12,20.928323
-11354.589414,23,21.057387
-11531.518435,6,21.091551
-10605.381389,12,21.160019
-13175.097245,7,21.200842
-10841.389105,15,21.284211
-11630.962524,8,21.341343
-11291.278734,13,21.417397
-12087.544076,5,21.44739
-15070.301921,9,21.498079
-12585.490985,7,21.542031
-11543.713548,4,21.564976
-10651.057494,6,21.599555
-10314.802799,6,21.63663
-14776.850081,6,21.671415
-10634.434943,6,21.708141
-13192.264652,8,21.751989
-10457.58243,9,21.810985
-10144.920237,10,21.865409
-10777.453331,6,21.898857
-15529.901018,7,21.943853
-10693.613125,8,21.996462
-11070.431153,3,22.017972
-10175.0555,7,22.058083
-13458.834286,9,22.11107
-10118.352823,18,22.220102
-16901.457274,5,22.250694
-15500.264249,4,22.275201
-11318.250499,13,22.350317
-10363.379281,8,22.394326
-11389.328884,12,22.461749
-10795.110786,11,22.523801
-12713.12821,4,22.549121
-13361.764065,5,22.586035
-12023.718334,10,22.648928
-11591.996206,12,22.718649
-11630.228999,6,22.753301
-12052.114431,8,22.796829
-11315.249751,10,22.854404
-12700.493387,6,22.891146
-12639.943894,7,22.932075
-12203.197738,12,23.002716
-12005.824167,8,23.048077
-12964.44799,10,23.141655
-11401.845233,5,23.180176
-10020.882073,5,23.208102
-10885.793528,10,23.260962
-12754.943443,6,23.307974
-10391.348236,8,23.362539
-11033.91725,11,23.421425
-10104.969489,7,23.483029
-10280.893535,7,23.533332
-11958.947507,8,23.582005
-11649.300063,11,23.647502
-13164.29741,5,23.684056
-13202.130025,5,23.71452
-10469.457984,10,23.779068
-12981.014831,9,23.87182
-10201.848483,8,23.935499
-12259.021539,12,24.037895
-11124.511469,5,24.91145
-13849.979458,9,24.967168
-12443.805927,8,25.027404
-10938.213508,11,25.13002
-10822.398126,8,25.185433
-10159.906666,7,25.233619
-10315.298329,8,25.292083
-15554.34819,4,25.318005
-12344.817175,4,25.347924
-12919.484819,6,25.390207
-12592.601019,7,25.43908
-10079.718334,5,25.472986
-11216.789956,17,25.579903
-12532.68294,8,25.686931
-10771.523901,16,25.859624
-10380.655899,14,25.957999
-10327.316482,13,26.054844
-11747.797753,9,26.114105
-12308.061623,5,26.158983
-14454.050897,9,26.245505
-13205.258891,6,26.293656
-12812.068715,8,26.345829
-17590.184766,5,26.383804
-10108.689157,7,26.424367
-11975.968121,7,26.492963
-10763.749455,7,26.542896
-13807.805864,12,26.614799
-11756.122493,16,26.728838
-12116.533625,8,26.79285
-10182.111047,12,26.878787
-10959.490867,12,26.96872
-13356.171087,14,27.050941
-12074.445223,5,27.08427
-12002.29568,7,27.131985
-13361.378431,7,27.17886
-10630.222613,11,27.295288
-10613.365818,6,27.371605
-11139.076566,7,27.446933
-15734.340638,6,27.509151
-13835.435094,6,27.567513
-12005.730355,8,27.628879
-11223.819181,10,27.694125
-13748.610419,13,27.821545
-11856.040777,13,27.945969
-13780.722829,10,28.055359
-12179.36122,6,28.09313
-11806.216113,3,28.130032
-12506.054547,5,28.182391
-14040.879154,5,28.218432
-10887.518091,8,28.277465
-10299.13565,5,28.311551
-10565.871296,9,28.367138
-13373.114676,11,28.432962
-19337.52981,8,28.483019
-10925.532767,4,28.509186
-10991.589295,9,28.566027
-11220.511695,10,28.632857
-11769.972404,6,28.686657
-11573.288443,25,28.836259
-10575.766144,10,28.894482
-11347.171446,7,28.93531
-12656.468636,9,28.984504
-10141.551001,11,29.051891
-12081.416869,5,29.081598
-11045.284002,9,29.132131
-10348.751957,5,29.161056
-10185.126109,5,29.190979
-13895.627657,5,29.220392
-14780.757355,3,29.237364
-12331.453106,4,29.261906
-10155.300457,15,29.351179
-10764.348041,8,29.397897
-10709.335057,19,29.50872
-10713.787489,5,29.537587
-11116.87468,11,29.601034
-10320.177245,7,29.644231
-12618.051705,9,29.698258
-13646.748663,7,29.743437
-11590.043998,8,29.790042
-10676.417482,12,29.849694
-10399.958621,12,29.927148
-12945.734556,5,29.976017
-11605.054544,6,30.014917
-11202.561236,9,30.076529
-10331.211642,8,30.122496
-10061.950902,8,30.16775
-11100.285868,9,30.218512
-11544.227456,7,30.262299
-11120.725805,5,30.293125
-10790.284441,5,30.323849
-10573.509015,6,30.362069
-13462.17927,12,30.427701
-10006.01136,9,30.481541
-10195.562405,8,30.528949
-17134.064004,7,30.568733
-11202.390773,7,30.610784
-14695.716788,8,30.660717
-12785.876475,4,30.684133
-11428.262712,4,30.710085
-10873.05089,6,30.743869
-12232.314805,9,30.799662
-15730.272438,10,30.85667
-10349.566198,6,30.898563
-11977.038359,15,30.985073
-14087.897778,7,31.02656
-14657.708604,11,31.090881
-13413.393894,6,31.125252
-14671.901369,4,31.148093
-13869.36129,7,31.190858
-10188.088418,11,31.255258
-10617.60268,5,31.285203
-10988.213043,6,31.321445
-12378.043563,5,31.352078
-10934.012139,12,31.419804
-14598.764253,10,31.481381
-13036.184351,5,31.5131
-10062.660621,11,31.574806
-13022.082921,6,31.608239
-15687.650679,6,31.642183
-12096.763501,6,31.676987
-10010-10191.717381,17,31.75-10166.-10218.83221,11,31.807239
-10956.281621,12,31.87102
-11608.46646,11,32.889-14579-10398.467461,6,32.9330-1093-10857.618501,18,33.066312
-10406.688328,8,33.117033
-10741.709354,14,33.191843
-10896.276477,8,33.241141
-10978.627347,11,33.308018
-10891.485621,9,33.368527
-12550.13829,6,33.406148
-16889.432239,6,33.45002
-11217.760472,5,33.491148
-11989.378102,4,33.-14977.86-10708.201996,7,33.5-10621.843947,18,33.636992
-11652.204529,9,33.700823
-11469.146005,13,33.784126
-10379.13006,5,33.81604
-10797.228793,5,33.852378
-13119.952005,10,33.928306
-11682.749219,12,34.009408
-11605.173727,9,34.062981
-14009.590428,5,34.094897
-10721.000924,13,34.184802
-13956.829219,6,34.223266
-13017.41882,7,34.277033
-12590.610718,11,34.344851
-12814.925174,6,34.394333
-12889.299598,4,34.43302
-12799.578081,9,34.495901
-10489.082833,12,34.577538
-17380.872068,3,34.602032
-12064.790205,10,34.68059
-12498.04159,4,34.71623
-10054.961402,6,34.769368
-10440.214494,8,34.83804
-10404.938002,8,34.902866
-14977.969263,10,34.974873
-13649.765143,5,35.010782
-12738.581808,9,35.075776
-10533.902987,9,35.149832
-11828.786325,17,35.261924
-14339.888345,15,35.369392
-13089.446802,9,35.457037
-11711.810289,11,35.531844
-10321.61811,14,35.63095
-14385.374207,5,35.674832
-12376.194417,11,35.755822
-13236.535145,5,35.790766
-12683.325677,6,35.835281
-10855.481712,8,35.895144
-11517.271558,5,35.930051
-13270.370608,7,35.995793
-10708.917251,8,36.059036
-10989.601999,10,36.125526
-13552.209042,6,36.176033
-11910.220533,9,36.231908
-10516.082656,6,36.270446
-11856.782766,6,36.31514
-12436.72418,4,36.344062
-10459.533241,9,36.396089
-11271.555724,7,36.443979
-11936.171961,6,36.48487
-10947-10147.396779,8,36.54-12777.-10137.517244,10,36.61-12098.-11390.60946,9,36.684-12879-11415.095796,10,36.78-10714.-11824.070898,12,36.-10680.23-12323.366898,5,36.9-15689.0-14475.473405,7,36.97071
-12626.542338,13,37.1-11512.2-10549.533368,19,37.34813
-14416.558699,8,37.398561
-12261.062743,11,37.460719
-11200.273204,8,37.507919
-11905.885995,5,37.5-10093.5-15745.047923,8,37.59-16186.-12050.945004,4,37.61-17868.-10619.113127,7,37.659029
-10103.611307,13,37.734863
-13906.341846,5,37.765366
-10031.672518,13,37.843112
-13257.753404,7,37-10030.09-12026.225289,10,37.948537
-10475.819095,9,38.004795
-10158.189701,10,38.065491
-11770.196001,6,38.099392
-16280.743781,7,38.141705
-10453.373201,6,38.181314
-12371.8437,8,38.231884
-10252.532837,7,38.272074
-10984.388068,7,38.316424
-10232.197656,9,38.369085
-11059.584632,8,38.419887
-12126.356463,6,38.457175
-11614.449057,11,38.520934
-11463.105817,12,38.586414
-10208.775128,14,38.667155
-11146.222224,8,38.714993
-10723.685657,6,38.751135
-11122.221351,9,38.804664
-13271.735587,9,38.856788
-13299.990327,9,38.907228
-10337.658645,8,38.957007
-11304.448085,9,39.01103
-10245.304904,5-10133.736326-10363.736266,3,-10111.762753,12,39.10841
-10040.975411,11,39.169966
-12318.879526,5,39.199961
-10505.915-12466.806398,11,3-12483.89458,10,39.292887
-11382.34049,6,39.329792
-11957.053494,11,39.394867
-11097.690112,14,39.462456
-14372.42555,8,39.509164
-10381.133109,4,39.532414
-10276.57246,8,39.579433
-12071.309281,7-11030.477757-10313.051033,12-12344.10216,-11457.8819,9,3-11869.5962-10170.813302,9,39.793692
-10467.151675,10,40.558928
-10203.197099,12,40.63292
-14473.938654,8,40.67926
-13059.723618,9,40.732205
-10775.363318,11,40.797265
-11112.807894,10,40.856096
-12291.313525,6,40.894229
-10365.538837,12,40.963796
-10403.475766,4,40.986617
-10018.383117,5,41.016912
-12060.907771,6,41.053009
-12061.748257,11,41.111971
-12213.361175,16,41.203647
-10743.803126,7,41.245269
-16464.423671,9,41.299635
-10325.793134,4,41.319241
-11529.037518,6,41.355395
-11984.008895,4,41.380041
-10487.840406,6,41.416334
-12353.405472,8,41.465411
-10487.616151,7,41.511677
-14022.343086,4,41.534652
-12606.252341,7,41.573809
-14430.279228,5,41.604475
-10989.427247,9,41.658091
-11622.936387,11,41.720011
-10236.200623,8,41.766309
-14403.269248,6,41.803095
-12380.5-11260.097543,10,41.-11799.11-14571.817775,7,41.-10705.137086,10,41.924361
-11171.721396,6,41.959063
-13417.3-13370.571241,11,42.-10505.32217,14,42.076508
-11659.149922,9,42.126626
-11167.435757,12,42.195011
-10406.671962,15,42.278963
-11056.245131,5,42.309021
-10289.203364,7,42.350607
-11912.876193,11,42.409572
-11860.450238,10,42.466648
-13047.586505,11,42.535187
-14538.395734,9,42.576815
-11562.80133,9,42.6262
-11051.644032,5,42.655114
-10878.711631,6,42.686831
-12301.084087,11,42.752216
-10066.12434,6,42.78698
-11173.618616,9,42.841247
-14745.99917,6,42.876976
-12531.963103,8,42.924172
-11189.101-10236.349972,11,4-10939.461815,15,43.043023
-11043.803592,6,43.081754
-13293.6-13579.772653,16,43.1-12446.3-10572.582909,14,43.247199
-10596.065393,6,43.-14193.12-15995.492964,11,43.342142
-16439.318366,8,43.389868
-11579.142941,10,43.447817
-10089.22989,15,43.538514
-10400.257213,19,43.646513
-10537.578258,9,43.69821
-10710.670821,5,43.729675
-13357.938863,6,43.768308
-10238.895788,11,43.827831
-11069.514836,9,43.877825
-12499.279745,16,43.970238
-13058.709518,12,44.038507
-11492.989162,14,44.123232
-13014.167983,12,44.193688
-14418.408294,9,44.248828
-12387.735206,8,44.296958
-10369.487422,9,44.348173
-11809.635919,9,44.400095
-10519.016828,6,44.437612
-12487.86843,8,44.487119
-11605.085838,6,44.525024
-15162.395803,7,44.567732
-10796.003192,9,44.620278
-10206.176859,6,44.654192
-11649.097412,11,44.718057
-10553.671684,9,44.769999
-12149.930288,5,44.801925
-14227.571812,7,44.845103
-10835.511495,7,44.883854
-11638.939154,6,44.917127
-13514.09262,8,44.964048
-10649.34508,4,44.987985
-11461.588047,8,45.040839
-10534.108588,10,45.098774
-10005.24081,7,45.140737
-11228.263703,15,45.224669
-11311.237989,6,45.257746
-12444.695787,13,45.336969
-11156.4334,14,45.421933
-11692.63221,7,45.461827
-11923.209452,4,45.4863
-10380.151943,23,45.623075
-10220.151778,15,45.709691
-12544.502239,18,45.812093
-11681.68558,12,45.878033
-13887.275375,9,45.933378
-14107.326853,5,45.964468
-10015.20171,9,46.017518
-11254.516474,6,46.055902
-11293.754476,5,46.085162
-11301.299515,6,46.12139
-12203.145041,16,46.216583
-12476.124411,5,46.247407
-10819.08127,15,46.337514
-10894.830343,8,46.390068
-13914.29107,7,46.437031
-11388.31352,12,46.51387
-10588.697301,5,47.283801
-10100.145156,7,47.322906
-10039.853386,11,47.385009
-12279.265122,5,47.414967
-10513.790634,8,47.459253
-10770.430603,10,47.520885
-10751.689868,12,47.692168
-11560.298105,11,47.777991
-10734.874193,5,47.804633
-12988.786145,6,47.840539
-10922.160275,5,47.871058
-13272.022865,11,47.938554
-12424.188937,12,48.007237
-10140.233359,8,48.054651
-15304.78957,5,48.084116
-10610.679136,10,48.14145
-12018.974852,7,48.185013
-11558.412462,6,48.221259
-10675.51157,15,48.307295
-11311.810835,9,48.360931
-13740.75145,4,48.387866
-11311.212319,9,48.43754
-10489.915166,6,48.47408
-13023.756815,6,48.509514
-11697.63127,12,48.581771
-14339.887065,6,48.620585
-15197.062165,14,48.689477
-13621.738062,6,48.723867
-10578.86598,12,48.793359
-11481.998406,10,48.851171
-11011.355242,4,48.875008
-12700.996565,7,48.917814
-12457.58326,13,48.997033
-11846.112942,7,49.035364
-11829.010143,5,49.064329
-11312.820998,6,49.100545
-13354.008851,6,49.137226
-11812.827288,5,49.167056
-14310.063712,12,49.234364
-10180.335375,7,49.274391
-10781.534964,10,49.335578
-11506.520901,8,49.382708
-11860.020293,5,49.40841
-11714.470158,6,49.43898-130-10186.8232,10,49.497128-1-11457.03931,9,49.546726
-10722.724382,11,49.60980-107-13964.60826,4,49.635555
-11925.138899,7,49.673641-1-10159.311858,7,49.715047-10566.858372,11,49.772007
-12294.91667,9,49.825199
-10293.830933,16,49.927538
-11098.199332,6,49.966019
-13754.65416,9,50.023
-10214.057827,10,50.086024
-10374.584524,7,50.132064
-12154.099572,7,50.180935
-10657.930036,12,50.243001
-10160.417729,11,50.309921
-12600.148444,6,50.347389
-12293.159683,11,50.410959
-11132.588422,20,50.525641
-12222.041083,4,50.550251
-11246.41749,6,50.588974
-12464.783857,6,50.625731
-10115.096496,17,50.722828
-10705.148051,6,50.758103
-12023.278359,13,50.835111
-12014.354135,7,50.897857
-13186.432159,13,50.981518
-10366.624274,23,51.102392
-14835.907785,6,51.139365
-11916.316069,15,51.248279
-10428.073568,4,51.270041
-10355.935012,4,51.296831
-12284.134987,5,51.330015
-12114.930626,9,51.383337
-10251.758152,8,51.432212
-11477.463154,6,51.468003
-10033.732992,10,51.523562
-11143.57329,4,51.544389
-10196.564448,4,51.567823
-15563.21455,7,51.611328
-11409.701033,10,51.714515
-12535.865051,5,51.746022
-11286.902477,12,51.869848
-12485.568823,3,51.894787
-11265.278308,6,51.939578
-10636.34491,5,51.981317
-15560.288705,7,52.03104
-10893.761381,12,52.114944
-12763.451711,5,52.145465
-1-10877.603653,14,52.20613-10688.518319,13,52.274415
-10248.803896,5,52.30616
-15625.677448,4,52.333091
-11599.710901,5,52.361981
-11844.096549,6,52.399677
-10492.698457,8,52.454065
-11179.407126,10,52.520068
-15955.141342,7,52.566953
-10220.641385,5,52.59869
-10398.546299,11,52.668324
-10158.125087,5,52.708624-10387.053977,10,52.754042
-11833.433148,9,52.798973-11849.043885,13,52.864075
-14947.290903,9,52.91727
-11106.807845,7,52.955482
-10417.239953,7,53.00079
-10220.937547,6,53.03821
--11352.878131,8,53.07778
-12320.085022,7,53.118296-10570.471319,9,53.171786
-12390.964149,7,53.215015
-10329.352964,11,53.274982
-15825.039774,5,53.2997
-10175.310508,7,53.341692
--10209.297949,14,53.384579-10809.831769,6,53.419365
-10072.723851,9,53.471846
-11257.854225,4,53.497418
-12352.821198,9,53.545998
--13754.713786,12,53.600945-1-11071.47968,13,54.377753-1-12025.279548,4,54.402293--11365.811782,4,54.424169-10034.759861,9,54.480699
-10586.848979,5,54.511064
--10585.896597,9,54.536976-11179.719631,10,54.591308
-10169.385609,18,54.672883--12828.841221,9,54.725265
-16428.894063,7,54.767101--11423.631235,9,54.828003
-10480.186233,8,54.882253
-10291.23685,7,54.935853
-10916.435527,7,54.980982
-15110.958429,6,55.019196-10521.409559,17,55.099003
-10475.170931,9,55.191368
-10185.62093,7,55.248136
-11150.814873,8,55.308479
-12114.795154,13,55.423085
-10537.962008,15,55.529715
-13200.210098,11,55.618167
-11355.463502,11,55.700342
-11125.591564,10,55.762464
-12557.273684,6,55.798587
-10990.252364,7,55.853869
-10124.804884,6,55.902741
-10053.969879,18,56.03371
-10878.268893,4,56.069662
-10237.216473,11,56.167226
-11994.492621,9,56.227073
-10344.051437,10,56.298611
-17285.071709,7,56.344212
-10670.768543,10,56.414975
-13487.612483,8,56.462435
-10868.924525,4,56.496355
-10876.423279,9,56.562189
-10240.246232,9,56.626076
-10704.757543,8,56.685591
-12479.667636,6,56.721116
-10631.633909,10,56.794668
-12642.317851,14,56.879596
-10293.473493,10,56.935004
-11258.606862,4,56.958363
-16125.766958,7,57.004864
-10207.412792,16,57.095195
-14067.601798,8,57.139046
-10269.790835,6,57.173951
-10807.401477,6,57.206611
-11281.115186,16,57.295589
-13573.14366,6,57.326833
-12476.693653,9,57.37623
-12302.28495,8,57.420192
-12852.963126,6,57.455296
-10423.198621,18,57.556555
-11765.877986,4,57.578208
-10687.165708,11,57.639289
-12821.599172,11,57.703165
-10549.523425,13,57.776565
-11136.61334,15,57.856828
-10452.370082,7,57.897591
-10418.165914,6,57.930067
-10543.55944,6,57.964874
-12506.28082,7,58.002341
-11388.114417,6,58.036053
-11641.353623,14,58.116797
-11440.524217,11,58.177009
-12302.298179,5,58.203847
-10583.910989,19,58.303405
-11642.704734,8,58.346029
-13038.31662,8,58.389729
-14052.690985,6,58.423566
-10030.658169,12,58.491149
-10889.689106,15,58.573435
-10052.706408,14,58.652823
-10007.019137,4,58.675824
-14644.11109,7,58.713986
-12151.219323,9,58.765323
-11965.334415,10,58.822734
-10608.418533,7,58.859031
-12882.49964,7,58.900615
-11717.653324,5,58.92843
-10002.313472,10,58.982351
-10881.954303,11,59.041926
-11680.77941,6,59.074806
-10258.041464,5,59.098739
-11466.906004,5,59.123922
-10269.288829,8,59.167894
-11660.579889,7,59.208787
-15827.885391,7,59.24837
-12376.079623,8,59.294509
-14480.314678,4,59.318199
-11293.792756,13,59.388016
-14763.211878,10,59.442251
-10584.666084,11,59.50599
-13107.83926,8,59.554061
-11111.025812,9,59.605453
-12545.107,13,59.671699
-11749.409015,9,59.723655
-10342.864597,7,59.762955
-16441.636554,4,59.786625
-11541.113334,11,59.850787
-13137.438695,7,59.890007
-10519.244088,8,59.936946
-12370.588169,6,59.974686
-14361.05375,5,60.005314
-14657.439752,11,60.077897
-14422.372502,9,60.120722
-10220.680949,15,60.200947
-11810.769091,8,60.241558
-14400.749527,6,60.276131
-10326.289091,10,60.333954
-11542.860028,6,60.368399
-15963.719498,9,60.420799
-13029.911084,7,60.459954
-10851.192249,7,60.500576
-10768.992564,7,60.540547
-12032.817584,7,60.581776
-14484.749575,4,61.296594
-10619.531261,9,61.347981
-12530.466355,15,61.427849
-10354.580542,20,61.534879
-10040.781963,6,61.567268
-13700.907445,10,61.62399
-12950.035974,4,61.648962
-17548.091174,11,61.709833
-15215.477083,5,61.739259
-10483.005056,10,61.792969
-11378.619384,23,61.921751
-10070.319413,6,61.955245
-10330.107363,11,62.015882
-10381.979235,6,62.052397
-11992.989703,10,62.108841
-10064.335692,13,62.179393
-12952.201987,10,62.237946
-10931.252956,9,62.288184
-10947.732063,12,62.356071
-10264.138589,15,62.4394
-12465.698711,6,62.478066
-11561.008934,5,62.508003
-10379.05195,12,62.579806
-10955.21038,12,62.657687
-10694.815058,9,62.711817
-13643.62404,8,62.75798
-10652.394887,4,62.779753
-11481.677818,11,62.843365
-12361.787192,8,62.888568
-10621.431551,13,62.957791
-10293.39246,19,63.061984
-10813.703605,14,63.146861
-10666.927372,6,63.180652
-12056.367059,14,63.260484
-15507.253115,8,63.312926
-10156.629603,15,63.39158
-11367.533669,4,63.41582
-14683.390935,6,63.450246
-14490.529858,12,63.518867
-10564.907737,9,63.569774
-12596.084524,8,63.615179
-12297.947974,5,63.647125
-15359.034666,8,63.691687
-12114.058119,3,63.708711
-11171.500382,9,63.761168
-10270.641199,6,63.796671
-11275.545531,10,63.851201
-14783.852133,5,63.877967
-11084.708304,19,63.988458
-16872.330622,5,64.018616
-10315.57964,8,64.065837
-12633.024077,7,64.106916
-11788.909369,7,64.146368
-12767.096268,9,64.19507
-14784.697386,6,64.227983
-10264.636879,12,64.294398
-10854.856879,10,64.347989
-10608.499142,9,64.396691
-12370.759589,8,64.439404
-12803.352778,4,64.463277
-10004.204769,8,64.509933
-10020.538545,7,64.549335
-12865.600377,8,64.592315
-12067.734891,8,64.63524
-11956.829102,9,64.685963
-14010.981193,5,64.714939
-10989.321605,13,64.784347
-12131.505282,11,64.845932
-10089.566256,7,64.8841
-10749.890851,5,64.911908
-11069.345315,5,64.940341
-10195.438126,7,64.977035
-15858.969316,7,65.018416
-12035.596823,5,65.046901
-16186.377607,4,65.068492
-14599.104395,7,65.107964
-13062.522606,6,65.142286
-10817.679403,10,65.199891
-13264.092551,7,65.237936
-10626.279696,9,65.287092
-10787.482015,7,65.328047
-12878.17112,6,65.362809
-10477.296471,12,65.429121
-10922.933383,6,65.461221
-10985.688276,8,65.506369
-14232.358214,7,65.545536
-11580.345509,13,65.619127
-10876.778083,5,65.64821
-10132.266301,7,65.687471
-12851.045868,14,65.76507
-10003.989749,6,65.803988
-12215.848888,4,65.825361
-11011.349896,8,65.871103
-12296.987595,6,65.907109
-10124.007461,14,65.986838
-11447.984102,9,66.037976
-11647.309985,5,66.065848
-10215.313105,15,66.148614
-10053.076312,5,66.178003
-13068.355847,12,66.243259
-10883.401384,9,66.289086
-10806.693024,9,66.334018
-13759.517499,17,66.427501
-13842.266158,7,66.468896
-14542.444634,6,66.503186
-10775.369077,11,66.565411
-10628.899128,13,66.636933
-13165.150345,4,66.660874
-12023.956306,8,66.710323
-12557.253709,8,66.757311
-12082.919919,4,66.780138
-12979.904254,8,66.822725
-13959.843122,8,66.869402
-12685.667445,10,66.930182
-14051.89891,9,66.985331
-11909.348978,7,67.023799
-10840.425672,5,67.051705
-11988.92137,8,67.77169
-12871.777904,10,67.827908
-17807.586545,8,67.874112
-10952.069298,11,67.934902
-11777.892017,9,67.986105
-10161.439076,6,68.017879
-11580.9934,7,68.054387
-10335.329769,10,68.12803
-10859.439614,17,68.222633
-10432.349335,8,68.271134
-13373.157709,12,68.340301
-11033.553468,12,68.409307
-10134.285577,23,68.531084
-11083.795142,7,68.5688
-10027.884676,10,68.625343
-12077.007623,7,68.66601
-12098.780521,14,68.746157
-12281.153648,13,68.815673
-10246.45998,14,68.890545
-11382.136946,11,68.949999
-10812.635579,16,69.036904
-12201.446753,6,69.071699
-11414.084817,12,69.128045
-11053.60819,5,69.155691
-11921.778893,5,69.184642
