#{"t_start": 1638351831.7875507, "env_id": "PathColav3d-v0"}
r,l,t
-569.07257,265,304.95845
-371.342295,190,306.122337
-306.046637,195,307.053333
-286.934632,166,308.53249
-463.153387,240,309.762223
-273.541857,194,310.885767
-219.123113,167,311.670128
-328.43023,205,312.591787
-305.501307,233,314.338603
-288.877938,214,315.297265
-321.944363,241,316.398207
-290.692357,201,317.302622
-242.387967,188,318.121426
-358.686121,228,319.785747
-698.387136,292,321.069335
-365.33848,237,322.150359
-386.630834,246,323.295808
-259.763599,204,324.939635
-467.245236,247,326.086974
-376.278227,220,327.11978
-302.423886,194,327.998761
-317.817786,210,328.954843
-286.578722,200,330.668297
-238.54672,220,331.726712
-438.861911,260,332.888112
-428.992964,203,333.827633
-557.174368,285,335.997587
-291.224814,199,336.962479
-379.743303,202,337.947219
-307.131274,245,339.078785
-384.804068,210,340.110889
-411.738402,211,341.90656
-251.405174,183,342.782598
-379.023452,207,343.722654
-384.075572,262,344.991369
-298.289018,200,345.93335
-275.593151,180,347.453388
-316.655465,213,348.402748
-339.281511,184,349.224355
-276.257742,205,350.124534
-301.934855,183,350.984836
-365.914331,203,352.677435
-389.805697,208,353.590724
-351.642832,249,354.758645
-281.349041,196,355.649586
-292.148558,242,356.691505
-340.910798,217,358.427225
-362.042125,211,359.408882
-290.323484,270,360.62627
-381.690087,186,361.445225
-387.340192,234,362.521038
-314.89254,219,364.179391
-315.9111,234,365.218
-343.292905,263,366.420165
-322.274108,204,367.36547
-355.810323,212,368.983871
-410.90938,215,369.974368
-357.964598,209,370.93618
-301.678513,219,371.892369
-295.928304,205,372.867775
-367.197106,223,374.613509
-442.948308,267,375.823266
-314.60449,201,376.77059
-319.35183,202,377.692217
-345.991094,198,378.593479
-315.392121,226,380.300785
-391.142211,190,381.168408
-365.28567,203,382.107868
-676.127307,193,382.99736
-227.650593,185,383.824796
-325.590182,232,385.580167
-524.390351,283,386.903363
-259.247646,186,387.742525
-481.698854,201,388.602217
-249.541727,189,390.117447
-373.280182,225,391.127158
-407.129908,177,391.959145
-416.562083,237,393.039054
-369.938798,219,394.039595
-707.513884,220,395.76332
-332.768026,179,396.606183
-290.150569,185,397.464335
-407.527008,217,398.49148
-391.879755,204,399.436289
-416.777522,185,400.933191
-293.457455,201,401.84053
-337.045724,186,402.711334
-516.106142,269,403.939383
-417.197061,207,404.861206
-515.76179,239,406.685936
-336.374366,212,407.629499
-219.621458,174,408.443758
-368.554865,221,409.413019
-328.356368,200,410.327903
-321.860291,207,411.940042
-241.493052,169,412.726756
-500.990336,181,413.49873
-249.143264,176,414.292226
-312.238098,199,415.188277
-1003.47048,378,417.70505
-406.136247,209,418.625752
-368.529733,198,419.525537
-371.186425,206,420.461005
-361.405015,207,421.430928
-566.017697,252,423.44016
-735.328885,277,424.836962
-358.444891,196,425.812645
-462.860367,260,427.016182
-448.518029,230,428.846396
-219.850805,165,429.619491
-358.714976,193,430.480105
-521.654529,274,431.714601
-497.968212,236,433.475157
-589.733661,269,434.658767
-353.401123,177,435.452471
-351.436505,227,436.506078
-376.396412,200,437.400432
-260.842201,193,438.982631
-590.856405,215,439.93363
-633.32857,282,441.449972
-358.733603,238,442.630118
-264.526449,172,443.476475
-286.21228,222,445.521201
-344.58421,177,446.400259
-418.968605,204,447.312068
-436.2813,233,448.380717
-284.380426,177,449.241534
-502.396282,242,451.216426
-369.714933,194,452.09676
-266.374135,180,452.935099
-360.259591,189,453.828673
-338.101082,207,454.899565
-282.507761,245,456.922555
