#{"t_start": 1638265514.2103856, "env_id": "PathColav3d-v0"}
r,l,t
-1685.057455,1,1.636314-5-4374.23309,1,1.64429
-2772.006205,1,1.655261
-1229.401688,1,1.662244
-1975.199043,1,1.670221
-4921.7083,1,1.677208
-1895.365722,1,1.685648
-4580.936569,1,1.693629-4673.386502,2,1.701611
-2128.646895,2,1.71657
-1113.70077,1,1.723549
--1885.949277,2,1.731568-3033.452736,2,1.745491
-2-1213.08646,2,1.752473-5234.474804,2,1.768463--1067.348834,2,1.784386
-2109.301487,1,1.793124
-1574.390018,2,1.808151
-3945.811361,1,1.815135
-3338.951773,1,1.822174
-3454.475052,2,1.836176
-7127.473273,2,1.851098
-1277.038209,3,1.871078
-1710.11832,2,1.886604
-1802.183005,2,1.903033
-3185.537977,1,1.909011
-3980.352021,2,1.925969
-2241.952833,1,1.938934
-1167.336555,2,1.951917
-2102.607059,1,1.959877
-1265.750833,1,1.968853
-2468.058617,3,1.991829
-1067.583839,2,2.012736
-1076.581334,1,2.022708
-4843.172106,2,2.036672
-2520.265286,1,2.043653
-2463.806379,1,2.050634
-1570.836145,1,2.05961
-3626.450512,1,2.066824
-4242.945391,1,2.074805
-3914.978168,2,2.089108
-3507.841738,1,2.096285
-1959.360832,2,2.111247
-1821.84637,2,2.126333
-3412.148691,3,2.146395
-1407.692596,1,2.154274
-3545.770769,1,2.161258
-1904.205453,1,2.169912
-2928.937824,1,2.176883
-2559.525246,1,2.184755
-4029.205308,1,2.192705
-1170.494247,2,2.205575
-1945.432707,1,2.212584
-1011.315489,2,2.228515
-2901.95985,1,2.235524
-5014.649217,1,2.243792
-2422.217309,2,2.258561
-7050.318178,2,2.272958
-2206.099494,1,2.280971
-1724.072353,1,2.287916
-4041.47803,2,2.301904
-2222.777661,3,2.322823
-6241.019419,1,2.330147
-2696.532818,2,2.346106
-2148.737586,1,2.354085
-5361.232801,1,2.361071
-5284.488114,1,2.368073
-3194.105835,1,2.376027
-1002.998675,2,2.389868
-7676.260198,2,2.40187
-1633.290423,1,2.408821
-2569.293096,1,2.414803
-1600.021607,1,2.421787
-4097.762321,2,2.438741
-3065.948744,1,2.445722
-3341.111936,1,2.451706
-1011.376872,1,2.459421
-2620.273024,1,2.468403
-2765.102457,1,2.476417
-1568.359551,2,2.491342
-2092.692238,1,2.498323
-4048.38102,1,2.506305
-2556.418996,2,2.522262
-1616.087949,1,2.532232
-1531.136827,1,2.543204
-3900.378067,1,2.551183
-4264.85492,1,2.560162
-2893.493949,3,2.587085
-3329.470674,1,2.595063
-2585.055447,2,2.609026
-1006.957863,1,2.616008
-2669.000854,3,2.636532
-3010.386266,1,2.643511
-3388.914119,1,2.651491
-7606.529127,3,2.672754
-2565.733405,2,2.687692
-1023.594092,1,2.695675
-2021.26982,1,2.702656
-2257.524418,1,2.709638
-4085.671053,1,2.717615
-1070.593707,1,2.724598
-10222.812267,3,2.744119
-1178.995777,1,2.752098
-3997.316341,1,2.758081
-2404.49256,2,2.773041
-1337.312187,1,2.781053
-1581.719565,1,2.788001
-4179.662705,1,2.795688
-4677.965041,1,2.803668
-2270.014077,1,2.811648
-8045.443203,2,2.826609
-1192.36218,1,2.834588
-1933.540865,2,2.848549
-2895.036223,2,2.862513
-4837.703834,2,2.87551
-1512.084385,2,2.890487
-3443.398638,1,2.896482
-1015.194826,2,2.91047
-5159.008888,2,2.924396
-4478.450789,2,2.938396
-2115.844491,2,2.95332
-4010.632892,1,2.961515
-1284.273177,1,2.96853
-2440.558033,1,2.976166
-1588.464216,1,2.985217
-3632.744016,2,2.99996
-2282.323909,1,3.006945
-1811.420335,1,3.014953
-3704.068212,1,3.022899
-2157.495928,1,3.02988
-1226.986315,1,3.037858
-2645.386376,1,3.044838
-1553.985597,2,3.059047
-2181.249953,2,3.072011
-1396.32622,1,3.079123
-3884.191751,2,3.094086
-1997.174515,1,3.101067
-2096.323814,2,3.116028
-2912.301456,2,3.128991
-2115.695362,1,3.136971
-1818.935303,1,3.142955
-4787.636049,4,3.171535
-2251.746199,3,3.192481
-4334.578293,2,3.208442
-6109.992883,1,3.215421
-3172.691162,2,3.230381
-2063.563406,3,3.250363
-1184.397276,1,3.257309
-1095.208003,2,3.271273
-2475.088408,1,3.279251
-3626.514402,1,3.285234
-1967.19185,2,3.298483
-1938.875981,2,3.313477
-1067.317124,1,3.321428
-1464.413259,1,3.329404
-1239.864535,2,3.345362
-1889.411443,1,3.356331
-3275.527412,2,3.373286
-1734.861748,1,3.380266
-4353.127909,1,3.388247
-1851.787249,2,3.403207
-1758.72576,2,3.418166
-4129.480093,1,3.425148
-2114.931449,2,3.441105
-3027.627877,2,3.457063
-1362.317079,1,3.464164
-5510.382572,1,3.47315
-6378.194766,2,3.487105
-1058.098672,2,3.502065
-1823.712718,1,3.509047
-3602.369869,1,3.516823
-1043.158802,1,3.522842
-2044.770583,2,3.53777
-1493.328538,1,3.54475
-3948.181688,3,3.56769
-1346.340022,1,3.575669
-1252.999092,1,3.582649
-2419.829948,1,3.589631
-2606.792255,1,3.597643
-3713.420109,1,3.605588
-3024.759352,2,3.619335
-2696.616558,2,3.6333
-2710.720274,2,3.647263
-3843.260856,1,3.656238
-2242.532726,1,3.664162
-2569.561616,2,3.67816
-3427.049158,1,3.685108
-4477.806771,4,3.713035
-3791.553157,4,3.737969
-2838.480465,2,3.751931
-6617.716905,2,3.764895
-2029.021712,1,3.772876
-3630.580813,1,3.779856
-8404.846192,2,3.793153
-3924.521657,2,3.807147
-1082.032341,1,3.813755
-3243.952342,1,3.820876
-2368.031401,1,3.828858
-3255.326572,1,3.835839
-1797.246407,1,3.842824
-4851.620008,1,3.849821
-3176.267654,2,3.863765
-4187.067438,1,3.870746
-4942.07445,1,3.87673
-4567.693488,2,3.887699
-2127.000137,2,3.900701
-2682.884326,2,3.916622
-1309.791854,1,3.924601
-2274.288092,2,3.939524
-1230.77051,4,3.965461
-1303.112775,1,3.973176
-1051.967432,1,3.979193
-1199.266526,1,3.987138
-4415.159765,2,4.002099
-2141.199436,1,4.008091
-7200.056136,1,4.015063
-1424.754566,1,4.022044
-1832.395109,2,4.037005
-6405.086396,1,4.042987
-4792.901841,4,4.070946
-8932.266522,3,4.093852
-6926.766104,1,4.102829
-4487.042524,2,4.116534
-1344.243352,1,4.124515
-1425.602013,3,4.146904
-1368.201993,1,4.153884
-3728.340773,1,4.161674
-1895.994327,1,4.168655
-1271.258486,1,4.17564
-6018.316142,1,4.18365
-1388.209069,1,4.190597
-3012.093007,1,4.198243
-3332.009821,3,4.217438
-1692.987815,1,4.224422
-3139.385573,2,4.238418
-2736.426056,2,4.251351
-2785.903242,1,4.259328
-3974.272743,1,4.267309
-2112.680604,2,4.28127
-1308.994504,1,4.287254
-3201.591801,1,4.294268
-2860.753195,1,4.303246
-2691.395885,1,4.310843
-3239.408413,1,4.319083
-3305.324005,2,4.333044
-1164.059777,1,4.340598
-1970.314417,1,4.347371
-1355.135177,1,4.354356
-3276.507053,2,4.368319
-1639.799068,1,4.376299
-1233.452927,1,4.384277
-1689.115862,2,4.400234
-1510.496887,1,4.406248
-1666.96747,1,4.413552
-1769.953158,2,4.426553
-2188.794411,1,4.437503
-3403.862933,1,4.444474
-1034.986435,1,4.451913
-3361.01308,1,4.458897
-2367.003209,2,4.473898
-3337.369678,1,4.480879
-1504.474262,1,4.488859
-3866.419985,1,4.497835
-2418.593551,2,4.511829
-2729.419728,2,4.52576
-2069.582962,1,4.534562
-1016.770881,1,4.541544
-4138.291918,3,4.563482
-5141.955896,2,4.577453
-3177.707928,2,4.589412
-1173.491651,2,4.60537
-3043.384573,1,4.612352
-3023.36524,1,4.619872
-3806.476032,1,4.627855
-4935.069388,2,4.643229
-1347.980233,1,4.651205
-3386.449763,2,4.666168
-3265.158443,2,4.678169
-4456.049054,2,4.691101
-3480.07022,2,4.706093
-2323.880931,1,4.71306
-3387.239818,1,4.72102
-2963.736054,1,4.728003
-3236.718874,1,4.734984
-1596.210849,4,4.761911
-1503.19958,1,4.770888
-2173.67249,1,4.778204
-2396.778002,1,4.78585
-4202.653587,1,4.791871
-2742.224427,1,4.799815
-1640.797191,1,4.806797
-6786.326478,2,4.819775
-6340.802673,2,4.833725
-3782.663462,1,4.840708
-1356.96158,2,4.854671
-2328.242466,1,4.861681
-3289.557823,4,4.887581
-3622.906794,1,4.894561
-3739.234505,2,4.909521
-4435.330212,1,4.918498
-1459.684905,1,4.925479
-1361.057825,1,4.932494
-6103.000281,1,4.940438
-1507.747187,1,4.94742
-2708.707918,1,4.953403
-5324.039114,1,4.960385
-1375.595922,1,4.9674
-2064.144839,1,4.975345
-3683.644506,1,4.984323
-1940.355778,2,4.999281
-2578.443678,2,5.014248
-1503.656527,1,5.022221
-3636.336415,1,5.029201
-2777.806603,1,5.036182
-4594.274048,2,5.050146
-1710.236827,2,5.064112
-3812.517372,1,5.07109
-3395.582411,1,5.07807
-2753.379752,1,5.084056
-1048.492268,2,5.101009
-1858.366644,1,5.107991
-5072.908742,1,5.114974
-1220.054012,1,5.121986
-3871.551157,1,5.129932
-2078.471994,2,5.141932
-2587.460207,1,5.148882
-1166.543512,1,5.157857
-3331.330831,1,5.164838
-3128.391581,1,5.171819
-3661.705976,2,5.18678
-2571.310609,1,5.194455
-1304.784455,1,5.200443
-3238.020509,1,5.209417
-1333.985739,1,5.216399
-4736.560755,2,5.230397
-4461.290877,2,5.244734
-4785.008253,1,5.252714
-2066.308374,1,5.2587
-2046.128501,1,5.267677
-4237.144686,2,5.281672
-1661.1575,1,5.289618
-2478.267114,2,5.303579
-3600.727717,1,5.311558
-1747.804165,1,5.319574
-5219.221851,1,5.326518
-2318.540451,1,5.333506
-1033.275301,1,5.340481
-9512.177122,2,5.35348
-1556.695063,1,5.361425
-1664.952571,1,5.368407
-3374.832028,1,5.375386
-1031.396978,1,5.382369
-2736.886614,1,5.390348
-5631.892004,3,5.409045
-1946.822112,1,5.418021
-3876.304252,2,5.433978
-2786.11676,1,5.443954
-1677.711676,1,5.450934
-1748.14447,1,5.458949
-3640.196783,1,5.466771
-2649.446241,1,5.474754
-3136.769631,1,5.480737
-3796.216998,1,5.488717
-2260.518584,1,5.4947
-3092.113454,1,5.501681
-2955.17961,1,5.50966
-2184.887636,1,5.517639
-2781.375852,1,5.524372
-2563.772629,1,5.531356
-6196.021586,2,5.546317
-2988.181425,2,5.559281
-1177.936253,2,5.572246
-3789.857023,1,5.580588
-2612.435204,2,5.595154
-1178.368642,1,5.602171
-4628.844005,2,5.616761
-2137.600879,1,5.624746
-2034.453139,2,5.639709
-6098.575155,1,5.646726
-3805.358412,1,5.65467
-2530.603869,1,5.661681
-3319.851428,1,5.668631
-2431.659969,1,5.676609
-1784.45185,1,5.68359
-3602.442072,1,5.69157
-2899.961407,1,5.700547
-3301.739089,1,5.70753
-5082.762069,2,5.723485
-4103.142255,1,5.729469
-1818.555552,1,5.736483
-3012.177732,2,5.75141
-1153.42986,1,5.75743
-3865.723227,3,5.778338
-3606.884407,1,5.785321
-1325.715371,1,5.791305
-1949.090369,2,5.802306
-1358.356731,1,5.810285
-1140.795186,3,5.829202
-1005.010171,1,5.83718
-2743.73894,3,5.85613
-5846.777879,2,5.871082
-5108.739445,2,5.885047
-1956.323297,2,5.900007
-3623.229721,1,5.906988
-2460.880473,1,5.914968
-3624.406043,1,5.921949
-3988.450078,1,5.929932
-2610.310004,1,5.936948
-3927.07394,1,5.944906
-2922.27659,1,5.95187
-1426.126438,1,5.957887
-3308.367939,1,5.965832
-2747.813769,1,5.972813
-1690.122929,1,5.981789
-2302.466205,1,5.988802
-1327.108193,1,5.995751
-1380.992232,2,6.009739
-1492.091695,2,6.023677
-2383.391218,1,6.02966
-1933.145602,2,6.042626
-2537.96541,1,6.04861
-2162.294377,1,6.055596
-1381.045306,1,6.063604
-3017.861001,1,6.070624
-4918.258381,2,6.086864
-5430.467743,1,6.094718
-3249.694918,1,6.1027
-1590.289012,3,6.125638
-3709.815877,1,6.133617
-3676.080153,1,6.140599
-3773.102694,1,6.147581
-1567.93337,1,6.156556
-3623.714653,1,6.164535
-2654.715183,3,6.187479
-2012.769159,1,6.194461
-4780.100365,1,6.201443
-2610.553233,2,6.216404
-3767.83561,2,6.230396
-4945.447803,2,6.244326
-2546.289352,2,6.25829
-1601.379439,1,6.265715
-6505.844329,4,6.292645
-1266.31835,2,6.305611
-3999.582193,1,6.311594
-3887.11664,1,6.318577
-7027.007624,2,6.334534
-1293.731295,2,6.346535
-4358.989101,1,6.35448
-3348.70145,1,6.36246
-4799.941488,2,6.376271
-3107.799744,2,6.389276
-4477.943189,1,6.396222
-2023.112271,2,6.409185
-6253.86839,2,6.422196
-2791.696447,2,6.438816
-1591.187782,2,6.452768
-1578.950131,2,6.465735
-1091.514503,2,6.480694
-3864.404172,1,6.487707
-1549.795751,1,6.496651
-2284.819214,2,6.510648
-1540.920234,1,6.518592
-2518.692744,2,6.531591
-1511.631226,1,6.539535
-2218.366738,2,6.551536
-2720.21165,2,6.567462
-3352.488431,1,6.575439
-2404.303837,2,6.589403
-2615.250154,2,6.604367
-3917.94001,2,6.619324
-1532.523672,1,6.626338
-4378.287421,1,6.633286
-3902.490583,1,6.640891
-2204.813731,1,6.647874
-2115.705873,1,6.654857
-1352.736748,1,6.662018
-2631.789073,2,6.673989
-2746.692013,1,6.681967
-2602.210616,1,6.68795
-2268.708182,3,6.709893
-1827.415623,1,6.715912
-4468.770667,1,6.722891
-1752.146287,1,6.72984
-1084.059886,3,6.750782
-3623.097971,1,6.757765
-2813.980542,2,6.773721
-2444.865519,1,6.779707
-3290.39727,2,6.795446
-1638.377193,1,6.802929
-1423.768348,1,6.809913
-6087.386388,2,6.824874
-2813.767702,2,6.840868
-4005.766714,1,6.848063
-2597.159642,2,6.863026
-2265.656083,1,6.870008
-1632.405923,2,6.88397
-1986.043731,2,6.89658
-2979.70512,1,6.903596
-3761.22324,1,6.909585
-4321.308573,2,6.924508
-2123.205169,1,6.931799
-1089.642864,2,6.945782
-5333.60674,2,6.960725
-1648.901907,1,6.967707
-2315.514488,2,6.97869
-3945.663883,1,6.986655
-3623.89424,1,6.993636
-2140.241559,2,7.0076
-1910.291562,1,7.014687
-6449.934192,1,7.022351
-1794.029464,2,7.035321
-3121.47274,2,7.05028
-1113.016674,1,7.057261
-3664.96139,1,7.064242
-3554.11012,1,7.070227
-1243.413104,1,7.079203
-1748.386672,1,7.086149
-1273.325401,1,7.09217
-6690.637367,2,7.1061
-2875.780388,1,7.114081
-4189.465823,1,7.121824
-3733.367975,1,7.129805
-1544.405828,2,7.144769
-3695.055364,2,7.159732
-5705.999148,1,7.167705
-3712.042044,1,7.174684
-4317.894774,1,7.181666
-2200.440291,2,7.194636
-1740.963628,2,7.208596
-2600.062409,1,7.215577
-2308.667732,1,7.222558
-1342.7922,2,7.235533
-3253.253981,1,7.243515
-1409.629018,1,7.251492
-4015.01809,2,7.264459
-3343.972097,1,7.273435
-1094.331286,3,7.293382
-7753.257072,2,7.307343
-1870.019058,2,7.321309
-2925.408238,1,7.327291
-3145.079582,1,7.335269
-1503.366964,2,7.349231
-3931.404589,2,7.364192
-1972.387066,1,7.373169
-1550.243671,1,7.381147
-1940.431624,1,7.389125
-2707.918508,1,7.396106
-1192.719402,2,7.410069
-3655.49053,1,7.418048
-2167.238807,2,7.431013
-4079.755154,1,7.438026
-3209.409785,1,7.44501
-1645.95576,2,7.459936
-2911.173885,2,7.474895
-1336.256155,1,7.480911
-3172.702158,2,7.495035
-4230.663402,1,7.503016
-6424.052033,1,7.511992
-2199.402319,2,7.525954
-2699.073305,1,7.532936
-1423.758553,2,7.545903
-2968.194042,1,7.552883
-6639.73346,2,7.566879
-1915.709993,1,7.575827
-2346.174861,1,7.582823
-1340.00435,2,7.597763
-1419.989446,1,7.604643
-1842.37294,1,7.611628
-1397.709522,2,7.625613
-3384.155419,2,7.639552
-1556.582877,1,7.646534
-2075.617243,2,7.659537
-1559.99058,1,7.66751
-3141.128378,2,7.682439
-2597.899827,1,7.688424
-3522.737609,2,7.701395
-1158.146181,1,7.709368
-1299.656415,2,7.724327
-2280.104562,2,7.736296
-1214.914091,2,7.749261
-1240.733943,1,7.757239
-3815.333232,1,7.764252
-1716.321643,2,7.781176
-1599.515466,1,7.789153
-2464.480752,2,7.804114
-2260.814924,1,7.811095
544908
-3022.934313,2,7.559885
-1828.856648,1,7.567843
-1274.499771,1,7.574824
-2770.556894,2,7.589791
-3888.527903,2,7.604643
-3947.092176,2,7.618609
-3739.290589,1,7.624628
-1502.432052,1,7.631608
-1112.023737,1,7.639552
-2417.075664,1,7.646534
-3909.877825,1,7.65252
-2731.479865,1,7.660497
-1031.462581,1,7.668477
-1271.746614,1,7.675458
-4672.121733,2,7.688424
-3265.832151,2,7.701395
-1582.949513,2,7.716348
-1661.46374,1,7.722335
-2371.748773,2,7.737293
-4201.83713,2,7.750258
-6223.095508,1,7.757239
-1585.977467,1,7.765217
-2751.971466,2,7.781176
-4157.154007,1,7.789153
-5219.263126,1,7.797131
-1100.163574,1,7.803116
