#{"t_start": 1637917764.7159476, "env_id": "PathColav3d-v0"}
r,l,t
-2134.335364,1,3.763697--1002.990261,3,3.783662--2614.775518,1,3.791639--1800.273492,2,3.806473--1271.303938,2,3.822431
-3816.159865,2,3.840302
-5177.287736,1,3.84928
-2898.464939,2,3.865235
-3353.385042,2,3.881192
-4300.757328,1,3.891167
-5522.628451,2,3.907123
-2693.476097,1,3.917105
-5545.967834,2,3.93708
-3048.370662,1,3.944062
-1531.062582,2,3.960028
-1678.549545,1,3.968003
-2567.933305,1,3.974984
-2839.992097,2,3.989164
-4982.17873,2,4.006192
-2313.422339,1,4.014166
-2039.673331,1,4.022145
-3536.348899,1,4.030548
-3090.257127,1,4.040946
-2094.678719,1,4.050667
-1253.376925,3,4.073155
-1282.919657,1,4.083129
-1045.095131,3,4.103075
-3306.513918,1,4.110462
-1607.916548,2,4.124438
-4065.643487,1,4.132302
-1523.9231,1,4.141251
-1178.555178,1,4.151226
-3510.571294,2,4.16906
-1496.559139,1,4.176041
-4058.676704,1,4.185015
-4866.829676,2,4.199975
-1122.384849,1,4.208958
-3241.006752,1,4.217803
-1123.682094,1,4.224783
-2896.843508,1,4.233761
-1779.865115,1,4.240741
-1135.532095,1,4.250715
-2549.929942,2,4.267669
-1883.301249,1,4.276644
-2023.144437,2,4.292606
-3040.144444,2,4.310554
-3363.342332,4,4.339476
-3677.590987,1,4.34546
-3074.029429,2,4.36042
-2733.347552,1,4.369396
-1003.094183,3,4.389343
-1049.144851,2,4.408839
-3538.74943,1,4.416776
-2949.549294,2,4.437435
-2032.728275,1,4.447104
-1594.998426,1,4.457078
-1583.869058,1,4.463062
-2197.761948,2,4.476976
-1080.41386,1,4.485952
-4171.704036,2,4.501915
-4244.136866,1,4.508791
-2955.042456,1,4.515773
-2167.813897,1,4.525449
-4122.120211,1,4.532431
-3675.282414,1,4.540314
-1135.198523,1,4.548251
-4244.527014,1,4.556236
-3013.953238,1,4.563216
-2203.766784,1,4.572192
-3159.061619,2,4.586167
-4752.432367,1,4.593146
-1696.858269,2,4.608106
-2108.698814,1,4.61409
-2406.374894,1,4.623067
-3960.559416,1,4.630049
-3545.945871,1,4.639192
-1249.292791,3,4.662131
-1251.212852,1,4.670109
-2106.616071,2,4.682565
-8036.277469,2,4.697218
-1168.75593,1,4.705693
-1031.108066,1,4.71267
-3364.943886,1,4.719656
-3050.278117,2,4.734615
-1345.127555,2,4.748466
-2677.298308,1,4.757482
-8704.589509,2,4.771409
-2808.562163,1,4.779602
-3697.620785,1,4.788579
-2880.113504,1,4.795421
-1731.969275,2,4.812374
-3623.438472,1,4.825339
-1797.336898,1,4.839302
-2417.616557,1,4.850279
-1127.939121,1,4.85925
-1702.289856,2,4.872213
-1337.528908,1,4.879195
-2220.838596,2,4.895153
-2372.504469,2,4.908937
-1014.94387,1,4.917912
-3147.416256,1,4.925891
-3343.177845,2,4.940718
-3308.076436,1,4.94941
-1788.517487,1,4.957177
-3113.780008,1,4.965155
-3075.128612,2,4.981115
-2237.760788,1,4.992091
-2897.458267,1,5.002031
-2559.031311,1,5.010923
-3621.187582,3,5.029569
-3008.183225,2,5.046848
-2386.923736,1,5.055823
-3838.97088,2,5.073322
-1829.797001,1,5.081314
-1017.401417,1,5.089412
-3258.603614,1,5.098396
-3714.996769,1,5.106381
-2115.360156,1,5.114249
-3955.444101,1,5.122216
-3522.405264,1,5.132176
-1770.465154,2,5.148033
-1327.821252,1,5.15601
-2538.365264,1,5.16401
-2338.580167,1,5.171981
-3003.069482,1,5.18098
-7244.622658,2,5.196454
-1982.10396,1,5.206427
-4358.347718,2,5.221386
-1154.703892,2,5.241332
-5444.618298,2,5.256293
-2274.445678,1,5.263274
-3859.113535,3,5.294268
-2526.177867,1,5.303244
-5711.986241,2,5.316264
-4310.560515,1,5.32528
-7144.557624,2,5.340253
-2207.914801,1,5.349236
-1589.940373,2,5.364075
-1440.682778,2,5.379951
-1372.27729,1,5.388417
-2072.401209,2,5.404387
-1568.413735,1,5.412188
-1800.647729,2,5.426075
-4649.728342,1,5.431062
-1121.496345,1,5.440462
-2770.880263,1,5.448853
-2545.548618,2,5.463812
-4995.187753,2,5.478634
-1930.798234,1,5.483628
-1841.918744,2,5.501779
-1001.745806,1,5.508629
-1901.971252,2,5.524584
-3385.065836,4,5.554624
-2128.559083,2,5.571043
-3151.586956,1,5.578853
-1361.389154,2,5.595095
-3610.19948,1,5.602883
-1170.215925,1,5.611705
-12198.735881,2,5.625281
-2189.157864,1,5.632263
-1939.14087,1,5.641133
-3266.524646,2,5.655132
-1545.29867,2,5.670924
-2937.529292,1,5.677332
-2568.349706,2,5.694292
-2748.919345,1,5.701278
-2527.059879,1,5.709262
-1732.768661,1,5.718238
-3913.842234,1,5.725102
-3783.605335,1,5.73413
-3149.94707,1,5.741028
-1165.393419,2,5.756898
-2047.783288,1,5.764731
-1220.639235,2,5.77847
-2427.258265,1,5.786515
-3763.682871,2,5.805282
-1227.283692,1,5.812264
-2928.573369,1,5.821241
-1450.206164,1,5.829224
-3267.750703,1,5.837199
-1033.03345,1,5.84418
-1784.071286,1,5.852159
-2913.630661,1,5.858142
-3411.925608,3,5.88108
-6040.960249,2,5.895966
-6864.010924,2,5.911591
-4297.486164,1,5.921568
-1163.899416,2,5.934473
-3633.354765,1,5.942346
-3614.377693,1,5.950497
-2500.284301,1,5.956481
-1668.510322,2,5.972622
-4039.193894,1,5.979607
-5108.491518,1,5.987586
-1530.03811,2,6.00654
-2808.812743,1,6.013523
-4067.856128,2,6.02935
-1344.180913,2,6.049298
-3662.475663,1,6.056278
-1518.085024,1,6.06326
-6227.439194,2,6.07722
-3730.833189,2,6.090187
-2750.797994,2,6.10315
-5742.97003,2,6.117116
-2800.818715,1,6.123099
-2595.27104,1,6.134069
-4536.565653,2,6.147665
-5664.61227,2,6.162637
-2620.908537,2,6.177606
-5644.59018,1,6.184162
-1521.974286,3,6.206092
-2790.595097,2,6.220752
-1376.989891,1,6.2276
-2984.37479,2,6.241709
-1036.012078,1,6.24947
-3645.166398,4,6.2774
-4880.300588,2,6.292293
-2364.6336,2,6.307257
-2891.903495,1,6.314239
-3716.199893,1,6.322125
-6285.407704,3,6.347472
-1947.669311,1,6.35731
-5228.064988,2,6.375323
-1908.159414,1,6.384295
-1825.46901,2,6.397113
-1119.781306,1,6.405933
-5520.29601,2,6.418824
-2269.489928,2,6.432919
-1167.750852,3,6.451678
-3634.100664,2,6.463447
-1649.482341,1,6.472412
-2203.392101,1,6.480175
-2875.23873,1,6.489244
-2916.724769,2,6.506037
-2656.663985,1,6.513019
-2814.067892,1,6.520995
-3006.727569,2,6.536952
-1201.416787,1,6.543934
-1335.019935,2,6.556911
-1130.222336,1,6.565374
-4715.403204,2,6.578322
-3708.159203,1,6.586301
-5638.051069,2,6.60525
-2010.199375,1,6.615224
-3758.391059,1,6.626229
-5405.932573,2,6.643149
-1907.823729,1,6.653122
-1677.535384,1,6.661101
-1517.476305,1,6.668082
-1485.301856,1,6.675063
-1031.396015,2,6.69102
-3264.761408,1,6.697004
-4229.163229,1,6.704983
-3665.359551,1,6.711964
-8950.43584,2,6.728755
-2372.870209,1,6.737391
-3992.701394,1,6.744748
-3396.551911,1,6.752724
-3626.110876,1,6.759592
-2476.597045,2,6.774115
-1027.575374,1,6.786083
-1724.530985,2,6.806885
-2114.37801,1,6.815357
-2137.258931,1,6.823315
-2361.141426,1,6.833749
-3754.895929,1,6.840465
-3094.89719,1,6.850439
-6052.988905,1,6.859415
-1221.637369,1,6.868927
-2193.936183,1,6.877909
-1808.143183,1,6.886252
-3090.736875,3,6.910188
-3929.771556,1,6.918167
-3623.040736,1,6.92515
-2255.820446,2,6.941106
-2208.727433,2,6.956853
-1075.837474,2,6.970196
-5032.890071,1,6.978176
-7200.027041,1,6.986153
-3287.865417,1,6.992137
-1479.788175,1,7.000119
-1364.437048,1,7.007097
-1459.148592,1,7.014609
-1816.505261,1,7.024586
-3824.164837,1,7.031398
-1571.198649,2,7.049244
-2282.281891,2,7.064206
-3400.20289,1,7.072184
-2075.214833,1,7.080175
-1644.97254,1,7.089093
-1763.463974,1,7.099959
-2434.499795,1,7.108613
-2293.749262,2,7.123481
-1461.887635,2,7.138441
-4424.313164,3,7.15924
-2961.874241,1,7.166225
-1042.333052,1,7.174201
-1382.734583,2,7.189037
-3141.003231,1,7.195011
-3014.296942,3,7.219826
-1509.868532,1,7.226657
-2379.71575,1,7.235633
-2449.452037,1,7.242614
-2086.763403,3,7.261456
-1357.579567,1,7.271467
-1361.278006,1,7.278671
-1600.376247,2,7.294463
-4262.553815,2,7.309298
-5577.707846,2,7.326253
-1087.097915,1,7.336231
-3449.701652,1,7.343212
-1305.422351,1,7.351103
-1032.882741,1,7.358083
-1077.377038,1,7.366689
-1903.260875,1,7.373657
-3007.088003,1,7.384384
-2582.260199,1,7.392261
-4736.533857,1,7.398426
-1618.703605,2,7.417217
-1095.906218,2,7.435204
-3392.342836,2,7.448032
-1101.192059,2,7.46399
-4434.157703,1,7.472608
-1157.656394,2,7.488282
-1999.979264,1,7.508229
-1658.607234,1,7.521194
-2464.169683,2,7.548239
-4257.485695,1,7.556214
-1737.048819,1,7.564236
-3459.459108,1,7.573171
-4173.472223,1,7.580088
-2530.671939,3,7.607766
-2952.973678,1,7.61375
-1087.682869,1,7.622983
-3901.12618,1,7.628744
-1998.129344,2,7.641709
-2609.135346,1,7.649705
-5315.167504,1,7.657461
-5482.747705,2,7.6693
-1739.444209,1,7.67619
-1996.223821,2,7.690154
-1123.064411,1,7.697142
-2834.362858,1,7.704927
-2392.072926,1,7.711889
-1091.28176,1,7.719746
-1113.346698,1,7.726656
-2200.409917,1,7.733606
-2281.791571,1,7.740144
-1244.094143,2,7.754108
-4502.510649,2,7.766944
-2820.06287,3,7.786817
-2511.954856,1,7.792801
-1098.148819,2,7.8074
-2837.181427,1,7.813384
-1192.972721,1,7.821689
-4203.134451,3,7.843561
-1471.222723,1,7.850403
-1170.662402,1,7.857419
-1415.643925,1,7.8644
-5632.442786,2,7.878914
-4957.359763,2,7.89288
-2213.796551,2,7.908769
-3675.327199,2,7.923739
-1391.218228,1,7.931516
-1163.574521,1,7.94026
-4329.146962,3,7.961026
-3303.401189,1,7.969022
-1217.21839,2,7.982467
-2735.880706,1,7.990218
-1957.369618,1,7.996207
-2453.568743,1,8.004185
-2680.085378,2,8.017149
-2760.094811,2,8.029019
-2126.057262,1,8.035999
-1192.291336,1,8.042984
-1736.301328,2,8.055815
-1732.830694,2,8.071409
-2213.759351,1,8.07839
-1427.512833,1,8.085371
-3431.880864,1,8.092353
-2646.74193,1,8.100335
-1625.524939,1,8.106315
-1886.472672,1,8.113297
-1095.212123,1,8.12351
-2540.083137,3,8.143313
-1465.058692,3,8.169139
-6330.098298,5,8.209918
-2328.593335,2,8.227913
-1034.324765,1,8.234531
-3937.908744,1,8.241396
-4723.907111,1,8.250239
-2387.326179,2,8.26423
-4041.347176,2,8.279081
-1133.978543,2,8.295005
-3059.8443,2,8.310001
-1039.705019,1,8.317792
-4012.700826,1,8.324811
-3706.310129,1,8.334473
-5504.576255,1,8.341447
-3758.091033,1,8.348466
-4825.033742,1,8.356444
-1593.145093,3,8.378381
-3529.32671,2,8.393355
-3883.825208,1,8.400335
-4400.101032,2,8.417228
-1025.144473,1,8.424208
-1891.455706,2,8.439161
-2272.083066,2,8.452956
-3069.062675,3,8.474867
-8286.151966,2,8.488236
-1740.178151,4,8.524021
-2443.417485,1,8.530665
-2323.070105,1,8.542617
-1445.554007,2,8.560797
-1044.781849,2,8.577189
-2115.558778,1,8.5882
-3647.836809,1,8.595936
-2247.343286,1,8.607274
-4958.640945,1,8.616257
-2813.330489,1,8.625225
-1539.756356,2,8.642179
-3746.843136,1,8.650997
-2903.364211,1,8.659981
-1290.476352,2,8.674941
-1520.013329,1,8.682929
-3375.248817,1,8.691378
-1967.157058,1,8.698232
-3002.099511,1,8.708206
-1647.388818,1,8.715156
-1402.695921,1,8.724947
-1929.235888,1,8.731927
-3365.074253,1,8.738827
-3623.056322,1,8.745388
-1574.90571,1,8.754216
-3610.596402,1,8.760136
-3213.773336,2,8.776061
-2818.656763,1,8.78535
-1273.678412,1,8.791294
-2903.815411,1,8.80028
-2902.057713,1,8.807326
-3497.619367,2,8.8212
-2002.32366,1,8.828182
-2026.236331,2,8.842146
-1179.74472,1,8.848021
-4788.87682,1,8.856
-1877.144528,2,8.86784
-1250.035123,1,8.874796
-3113.444166,1,8.882774
-3830.551208,2,8.895944
