#{"t_start": 1634713766.5162709, "env_id": "PathColav3d-v0"}
r,l,t
-91.404262,144,513.210507
-438.09595,501,516.590165
-133.397517,155,517.344045
-87.353345,136,517.97436
-602.66121,501,521.188937
-145.40593,162,522.063872
-117.247791,154,522.890002
-200.184003,187,523.85143
-491.748301,501,527.216962
-162.429452,161,527.996329
-456.419659,501,530.576427
-230.099408,186,532.179775
-208.731226,188,533.202164
-112.66069,167,534.009857
-207.187074,157,534.777837
-154.357939,177,535.645738
-157.714597,151,536.368
-169.393645,156,537.865749
-167.52916,164,538.734005
-115.527824,137,539.454638
-110.980598,132,540.147573
-157.098228,174,541.061274
-158.198568,162,541.919785
-188.468921,230,543.097727
-140.620325,171,544.619797
-387.943028,369,546.467544
-147.138782,158,547.258003
-92.346444,139,547.904053
-116.793261,146,548.684964
-373.009215,501,551.999515
-252.085577,219,553.140231
-138.865582,155,553.875274
-490.103379,501,557.19029
-441.35454,501,559.820947
-128.902401,149,560.491187
-308.109834,284,562.658512
-519.546183,501,565.236526
-441.60161,501,568.553913
-121.768527,163,569.334791
-150.418188,176,570.164573
-382.141124,417,572.301723
-122.858911,171,573.810904
-514.036697,501,576.374308
-200.020252,213,577.42749
-156.797303,156,578.221948
-573.124908,501,581.470552
-112.890128,148,582.174636
-485.978625,501,585.45855
-99.073852,154,586.184609
-453.168962,501,588.773653
-161.428474,183,589.616396
-245.352614,234,591.483042
-328.444614,362,593.467997
-102.521339,151,594.304271
-149.817115,180,595.291436
-209.971397,282,598.422126
-118.713775,137,599.320686
-378.166856,377,602.79639
-177.461372,193,604.240527
-114.740922,170,605.565982
-134.051432,173,608.081257
-145.5451,165,609.009234
-262.402662,233,610.319728
-287.49701,306,612.124905
-174.838136,178,613.089255
-309.739144,285,615.453064
-147.858156,156,616.401552
-196.911159,192,617.43351
-153.4572,174,618.290222
-168.049633,181,619.312688
-483.399775,501,622.633505
-333.289919,304,624.527911
-247.386417,214,625.598113
-183.058456,194,627.391732
-131.447677,169,628.211558
-149.700385,194,629.127332
-162.837041,173,630.066689
-223.172397,190,631.124489
-129.063841,172,631.936322
-101.022785,162,633.459066
-86.404164,142,634.622953
-137.171113,171,635.784843
-126.039015,163,636.723635
-123.960533,144,637.397711
-132.213647,157,638.237466
-106.556931,137,639.618569
-219.946629,233,640.944352
-408.578779,367,642.986368
-81.662688,144,643.636629
-127.657864,171,644.414401
-152.169259,159,645.90254
-126.964694,154,646.679496
-154.741824,181,647.52047
-74.646629,148,648.208158
-123.598578,153,648.909386
-123.232067,146,649.677332
-203.9005,214,651.552139
-120.291016,129,652.147225
-90.288675,137,652.776542
-84.911235,133,653.390899
-143.435309,176,654.207468
-442.635491,501,657.624338
-98.530075,151,658.354384
-110.03804,132,658.981673
-120.163359,147,659.79976
-128.595953,140,660.446033
-171.77538,156,661.17608
-126.990071,166,661.937658
-435.07853,405,664.628343
-122.754578,151,665.44756
-115.136909,147,666.25198
-121.197079,161,667.093245
-111.792097,116,667.628679
-165.896518,174,669.16393
-108.539883,150,669.934727
-123.903293,145,670.614706
-114.16004,160,671.471516
-132.059409,140,672.218671
-163.870577,172,673.049026
-108.743248,144,673.807386
-76.985043,120,675.282476
-486.275568,501,677.986519
-132.495865,173,678.862477
-110.627774,155,679.688067
-468.825448,501,682.923012
-143.410406,147,683.619326
-241.464642,217,684.679638
-191.578653,232,685.891496
-516.820049,501,689.370953
-242.72766,241,690.472007
-138.873315,198,691.419206
-140.31746,149,692.827046
-123.600106,155,693.581315
-157.696964,179,694.51904
-98.792253,156,695.252433
-463.277788,501,698.56037
-130.154435,160,699.314972
-166.319628,187,700.190982
-97.646773,131,700.812354
-118.308444,143,701.500488
-118.923666,144,702.178067
-118.205267,138,702.82434
-99.799337,136,704.245458
-384.479127,368,706.076246
-295.091467,377,708.079887
-108.984688,175,708.918946
-145.354585,185,710.464585
-139.922968,159,711.211587
-94.505758,132,711.849588
-95.538676,129,712.452784
-145.175892,183,713.283562
-429.505284,386,715.888254
-120.041634,145,716.57348
-117.800392,142,717.263908
-156.401655,157,718.020633
-122.397969,147,718.712798
-92.993465,149,719.40096
-389.845844,329,721.797807
-102.140674,137,722.578722
-116.534049,138,723.28084
-128.470188,153,723.993933
-108.298698,142,724.688462
-145.822523,159,725.543656
-180.939179,223,727.613054
-100.657733,123,728.39751
-312.588382,305,730.402384
-92.394681,152,731.151635
-135.824938,171,732.014369
-88.965949,135,732.703534
-136.165689,161,734.23963
-291.827077,263,735.476323
-212.846257,204,736.47964
-94.918899,157,737.223651
-108.046285,165,738.062408
-194.042911,209,739.808023
-102.270862,138,740.466013
-130.685562,142,741.128207
-126.832639,144,741.958985
-173.702569,183,742.823221
-144.758826,154,743.538341
-167.928114,164,744.266392
-109.762395,164,745.839208
-178.519881,190,746.722557
-147.022291,142,747.416677
-109.029928,147,748.131764
-259.394796,238,749.340653
-421.714697,408,752.166909
-100.697026,143,752.867109
-136.727806,171,753.688607
-216.277378,236,754.859679
-583.960589,501,758.110723
-107.183696,154,758.84077
-126.068582,147,759.560846
-152.827809,190,760.52331
-260.854819,304,762.816341
-104.16682,152,763.534404
-174.623678,206,764.596288
-372.298442,406,766.691941
-121.399623,151,767.385118
-166.188087,192,769.028997
-245.457855,237,770.289627
-101.987192,154,771.038022
-123.747603,138,771.66631
-152.608783,171,772.461184
-298.306092,283,774.489326
-118.349159,153,775.203466
-142.306507,175,776.026652
-190.090573,199,776.959293
-114.409894,139,777.626508
-286.41174,240,778.789397
-130.481311,168,780.281055
-112.450902,154,781.009679
-154.501654,201,781.928973
-126.528018,182,782.794924
-187.379745,182,783.707094
-241.788113,244,785.660275
-211.585544,227,786.718477
-279.563177,296,788.191506
-153.30688,176,789.111187
-107.072829,166,789.927002
-215.191541,215,791.703581
-116.757956,176,792.538181
-96.14057,148,793.23432
-220.610774,219,794.369283
-93.677628,142,795.065456
-441.541163,501,798.294596
-497.989173,501,800.851725
-344.575489,310,803.151151
-243.567217,257,804.392996
-428.867736,501,807.012721
-114.361255,166,807.774681
-129.516629,142,809.189229
-112.657154,167,810.019491
-170.682568,164,810.789842
-488.061236,501,813.445539
-78.835187,139,814.898545
-393.169556,501,817.540173
-109.266985,138,818.28468
-97.819274,134,819.013879
-104.093435,149,819.80311
-163.736685,155,821.305297
-212.729056,184,822.247776
-101.179848,146,822.94591
-464.939671,501,825.619658
-296.136316,300,827.796461
-105.932452,145,828.493596
-90.717012,147,829.213671
-124.509997,144,829.92856
-95.395256,153,830.661893
-104.495588,150,831.385909
-91.905108,134,832.793284
-95.422091,140,833.465028
-99.515934,145,834.166155
-114.862367,152,834.89321
-112.540565,153,835.605306
-131.024027,170,836.390556
-113.954825,149,837.065752
-104.594916,144,838.495393
-181.17408,164,839.309181
-126.706088,149,840.011692
-99.811563,119,840.570235
-399.90323,501,843.222142
-117.827395,155,844.731085
-101.743749,129,845.354418
-145.541181,153,846.099468
-103.562883,150,846.803584
-100.531609,117,847.358135
-109.980254,139,848.019367
-430.654499,501,851.330222
-100.771813,144,852.000463
-449.278992,501,854.598514
-115.738723,172,856.149482
-131.354003,150,856.856591
-103.01907,136,857.507368
-126.805276,152,858.233384
-116.432308,150,858.940404
-107.44794,142,859.671771
-336.386272,429,862.737668
-102.240631,131,863.399898
-110.151104,132,864.098732
-117.367732,153,865.015272
-97.726494,135,865.886941
-351.138793,245,868.235963
-127.717047,148,868.957112
-183.210915,163,869.722066
-129.569206,150,870.426185
-156.086079,147,871.141546
-101.558643,128,871.773288
-114.58735,161,872.580378
-125.870348,148,874.105931
-106.391275,146,874.881553
-126.278549,147,875.667039
-116.467224,165,876.566631
-88.431599,143,877.39145
-204.749419,225,878.473251
-366.375783,247,880.297737
-130.159528,172,881.066375
-86.956761,129,881.654589
-81.983397,122,882.223104
-71.617666,132,882.844442
-96.579504,136,883.49536
-87.508097,131,884.070822
-105.999365,143,885.496578
-170.450995,193,886.379219
-89.810854,138,887.002271
-110.129327,135,887.635638
-88.097316,138,888.360995
-123.4065,146,889.155295
-99.657121,136,889.856314
-110.1319,132,891.190743
-78.814579,137,891.809494
-94.346563,135,892.407636
-112.485225,148,893.110755
-100.846326,158,893.856761
-106.70424,160,894.595403
-85.65976,139,895.248658
-96.138244,133,896.610159
-153.486888,133,897.23066
-287.5412,279,898.596803
-101.811486,140,899.408479
-88.447416,153,900.762857
-219.866503,205,901.895455
-108.569855,143,903.420344
-126.83942,167,904.415652
-146.509233,145,905.154987
-118.96817,153,905.872959
-134.960576,154,906.59802
-130.07306,160,907.365371
-108.14411,160,908.18014
-168.042354,181,909.906003
-96.886633,156,910.62305
-174.856742,228,911.716161
-131.22017,158,912.653287
-103.109527,123,913.348605
-116.687368,155,914.055123
-190.257668,170,915.566043
-118.011121,154,916.255186
-137.222726,174,917.071276
-64.855568,149,917.757409
-119.994575,163,918.572704
-123.985637,157,919.344835
-485.492187,346,921.751023
-116.844546,152,922.478347
-141.052176,163,923.235546
-96.02593,136,923.901156
-290.912174,312,925.489891
-232.47598,211,927.29623
-110.865408,136,927.944678
-102.980572,157,928.649793
-86.423275,143,929.338133
-113.440489,159,930.083152
-87.585142,144,930.794595
-130.442726,173,932.372096
-270.986665,252,933.57089
-335.588331,328,935.128728
-104.577359,145,935.903937
-203.75668,179,936.966061
-97.244093,128,938.533193
-97.695264,152,939.264238
-189.234107,199,940.231079
-94.41281,157,940.985068
-196.172135,214,942.026479
-75.494353,143,942.709751
-99.473833,135,944.108891
-139.597797,152,944.839706
-95.483016,144,945.499943
-112.852203,140,946.203982
-103.674862,142,946.842275
-120.45651,178,947.709741
-89.091435,158,948.480679
-95.829577,150,949.980261
-452.113964,501,952.706969
-103.770377,148,953.426078
-87.911876,153,954.173048
-108.41693,150,955.648104
-216.984631,205,956.606432
-115.324966,170,957.420758
-458.130162,290,958.890927
-89.237529,144,959.612062
-102.194953,153,960.367615
-131.529694,154,961.843631
