#{"t_start": 1638123153.2471662, "env_id": "PathColav3d-v0"}
r,l,t
-3989.152471,2,7.874297
-1372.012767,1,7.881279
-3122.046322,1,7.888261
-1453.192596,1,7.895241
-1226.84267,2,7.909205
-4068.114514,1,7.917184
-2033.928709,2,7.932144
-1154.39758,1,7.940122
-1655.048352,2,7.95611
-2066.709449,2,7.97104
-4040.556915,1,7.978021
-1678.738318,1,7.986
-2532.934646,2,7.999962
-1126.772211,1,8.007941
-1287.604801,1,8.015919
-4181.79695,2,8.030878
-7200.017529,1,8.038857
-1242.417942,1,8.045838
-1743.306601,3,8.065785
-1436.018598,1,8.073764
-4461.714486,2,8.085732
-1763.59472,1,8.093711
-8679.588551,3,8.115654
-4458.205796,1,8.123631
-1240.129972,2,8.140587
-1942.101012,1,8.150559
-4221.214514,4,8.184469
-2780.858016,1,8.197433
-5265.986371,2,8.219381
-4797.330213,1,8.230345
-1832.608332,1,8.242313
-2245.800476,1,8.252286
-2841.908361,2,8.268245
-1550.721734,1,8.278217
-3607.337316,1,8.290184
-4197.463944,2,8.30714
-3063.27754,1,8.315122
-1575.876378,2,8.332072
-5297.833002,1,8.340052
-1091.746802,1,8.347033
-3343.467824,2,8.365982
-1414.079369,1,8.374958
-1326.452021,1,8.388921
-4617.390453,3,8.414852
-2402.314592,3,8.439785
-1585.728413,1,8.448762
-2579.019268,1,8.456739
-1042.641122,1,8.466713
-2333.947132,1,8.476687
-2425.68561,1,8.483668
-2570.790945,1,8.49065
-5094.665882,1,8.499625
-2180.090944,1,8.508601
-4291.550587,1,8.516582
-6640.882393,2,8.532538
-1483.253932,2,8.547498
-2165.907658,1,8.554478
-2453.518906,1,8.561459
-1002.728924,1,8.569439
-3623.494291,1,8.577416
-1028.922551,2,8.59537
-3546.875292,1,8.604345
-2065.006389,1,8.611326
-1611.358728,2,8.626288
-1081.358574,1,8.633269
-1484.380392,2,8.649225
-1924.041953,3,8.672165
-3623.040102,1,8.683137
-1548.224771,1,8.693108
-2490.384,1,8.701087
-2142.18103,1,8.708068
-4670.836864,1,8.716047
-2939.915643,2,8.733003
-6294.481788,2,8.746967
-3813.396409,1,8.754942
-4733.152369,3,8.776883
-2096.463042,2,8.789849
-3642.816308,2,8.803811
-2126.196731,2,8.818771
-5226.441874,1,8.825752
-3984.16805,1,8.834728
-2711.157774,1,8.841709
-1419.132284,2,8.859661
-2382.827764,1,8.86764
-1259.513074,1,8.873624
-4599.166998,2,8.889581
-1467.146174,1,8.896563
-1279.888141,2,8.909528
-4165.820372,2,8.921496
-5538.23195,1,8.929475

-2614.291968,1,8.834728
-4119.477453,1,8.841709
-3366.770214,1,8.851683
-4300.880516,2,8.866642
-1087.329222,1,8.873624
-1095.972806,1,8.880605
-1028.410722,2,8.895565
-4505.072228,2,8.909528
-5596.701569,2,8.921496
-1051.270013,2,8.936456
