#{"t_start": 1637913747.630736, "env_id": "PathColav3d-v0"}
r,l,t
-2057.172761,2,3.308275
-5867.648725,1,3.308275
-3735.52362,1,3.32386
--4486.194861,1,3.32386--1104.649399,3,3.355104--2712.667381,1,3.355104
-4176.638576,1,3.370735--5325.742632,1,3.370735--4498.721292,2,3.386348--3781.546864,2,3.401966
-1811.935467,2,3.417587
-1888.454105,1,3.43321
-3544.563276,3,3.44883
-1887.06619,3,3.464471
-5100.482227,1,3.480075
-2773.610224,2,3.495694
-2239.964436,1,3.495694
-2936.80174,1,3.511315
-1162.797619,3,3.526937
-4131.272072,1,3.526937
-1626.99233,1,3.542575
-2059.241533,2,3.558181
-6184.394483,1,3.558181
-1255.260628,1,3.573802
-4595.134922,2,3.589423
-1277.386774,1,3.589423
-1938.056654,1,3.605045
-5401.024641,1,3.605045
-5976.38447,4,3.636288
-1356.111019,3,3.651916
-2622.731983,2,3.66753
-1154.088469,2,3.683148
-3384.511194,1,3.698791
-2514.39923,2,3.714411
-1637.770972,1,3.714411
-1087.401611,1,3.714411
-1845.577672,1,3.730014
-1087.911558,2,3.745635
-1189.634613,1,3.745635
-2012.817309,4,3.776876
-3012.822779,2,3.792498
-3488.308557,1,3.808156
-2479.215406,1,3.808156
-2283.472574,2,3.823742
-2134.929295,1,3.839371
-1163.199335,1,3.839371
-2579.54406,2,3.854984
-1217.602741,1,3.870621
-1208.166348,2,3.870621
-2807.259186,1,3.886233
-3780.110487,1,3.886233
-4222.760081,1,3.901855
-10483.881899,2,3.91747
-2973.724949,1,3.933091
-6145.234563,1,3.933091
-2138.444189,2,3.948712
-4840.131907,1,3.964334
-3682.987996,1,3.976331
-3821.347595,1,3.985306
-2470.212341,1,3.992287
-1361.358605,1,3.99927
-6051.813815,1,4.008245
-2060.834859,2,4.019461
-1941.604491,1,4.019461
-3679.138751,1,4.035083
-1916.220386,1,4.035083
-2985.468159,1,4.050702
-3625.962545,1,4.050702
-1441.134357,1,4.066323
-1430.785168,1,4.066323
-2964.83132,2,4.092723
-4086.586414,1,4.102245
-4663.897583,1,4.102245
-2033.721862,1,4.117868
-1130.79444,1,4.117868
-3212.82925,1,4.133524
-5187.425023,2,4.149111
-2082.467399,1,4.149111
-1549.428862,1,4.164732
-1484.319843,1,4.164732
-4682.956574,1,4.180353
-1479.471436,1,4.180353
-1118.917129,1,4.195976
-1169.100257,2,4.211596
-1622.854462,1,4.211596
-5439.906544,2,4.227218
-4506.020372,1,4.24284
-1943.703422,1,4.24284
-1660.360233,1,4.258458
-1182.379678,2,4.258458
-4505.628748,2,4.27408
-2459.119552,2,4.289703
-4046.651959,1,4.305325
-5326.066497,1,4.305325
-5389.043763,3,4.336571
-4762.651561,3,4.352187
-2101.735569,1,4.367807
-2456.508878,1,4.367807
-1938.308665,2,4.38345
-1977.464573,1,4.399053
-1981.977179,2,4.414671
-3875.285952,1,4.414671
-1954.462815,2,4.430294
-3849.358175,1,4.445916
-4776.774068,2,4.461535
-2653.61863,1,4.461535
-2675.102997,1,4.477157
-3620.759323,1,4.477157
-4117.841319,1,4.49278
-4158.55139,1,4.49278
-4777.57703,3,4.508402
-1884.014717,1,4.524022
-2693.181605,1,4.524022
-2951.695137,2,4.539644
-2143.60276,2,4.555273
-3038.899309,1,4.570893
-3094.154284,1,4.570893
-3607.213866,1,4.586541
-1455.238248,2,4.602127
-1295.628597,1,4.602127
-3176.84312,2,4.617749
-4012.387563,1,4.633369
-2641.500372,1,4.633369
-4214.68404,2,4.64899
-1183.018683,2,4.664612
-1584.460646,1,4.680233
-1403.13464,1,4.680233
-1891.034412,2,4.695855
-2417.656828,2,4.711509
-5872.456715,3,4.727099
-1426.514628,2,4.742721
-1613.310842,2,4.758354
-3459.521954,4,4.789585
-2926.939658,2,4.805205
-4114.717332,2,4.820838
-1498.123731,1,4.836457
-1005.53088,1,4.836457
-2666.791046,1,4.836457
-1323.87921,1,4.852069
-1887.473316,2,4.867691
-1166.657351,1,4.883312
-1117.517784,1,4.883312
-2644.347581,1,4.898965
-4027.224448,1,4.898965
-6069.987214,1,4.914552
-3290.115641,1,4.914552
-1938.026693,2,4.945796
-3448.171757,1,4.945796
-4975.950069,1,4.961424
-1233.388608,1,4.961424
-3971.059795,2,4.977038
-3017.124653,2,4.992659
-8950.08893,3,5.023901
-3332.350731,1,5.023901
-1213.700472,1,5.039524
-4440.971805,1,5.039524
-5457.766598,2,5.055157
-3897.115543,1,5.070766
-3623.359008,1,5.070766
-3017.66766,1,5.086391
-2559.238528,1,5.086391
-1020.457134,1,5.102012
-1158.653949,1,5.102012
-2701.421985,2,5.117631
-1346.314939,2,5.133253
-1032.263675,1,5.148874
-1386.055296,1,5.148874
-1533.270435,2,5.164506
-2776.840808,2,5.180116
-5075.825196,2,5.195735
-6581.284192,2,5.211357
-12206.042155,2,5.226978
-3924.748692,2,5.242602
-3737.897155,1,5.242602
-4016.658899,1,5.258222
-1971.194358,1,5.258222
-3675.673248,1,5.273842
-5370.391331,2,5.289465
-4132.253402,1,5.289465
-3543.354434,1,5.305086
-1757.355001,2,5.320707
-2495.786555,2,5.336328
-2799.610737,2,5.351949
-1425.43849,2,5.367608
-1460.485104,1,5.367608
-6986.566208,2,5.383226
-1173.331555,1,5.398814
-1562.059214,1,5.398814
-1755.787536,2,5.414475
-3599.428624,2,5.430057
-2497.694378,1,5.445678
-2072.877655,2,5.445678
-6147.553215,2,5.461301
-2366.328236,1,5.476921
-1050.027357,1,5.476921
-5174.335924,1,5.492543
-3909.669846,1,5.492543
-3615.971466,1,5.508166
-2843.155171,1,5.508166
-1424.398007,1,5.523784
-2669.116132,2,5.539406
-1654.338344,1,5.539406
-3374.373964,1,5.555027
-3890.758844,1,5.555027
-1342.569847,1,5.570648
-2218.475147,2,5.586275
-1420.411453,1,5.586275
-1869.681711,1,5.601912
-3166.599671,1,5.601912
-1794.511688,1,5.617513
-4759.204305,3,5.633135
-1483.762765,3,5.664377
-2092.472145,1,5.664377
-1429.991393,2,5.679996
-4093.210916,1,5.695617
-2092.556068,1,5.695617
-2511.954245,2,5.711238
-3121.571305,1,5.726862
-1043.511914,2,5.742483
-4041.318776,2,5.758104
-1558.439574,1,5.758104
-3073.482876,1,5.758104
-1626.082027,2,5.784964
-1378.977979,2,5.800588
-2719.997666,1,5.800588
-3648.978405,1,5.816209
-1352.421811,1,5.816209
-2079.735827,1,5.831831
-1155.014147,1,5.831831
-6953.452186,3,5.863071
-5540.812537,2,5.878695
-2158.584895,1,5.896111
-3089.087575,1,5.905086
-4056.082347,2,5.91805
-2455.239515,1,5.918811
-3015.919747,1,5.918811
-3037.574042,1,5.934436
-4048.310414,1,5.934436
-2387.88111,2,5.950057
-2401.534428,3,5.965677
-7037.227029,2,5.981298
-4291.595785,3,5.996922
-1938.651486,1,6.012541
-6443.627012,3,6.028163
-1228.535058,2,6.043785
-1161.313678,1,6.059406
-2273.578981,1,6.059406
-2115.782673,2,6.075027
-2234.065741,2,6.090647
-2666.848056,2,6.10627
-1000.463091,2,6.121891
-1515.771916,1,6.121891
-4522.278164,2,6.13752
-1633.878435,1,6.13752
-1319.569593,2,6.153141
-5559.448146,3,6.184376
-1660.529957,2,6.199998
-1823.784043,1,6.199998
-5248.512199,1,6.215619
-4385.116657,2,6.215619
-4842.823387,2,6.23124
-1521.280078,3,6.262483
-2987.626383,1,6.262483
-4658.821455,1,6.262483
-1000.331499,1,6.278104
-1896.558411,2,6.293725
-2417.934572,1,6.293725
-2959.357094,2,6.31777
-3639.216149,1,6.31777
-1650.938571,2,6.349015
-2428.599516,1,6.349015
-3090.153313,1,6.349015
-2954.719708,1,6.364636
-2506.731141,1,6.380256
-2486.552834,2,6.395878
-3246.424274,1,6.395878
-1373.132251,1,6.417472
-1548.129589,1,6.425451
-2372.539931,1,6.431433
-2537.174507,1,6.438434
-1673.394298,4,6.452157
-1750.146343,2,6.467779
-5348.950048,1,6.4834
-1824.243416,1,6.4834
-1542.961397,2,6.499022
-5628.670828,2,6.514675
-1731.544823,1,6.514675
-3647.636874,1,6.530264
-1919.630659,1,6.530264
-2792.425183,3,6.545886
-1743.092637,1,6.561506
-2800.476625,1,6.561506
-3140.204746,2,6.577161
-1154.332554,1,6.592749
-6186.523566,2,6.60837
-1927.728024,1,6.60837
-4136.038784,1,6.60837
-1245.57289,1,6.623991
-6470.931951,1,6.623991
-3782.305813,1,6.639645
-7434.649003,2,6.655235
-3341.359094,1,6.655235
-3457.866006,2,6.67089
-1350.980305,1,6.67089
-1368.747337,2,6.686477
-1684.236448,2,6.702098
-1774.3195,1,6.702098
-4219.802502,5,6.748962
-2331.995563,1,6.748962
-1378.661476,1,6.748962
-3774.379732,2,6.764583
-1530.285623,1,6.780238
-1058.901173,1,6.780238
-7200.074046,1,6.795826
-1447.901487,2,6.795826
-1190.645208,1,6.811478
-1876.706197,1,6.811478
-1772.737827,3,6.84269
-6879.356519,2,6.84269
-1498.834135,1,6.858347
-4521.466534,1,6.858347
-1629.289686,2,6.873932
-3614.938659,1,6.873932
-3754.206983,1,6.889587
-2751.241533,1,6.889587
-2746.033498,2,6.905208
-3410.362136,2,6.920796
-1791.662425,2,6.936419
-3894.727595,1,6.936419
-1954.280003,1,6.95204
-1514.406504,1,6.95204
-2926.447264,1,6.96766
-3505.320422,1,6.96766
-1340.235857,2,6.983281
-2705.395457,1,6.983281
-1940.192229,2,6.998904
-3530.714938,1,7.014524
-2871.75335,1,7.014524
-1378.289109,1,7.030178
-6501.988429,2,7.030178
-3211.670432,2,7.045766
-3974.873457,2,7.061388
-2232.962648,2,7.077009
-1065.942969,1,7.077009
-4161.017603,1,7.09263
-1913.513404,1,7.09263
-3969.158716,2,7.108252
-3959.789916,2,7.123882
-1183.029959,3,7.139494
-7200.010498,1,7.139494
-2086.859917,3,7.170737
-2345.308249,2,7.170737
-2079.657096,1,7.186391
-2065.278484,1,7.186391
-2943.003424,1,7.201979
-1711.951023,1,7.201979
-1932.372131,1,7.217601
-2313.253429,3,7.233222
-3050.579627,2,7.248843
-1623.311818,1,7.248843
-1278.226329,1,7.264498
-5445.644283,2,7.264498
-1234.753538,1,7.280118
-1912.425585,2,7.29574
-2983.210886,1,7.29574
-1559.948061,1,7.31136
-5080.212148,1,7.31136
-1101.85944,2,7.326949
-1471.139337,1,7.326949
-2857.695362,1,7.342608
-2401.125741,1,7.342608
-6029.478187,2,7.358227
-4284.997329,2,7.373814
-1872.131645,1,7.389435
-1904.658366,1,7.389435
-1620.370433,2,7.405095
-3429.280067,2,7.420677
-5396.239714,1,7.420677
-3622.483443,1,7.4363
-1086.564673,1,7.4363
-6898.316705,3,7.451952
-5274.827418,2,7.467576
-1281.652932,1,7.483196
-1027.544128,1,7.483196
-2800.521391,1,7.498816
-5119.080985,2,7.498816
-4235.186736,3,7.530059
-2273.762178,1,7.530059
-4872.765312,1,7.545677
-1193.404135,1,7.545677
-4163.422313,2,7.561305
-2631.868819,2,7.57689
-3593.954906,2,7.57689
-1177.092767,1,7.592512
-1451.79972,2,7.608133
-1460.312778,1,7.608133
-1518.665733,1,7.623785
-1300.578216,2,7.623785
-1356.272553,3,7.655029
-1902.231493,1,7.655029
-6087.922479,2,7.670653
-1169.339282,2,7.686278
-6109.033103,2,7.70186
-2240.581647,2,7.70186
-2078.582233,1,7.717481
-4697.353835,3,7.733136
-1542.567544,1,7.748755
-3670.533493,1,7.748755
-1241.15344,3,7.764346
-1279.39732,1,7.780005
-3914.068012,1,7.780005
-4078.709256,3,7.795588
-3965.779611,1,7.811241
-4329.266804,2,7.826865
-3121.261833,3,7.842458
-1965.469233,1,7.858073
-1295.076614,1,7.858073
-6836.600779,2,7.873727
-4080.029715,2,7.889316
-3729.407022,1,7.889316
-1517.206711,1,7.889316
-5077.354939,3,7.920562
-2026.752335,1,7.920562
-1604.210676,1,7.936181
-1159.023635,1,7.936181
-2148.97084,1,7.936181
-1373.271099,2,7.951835
-3133.146941,1,7.967422
-4523.707193,1,7.967422
-3100.35639,2,7.983076
-2737.644625,1,7.983076
-3539.884649,2,7.998696
-1173.223197,1,8.01432
-1458.97396,2,8.029907
-1355.457472,3,8.045532
-1059.935722,2,8.061182
-1562.969014,1,8.061182
-4441.546009,1,8.076771
-3919.932373,1,8.076771
-3054.398635,1,8.092393
-1464.641891,1,8.092393
-3379.96729,1,8.108015
-2922.017628,1,8.108015
-3897.701509,2,8.123667
-1925.342795,1,8.123667
-2822.588881,2,8.139289
-3113.699781,1,8.139289
-1448.352937,3,8.1705
-1003.161949,2,8.18616
-5367.398225,1,8.18616
-3878.429291,2,8.201742
-2480.673094,1,8.217396
-1996.762607,1,8.217396
-3067.794492,1,8.217396
-1720.775686,2,8.233016
-2252.477296,1,8.248606
-1555.386856,1,8.248606
-1574.87852,1,8.264227
-2755.934191,1,8.264227
-1100.714788,1,8.279848
-4106.642585,1,8.279848
-1532.013759,2,8.295509
-1712.000756,2,8.311091
-3069.211184,1,8.326714
-1182.700316,2,8.326714
-7347.03795,2,8.342334
-1144.476928,1,8.357955
-1105.333634,1,8.357955
-5050.86622,1,8.373576
-2252.433738,1,8.373576
-1588.621817,3,8.404855
-2159.681515,2,8.404855
-1810.798339,3,8.436098
-2770.442997,2,8.436098
-1559.829569,1,8.451682
-1215.340893,1,8.451682
-6084.713211,1,8.467304
-1199.45748,1,8.467304
-2675.126752,1,8.482925
-1135.221641,1,8.482925
-1632.926584,2,8.498586
-2714.42997,1,8.498586
-1413.814556,1,8.514201
-2254.527388,1,8.514201
-1404.248219,1,8.529789
-1979.566573,1,8.529789
-3247.23457,2,8.545443
-1947.960385,2,8.561031
-5533.136854,1,8.561031
-1841.153641,1,8.576693
-1683.34299,2,8.592274
-2937.084499,2,8.607895
-2419.892925,1,8.607895
-2632.069768,1,8.607895
-1776.746356,3,8.639138
-3523.667308,1,8.639138
-1594.076205,1,8.65477
-2147.511307,1,8.65477
-3776.360031,1,8.670382
-1234.683655,2,8.670382
-3457.544374,1,8.686002
-4472.244776,2,8.701623
-3424.162149,2,8.717244
-5297.308602,1,8.717244
-4220.5355,2,8.732865
-1728.328383,1,8.748487
-2074.946583,1,8.748487
-5277.940604,1,8.748487
-2273.447616,1,8.764109
-3167.665878,3,8.77973
-2914.464187,2,8.795351
-2756.428437,1,8.795351
-2087.58484,1,8.810972
-4072.816801,2,8.810972
-1255.974963,2,8.826627
-1127.589907,2,8.842215
-3224.885379,2,8.857868
-2356.95438,1,8.857868
-1273.809641,1,8.873463
-3201.834769,1,8.873463
-3270.858068,1,8.889112
-2446.220854,1,8.889112
-8253.018319,2,8.904707
-1555.912808,1,8.904707
-2219.801517,1,8.920356
-2972.191579,1,8.920356
-2279.633239,1,8.920356
-2966.161287,1,8.935943
-1172.490105,2,8.951598
-2154.794167,1,8.951598
-2577.9969,1,8.967185
-4010.399293,1,8.967185
-4915.429544,3,8.982839
-2881.017682,2,8.99846
-1575.867732,1,9.014049
-6041.198474,1,9.014049
-2345.149923,1,9.014049
-1867.352,1,9.029702
-1409.587398,2,9.045323
-3179.882377,1,9.045323
-5020.877452,2,9.060913
-1776.27259,2,9.076548
-4358.437584,1,9.076548
-4296.161949,1,9.092156
-1859.911297,1,9.092156
-1049.449204,2,9.107809
-2803.50711,1,9.107809
-1393.536593,1,9.12343
-1142.903929,1,9.12343
-3636.093723,1,9.139019
-5148.254392,3,9.154673
-1402.055903,1,9.154673
-4891.590975,1,9.170265
-2840.753961,1,9.170265
-4459.940519,1,9.185884
-2166.696433,1,9.185884
-3497.531452,1,9.201504
-4613.224425,2,9.217126
-2193.173747,1,9.217126
-2628.825538,3,9.232779
-1722.429169,1,9.248368
-1736.451064,2,9.263989
-3811.917085,2,9.279614
-1538.310577,1,9.279614
-5045.975258,1,9.279614
-1911.89188,2,9.295264
-1544.000526,2,9.310889
-7247.809495,2,9.326508
-1298.133712,1,9.342097
-2566.739107,1,9.342097
-1378.652559,1,9.342097
-4449.929032,1,9.357717
-1849.948371,1,9.373338
-1021.02824,1,9.373338
-3587.123377,2,9.388961
-1723.836592,1,9.4046
-2284.339832,4,9.420249
-1904.483403,1,9.435824
-1409.880329,1,9.435824
-3320.32828,1,9.451445
-2416.475557,2,9.451445
-3421.818173,1,9.467066
-5736.71929,2,9.482692
-3364.793522,2,9.498341
-3044.269128,1,9.498341
-1164.429134,1,9.51393
-1652.929202,3,9.529551
-7372.72447,3,9.545205
-2944.970535,1,9.560794
-1779.520293,2,9.57645
-1910.968301,1,9.57645
-2572.473064,2,9.592037
-6870.618465,2,9.607691
-3961.522083,1,9.607691
-5444.493307,2,9.623306
-6094.514752,1,9.638932
-1425.905746,1,9.638932
-4474.889534,1,9.638932
-2141.45472,3,9.654561
-2389.178706,1,9.670177
-3829.719516,2,9.685791
-4164.872297,1,9.685791
-3621.11361,1,9.701385
-2229.646781,1,9.701385
-2596.616552,1,9.717039
-3325.063525,2,9.717039
-2176.635281,1,9.732628
-3623.073308,1,9.732628
-4095.36836,1,9.748249
-3609.77136,1,9.748249
-1832.82055,1,9.76387
-2269.700655,1,9.76387
-1235.570066,1,9.76387
-1692.167222,1,9.779525
-4367.379038,1,9.779525
-1337.332579,2,9.795113
-1071.61513,2,9.810767
-2500.850218,2,9.82639
-1019.830039,1,9.82639
-7982.931689,3,9.857599
-2600.836803,1,9.857599
-1313.014126,2,9.873219
-2686.46577,1,9.873219
-4206.254054,1,9.888841
-1821.83202,4,9.904473
-2849.291009,1,9.920084
-2991.15712,1,9.920084
-2033.433829,1,9.920084
-1585.688293,1,9.935706
-2348.382308,1,9.935706
-1885.963862,3,9.966949
-1517.995086,3,9.982569
-3018.327163,1,9.982569
-1626.090012,1,9.99819
-1143.692617,2,10.013843
-2044.349987,2,10.029433
-4026.593711,3,10.045079
-2665.027083,1,10.060677
-2586.486901,1,10.060677
-1321.455957,1,10.076297
-4455.932722,3,10.091918
-1418.340531,2,10.107539
-2076.557386,1,10.107539
-1652.550008,2,10.12316
-1099.864032,1,10.12316
-4538.7219,1,10.138782
-1849.12949,1,10.138782
-2237.180531,1,10.15444
-3690.11565,1,10.15444
-1419.909909,1,10.15444
-3016.321726,2,10.170066
-4165.22879,1,10.185683
-2221.871442,1,10.185683
-1066.89488,1,10.2013
-1415.684793,1,10.2013
-1162.058067,2,10.216888
-3894.873658,2,10.232542
-1757.395077,1,10.232542
-1692.898196,1,10.248163
-3131.144029,2,10.263752
-1910.787103,1,10.263752
-4332.34412,3,10.279373
-2970.124062,2,10.295027
-2789.683888,1,10.295027
-2161.913958,1,10.310616
-3623.162599,1,10.310616
-2674.365798,1,10.326273
-1078.625462,1,10.326273
-1048.68409,2,10.341858
-2944.761504,1,10.35748
-1190.908914,1,10.35748
-3214.05334,2,10.373137
-3191.609511,2,10.388722
-1204.482877,2,10.388722
-6182.503532,4,10.42
-3075.087355,1,10.435588
-1721.187629,1,10.435588
-2296.862377,1,10.451208
-1889.128291,1,10.451208
-2274.286289,1,10.466878
-3205.200649,2,10.466878
-3053.898182,1,10.48245
-1603.82427,1,10.48245
-1974.231945,1,10.498071
-3541.10401,1,10.498071
-2745.285804,2,10.513692
-2557.622401,1,10.529314
-8509.378734,2,10.529314
-5919.488337,2,10.544936
-2445.942983,1,10.560557
-2978.182609,1,10.560557
-2780.42488,2,11.232304
-9493.753845,2,11.247893
-3724.752691,2,11.263514
-2727.939366,1,11.263514
-3623.121425,1,11.279168
-1912.989281,1,11.279168
-2329.500636,1,11.294763
-1248.951934,1,11.294763
-1678.017027,2,11.310379
-1947.496903,1,11.310379
-4355.556403,2,11.326
-2650.158748,1,11.341655
-1594.386443,1,11.341655
-1482.877399,1,11.341655
-1968.415311,2,11.357276
-4570.860152,2,11.372896
-1401.364253,1,11.372896
-2787.191518,2,11.388487
-2253.211635,1,11.404107
-1227.107084,2,11.419765
-4099.075634,2,11.419765
-1236.133571,2,11.435369
-5317.374415,1,11.451004
-1974.086998,2,11.466591
-4415.784256,1,11.466591
-3778.488518,1,11.482249
-3609.820163,3,11.497867
-1335.874311,2,11.497867
-2047.67073,1,11.513487
-1727.264474,1,11.513487
-3469.467821,1,11.529077
-5144.313204,1,11.529077
-2546.237495,1,11.544698
-3189.296242,1,11.544698
-1610.164287,1,11.544698
-3413.426051,1,11.560351
-5229.027337,1,11.560351
-3153.787048,1,11.575974
-2357.211705,1,11.575974
-2621.890125,1,11.591562
-1589.140902,1,11.591562
-1384.363237,1,11.607183
-1176.150924,1,11.607183
-3824.744018,1,11.622837
-4816.978417,1,11.622837
-3568.467921,2,11.638458
-4174.130183,1,11.638458
-5005.228932,1,11.654049
-2158.108265,1,11.654049
-1028.655212,1,11.669702
-1531.153303,2,11.685304
-1947.761942,1,11.685304
-2775.785169,1,11.685304
-2044.038569,1,11.700944
-2216.733593,1,11.700944
-7392.726812,2,11.716565
-3505.304681,1,11.732153
-2843.621412,2,11.732153
-7495.727495,4,11.763428
-3711.813877,1,11.763428
-1991.110313,2,11.779017
-1038.774108,1,11.794638
-1028.013994,3,11.810296
-1043.158163,1,11.810296
-3610.570367,1,11.825915
-7550.67534,2,11.825915
-3464.217837,2,11.841534
-2560.607757,1,11.857123
-1563.051135,1,11.857123
-3499.503294,1,11.872776
-4276.055804,1,11.872776
-5931.289642,1,11.888368
-3751.259667,1,11.888368
-2285.487001,1,11.888368
-5370.997407,2,11.904
