#{"t_start": 1634845563.7492855, "env_id": "PathColav3d-v0"}
r,l,t
-2274.796516,501,18.111649
-1267.841471,286,23.242527
-1277.153637,501,34.097167
-1836.616861,501,42.904127
-1874.004807,501,53.72319
-1676.493049,501,62.377071
-2230.127166,501,72.289548
-1067.042874,501,80.715781
-1155.204569,501,90.740173
-2680.549442,501,98.952016
-873.440819,486,105.493156
-959.441621,423,109.851914
-594.66106,198,111.862707
-804.299768,501,117.586823
-923.272318,501,121.431848
-891.70724,501,124.795861
-622.085301,501,128.22661
-426.640373,338,130.930906
-749.938393,501,133.879393
-1321.584808,501,137.475637
-604.904791,461,140.055103
-824.226616,501,142.750122
-677.91724,501,146.125801
-605.138302,501,148.852503
-448.49065,372,152.383814
-405.471421,310,154.185801
-425.364518,325,156.097143
-726.149269,501,159.769014
-650.596633,430,162.327641
-578.33966,501,166.463568
-595.253433,501,169.302633
-858.623325,501,174.969145
-762.733883,501,178.190796
-473.160194,324,180.712972
-625.834195,501,183.324496
-462.395422,356,185.158844
-683.866089,501,188.771596
-715.175753,501,191.921278
-411.542134,287,194.668014
-733.308837,501,197.193612
-594.157554,497,200.216019
-671.63224,501,202.70336
-307.14643,327,204.290738
-621.835663,501,207.396634
-240.224651,174,208.22139
-394.883356,324,209.827094
-706.867116,501,212.929018
-543.589336,390,215.134116
-702.542534,501,218.19285
-643.878373,501,222.172395
-541.446145,501,226.072553
-751.157369,501,229.014036
-464.626158,375,231.962769
-488.654039,501,234.944661
-411.927122,327,236.637413
-698.090154,501,240.879485
-719.325919,501,244.082831
-619.701026,501,247.701073
-623.506411,501,250.45183
-239.865975,184,252.123624
-627.803911,501,255.131658
-715.47907,501,258.278375
-677.440332,501,260.881577
-414.062706,316,262.727636
-651.147384,482,265.934252
-708.255652,501,268.406868
-304.736062,227,270.204188
-545.631227,501,272.650882
-643.85904,501,275.995862
-518.72609,384,278.968888
-703.315995,501,282.298982
-629.572562,501,286.620637
-377.680374,319,288.436778
-420.216748,363,291.326055
-425.773172,334,293.290771
-296.264501,232,294.628192
-440.34097,345,296.51848
-218.769601,207,298.565003
-409.397969,354,300.610534
-255.901079,229,301.856365
-535.045833,501,305.408323
-712.667122,501,308.213814
-716.433418,501,311.449026
-692.747278,501,314.168046
-676.989901,501,317.359995
-638.367117,501,319.772266
-693.950988,501,322.976524
-292.000169,231,324.139937
-864.386133,501,326.596464
-362.661499,342,328.946238
-790.125273,501,331.317089
-642.948788,501,334.428389
-230.033359,206,335.382354
-345.037679,238,336.480342
-172.448567,198,337.413663
-639.881795,501,340.578194
-429.914553,346,342.285276
-589.77509,501,345.38944
-580.373213,431,347.574459
-606.007215,501,350.759403
-255.350743,247,351.931268
-691.231875,501,354.234378
-595.622274,501,357.335892
-297.700319,251,358.471978
-157.05498,160,359.249678
-696.555818,501,362.797359
-191.482053,186,363.710746
-708.553341,501,366.18928
-122.808494,134,366.847998
-340.239946,231,368.651218
-643.836878,501,370.98298
-696.38904,501,374.087685
-642.586652,501,376.558602
-143.001281,166,377.35018
-664.492339,501,380.490739
-376.403426,306,381.964311
-378.934387,299,383.419375
-660.002204,501,386.561652
-253.386158,191,387.539765
-228.39632,210,388.61246
-561.144131,446,391.494037
-611.914544,501,393.805402
-560.082247,501,397.038125
-659.370466,501,399.374954
-588.076205,501,402.436296
-606.547673,501,404.890857
-365.398788,271,406.120533
-176.982484,165,407.591377
-418.35543,280,409.018223
-603.536351,501,411.488558
-420.2116,326,413.899659
-316.764983,212,414.974266
-326.847931,287,416.34643
-407.988761,345,417.94485
-626.768938,501,421.067113
-583.838102,501,423.543041
-633.758112,501,426.549177
-683.313329,501,428.904451
-334.452799,244,430.814855
-304.472399,206,431.809654
-192.354217,184,432.648601
-672.302308,501,435.842079
-693.44385,501,438.182035
-574.768839,501,441.690626
-486.151343,444,443.860705
-986.963659,501,446.320684
-789.538772,501,449.522539
-593.102688,501,451.975614
-635.289047,501,455.189429
-233.416157,172,455.987148
-346.151231,250,457.20323
-880.86995,501,460.341266
-507.852911,312,461.787798
-518.045905,501,464.806684
-542.800957,404,466.839499
-390.762449,307,468.385746
-554.497853,501,471.516683
-583.939634,501,473.952663
-433.498224,433,476.82646
-191.989196,140,477.457702
-631.371955,501,479.944101
-228.192595,172,480.783669
-601.00648,501,483.813416
-586.563733,501,486.210302
-246.835183,220,487.891132
-154.369279,153,488.602669
-614.771165,501,491.043058
-649.439389,501,494.227269
-630.22519,498,496.567488
-314.233553,291,498.677665
-347.506402,214,499.770008
-185.899227,153,500.465147
-267.243468,210,501.462478
