#{"t_start": 1636617162.5411992, "env_id": "PathColav3d-v0"}
r,l,t
-1642.187535,4,5.507112
-1386.097372,8,5.562948
-1250.281139,3,5.58465
-1091.493103,2,5.599634
-2441.557778,5,5.639024
-1106.364483,6,5.6527-1217.850743,7,5.697198
-1079.842324,2,5.711024
-1250.749217,8,5.741781
-1051.323578,8,5.805539
-1010.955616,3,5.830473
-1554.334909,5,5.864383
-1293.733937,7,5.956136
-1187.806619,2,5.975752
-1305.760765,2,6.001432
-1844.688987,4,6.02359
-1529.347189,3,6.052298
-1205.834198,5,6.100978
-1711.516933,3,6.134883
-1322.896378,3,6.156437
-1122.600837,6,6.198363--1310.462432,3,6.213985--1085.398723,4,6.229605--1446.700858,5,6.275241--1218.237302,4,6.314134--1263.451399,5,6.347046-1051.777856,7,6.389933
-1-1333.249723,5,6.410877-1-1673.006914,4,6.435809-1620.586501,5,6.472517
-1111.995489,4,6.501439
-1305.273338,3,6.523381
-1001.309184,4,6.555295
-1097.156337,4,6.583222
-1066.540192,4,6.613141
-2267.519962,3,6.633088--1025.294635,5,6.667994--1195.134634,5,6.700907--2346.718832,6,6.748779
-1456.833908,10,6.833551
-1917.852839,3,6.862476
-1638.897774,4,6.908352
-1313.341702,3,6.943259
-2890.640479,3,6.967195
-1248.583393,4,6.993125
-1088.142465,4,7.017062
-1476.765683,5,7.049974
-1087.153383,3,7.071919
-1516.77463,5,7.111807
-1174.367242,4,7.137739
-1244.584712,3,7.161674
-1044.606296,4,7.191594
-1137.681703,6,7.239467
-1168.159107,5,7.28335
-1728.899527,3,7.306289
-1908.39005,7,7.381095
-1061.705694,2,7.402032
-1248.471232,5,7.439498
-1182.890574,5,7.46724
-1170.171056,6,7.514783
-1631.892054,5,7.543665
-1902.707802,6,7.585701
-1310.138813,4,7.611459
-1065.133291,4,7.636446
-1098.936956,4,7.664692
-1221.104289,5,7.698601
-1772.04139,4,7.744478
-1008.327988,5,7.80186
-1605.690603,3,7.827021
-1042.536336,4,7.853778
-1544.419371,6,7.897031
-1175.483814,3,7.917355
-1005.005489,2,7.926388
-1167.997726,4,7.965743
-2557.286851,3,8.002416
-1155.464063,6,8.039641
-1369.975235,3,8.059588
-1269.884136,6,8.098765
-1765.53182,3,8.116722
-1245.664706,4,8.144704
-1305.552787,3,8.171631
-1171.60616,8,8.231473
-1139.926268,7,8.265659
-1925.628254,5,8.302989
-1398.022589,4,8.333014
-1083.221254,3,8.346061
