#{"t_start": 1635274683.3738766, "env_id": "PathColav3d-v0"}
r,l,t
-57960.617653,1001,14.50438
-9187.226921,492,18.267681
-19260.065493,596,23.244252
-25169.549176,832,27.966101
-26010.037515,1001,34.274176
-11312.618543,918,40.050211
-15430.111601,1001,46.16621
-4152.405518,452,49.54887
-14118.789219,1001,55.831187
-1065.88357,318,57.784257
-2098.986426,380,60.230568
-1910.573353,390,63.472608
-3548.376076,807,68.083037
-563.626629,340,70.670178
-1752.627955,1001,77.309553
-1996.048998,1001,83.718697
-136.472988,130,84.421657
-427.133173,400,86.514917
-346.600417,343,89.127124
-433.358715,391,91.376598
-725.699143,577,95.156964
-1141.981069,1001,101.446856
-118.628569,139,102.165438
-258.060941,240,103.63191
-188.236393,168,104.537979
-522.904034,589,108.583971
-551.387571,610,111.989391
-789.65079,1001,118.073931
-914.164908,1001,124.494756
-198.523748,230,125.762647
-906.468302,1001,132.129003
-149.236813,155,133.550514
-965.533577,1001,139.560347
-136.830106,157,140.383561
-1007.042851,1001,146.259578
-185.45711,181,147.196859
-74.586953,91,147.696779
-503.892754,479,150.245731
-151.550137,155,151.698515
-336.771457,376,153.72929
-134.010413,176,154.697814
-357.65855,440,157.759563
-870.366055,942,162.961504
-568.211179,530,166.491928
-283.036135,344,168.418738
-76.73992,98,168.952354
-152.073009,156,170.452002
-592.886973,558,173.529373
-198.901293,201,174.638489
-405.96243,403,177.528468
-166.690785,176,178.438797
-99.126132,123,179.110546
-370.722843,334,180.972993
-159.495273,177,181.949777
-215.687906,260,183.933687
-71.105539,78,184.355495
-475.00567,556,187.432868
-186.284993,261,189.499479
-801.79159,1001,195.756794
-338.429146,389,197.80319
-786.014655,1001,203.976037
-217.323301,233,205.225713
-1015.877653,1001,211.288972
-230.693513,218,212.351189
-234.372174,196,214.100815
-293.757137,266,215.537944
-819.866281,1001,221.401187
-801.673149,945,227.102943
-772.590852,1001,233.484002
-1152.518307,1001,239.883903
-234.707751,216,241.071093
-350.911964,371,243.101902
-382.785317,446,246.19804
-280.732872,337,248.025772
-296.159218,326,249.79324
-192.12249,200,250.886699
-597.908877,755,255.635621
-940.611041,1001,261.821639
-941.391855,975,269.18487
-1033.575659,1001,276.625234
-364.536196,414,279.624506
-578.969371,702,283.536127
-113.344562,125,284.192223
-58.345906,88,284.676485
-162.540241,137,286.09803
-494.478687,686,289.753422
-86.223316,95,290.222063
-150.742928,144,291.003129
-181.803086,160,292.547371
-234.262331,244,293.875218
-244.766702,223,295.078029
-210.880439,264,296.468361
-63.731782,88,296.937002
-584.905629,751,301.634924
-398.036137,476,304.884132
-453.716493,414,307.145935
-271.210355,349,309.023708
-722.893028,728,313.734476
-189.688381,281,315.296645
-450.577362,529,318.862395
-231.238246,304,320.549499
-595.810676,740,325.329632
-77.526551,91,325.813892
-75.198791,100,326.360676
-274.622553,301,328.047776
-716.794511,1001,334.104628
-343.470168,438,337.228897
-317.468603,507,340.056362
-116.812235,174,341.087366
-166.317285,191,342.946276
-1167.724123,1001,349.244173
-544.061377,549,352.166959
-188.798789,182,353.182376
-77.535687,87,353.666637
-67.958291,80,354.119625
-133.38141,108,355.36937
-284.746235,212,356.525312
-120.887096,127,357.197062
-159.189167,143,357.962476
-121.708118,120,358.587337
-760.376546,1001,364.76803
-738.112764,1001,370.957154
-166.167645,141,371.722599
-130.174626,129,372.389497
-143.125978,157,373.9-254.966469,353,374.717044
-70.504263,110,375.326276
-146.-272.957631,447,377.4039-507.131061,1001,382.262153
-419.47056,651,386.433052
-151.60418,223,387.557788
-577.327052,890,393.29888
-84.61321,98,393.814352
-240.231786,394,396.050344
-70.209141,83,396.503363
-205.142034,353,399.208278
-76.014652,117,399.864375
-80.391813,126,400.58299
-121.437112,103,401.192189
-581.003711,1001,407.690703
-127.575766,128,408.440524
-520.502426,1001,414.821878
-159.025649,208,415.899718
-73.316904,87,416.321494
-587.899667,1001,422.534652
-132.211307,138,423.300064
-93.676759,111,423.940571
-622.679767,1001,430.196623
-56.66321,77,431.274496
-88.015532,99,431.868107
-367.500247,619,435.363002
-560.727305,1001,441.705065
-74.011652,102,442.283055
-418.711926,587,446.235255
-91.701741,99,446.782001
-41.970861,73,447.156914
-75.32427,97,447.688074
-71.223501,87,448.172301
-405.464362,375,450.937279
-196.932551,230,452.239064
-682.502396,1001,458.513206
-99.491723,109,459.153646
-107.836552,115,459.794121
-267.943683,355,461.637474
-208.460612,293,463.855705
-114.29625,138,464.652358
-54.106866,83,465.121031
-272.742262,309,466.839358
-110.587761,131,467.589203
-95.037753,111,468.229646
-230.80181,317,470.575417
-71.831522,88,471.075265
-674.310745,1001,477.274092
-46.342375,76,477.727111
-303.948587,397,479.976616
-77.931806,100,480.53898
-58.648853,83,480.97635
-203.934893,282,483.163339
-55.6-661.913596,1001,487.556892
-60.582412,88,488.650352
-107.674179,117,489.275239
-91.640956,111,489.837608
-43.161237,79,490.259382
-61.0411,82,490.7124-393.713228,559,492.071427
-143.652482,213,493.211785
-624.881094,943,499.178413
