#{"t_start": 1637742139.8009403, "env_id": "PathColav3d-v0"}
r,l,t
-11466.141484,8,5.626615
-10435.04066,6,5.674693
-15011.337298,10,5.773645
-10777.732337,7,5.842811
-11605.923301,8,5.928494
-12899.760269,16,6.082181
-10841.703893,7,6.142506
-11505.857615,14,6.269491
-10209.256126,7,6.327904
-13584.03179,4,6.376698
-10024.696493,6,6.428116
-11513.720564,13,6.52221
-11850.319674,9,6.581023
-10102.860259,11,6.666807
-11471.099959,5,6.699719
-15068.151964,6,6.740637
-13146.671462,13,6.821667
-13874.706787,16,6.927831
-14590.184919,5,6.9618
-10175.795097,13,7.05359
-10852.209745,5,7.08853
-13060.345689,5,7.124672
-15228.696161,5,7.159666
-14039.895174,13,7.259776
-10715.797954,5,7.292688
-10447.281612,11,7.370134
-11959.847549,8,7.419518
-14022.452708,6,7.46263
-14363.545525,5,7.498533
-11295.535721,7,7.565224
-16479.714364,5,7.605758
-11306.311327,11,7.678561
-11016.138648,8,7.730424
-10792.045025,5,7.765788
-11909.220502,7,7.822643
-10351.886261,17,7.977716
-10140.311336,13,8.072742
-13243.282933,5,8.110603
-12841.821357,4,8.13534
-16192.64907,6,8.168925
-13887.01177,7,8.211764
-10597.94017,6,8.256764
-15381.680414,5,8.287799
-16399.589909,7,8.331215
-10976.574432,6,8.369875
-10135.536696,10,8.4345
-13402.59247,5,8.469939
-13753.785276,4,8.49612
-11592.321395,17,8.628626
-15033.547728,8,8.695786
-10488.264225,11,8.774884
-12306.550027,11,8.8445
-10201.261341,8,8.897803
-11966.098726,6,8.936712
-17265.332165,6,8.978808
-13722.452438,7,9.023235
-10303.592999,6,9.064857
-1386-10735.736294,11,9.12-11420.-11170.551693,9,9.188-11499-11329.59011,12,9.2952-1377-12013.45461,12,9.367366
-10152.026997,7,9.4111-1098-16256.989732,13,9.4978-1533-11829.460388,17,9.637443
-10290.865612,7,9.690639
-10655.704301,5,9.72511
-10034.457348,12,9.806113
-12547.316171,4,9.835997
-11181.83504,7,9.881984
-10661.856131,14,9.973785
-15059.008226,14,10.067955
-10099.138075,12,10.152657
-11620.336013,8,10.20868
-10994.079934,5,10.242175
-12590.329085,7,10.289925
-10150.325167,10,10.358051
-10665.170025,11,10.429081
-12948.278133,14,10.531484
-11176.486652,5,10.56766
-10063.027167,8,10.628667
-11973.461721,13,10.71667
-11308.564285,8,10.776748
