#{"t_start": 1637698962.830666, "env_id": "PathColav3d-v0"}
r,l,t
-12068.025018,11,8.387883
-13306.651889,17,8.48067
-11324.574475,4,8.505567
-10486.542498,12,8.571428
-11883.93708,8,8.618299
-12936.781357,12,8.687082
-10679.980778,6,8.72199
-10977.321547,11,8.786816
-13356.715773,4,8.812747
-14168.357547,11,8.880564
-10284.382913,17,8.960351
-10431.336306,4,8.97787
-11317.859142,12,9.043659
-16504.126363,8,9.098858
-14407.611412,6,9.133768
-11448.710621,10,9.189244
-11487.45849,7,9.230168
-13021.695403,8,9.276966
-10279.717409,18,9.372575
-10682.729191,9,9.421451
-12707.702167,9,9.471344
-10074.139524,8,9.516189
-11658.522385,7,9.566056
-10851.032633,4,9.588995
-12863.338433,6,9.625896
-11414.053296,4,9.650829
-10934.351856,12,9.718322
-11879.403915,3,9.735311
-10876.302733,15,9.815892
-10151.439291,9,9.865147
-12219.250211,13,9.927503
-10328.002308,6,9.961797
-10287.919318,9,10.014812
-14786.100159,9,10.062786
-12265.85717,14,10.140771
-11335.230745,7,10.180714
-10217.204172,9,10.231977
-12806.454354,9,10.279177
-14424.806679,6,10.313386
-10789.315886,7,10.353649
-13753.745008,9,10.40252
-11525.639857,8,10.448397
-10804.173098,6,10.485175
-12010.179969,9,10.528919
-10141.147993,7,10.569208
-12506.519567,12,10.63519
-21394.929543,5,10.665077
-10142.989632,10,10.720099
-13438.220704,15,10.800039
-11497.510362,6,10.834702
-20360.295832,7,10.872258
-10137.520491,9,10.923811
-13887.112635,12,10.990629
-12788.864516,7,11.026855
-11349.592587,7,11.062163
-11900.803794,11,11.124282
-13149.49208,5,11.150215
-10974.96554,3,11.168726
-10036.33663,9,11.219748
-10104.234373,10,11.273571
-10644.961502,10,11.33052
-12611.650671,7,11.369416
-10429.518544,8,11.415294
-14545.133397,7,11.45305
-16092.456896,5,11.480903
-10022.358355,5,11.508439
-11557.575491,6,11.544819
-10951.0096,5,11.574272
-11889.242988,6,11.608971
-10503.854952,17,11.703553
-10939.551175,11,11.766171
-11509.321605,6,11.799603
-11509.333035,5,11.829239
-12408.37844,4,11.85337
-11397.690372,8,11.897243
-10366.414238,8,11.942891
-10389.361433,6,11.974742
-10027.032776,13,12.044427
-17282.414358,5,12.071794
-10950.452637,6,12.105854
-10749.428168,8,12.152221
-10093.454259,9,12.202331
-12035.067025,4,12.224231
-11548.44867,10,12.277789
-11675.925439,4,12.301729
-10680.366449,23,12.422282
-10049.909122,9,12.465166
-11282.604746,8,12.509646
-10411.490789,13,12.579296
-11991.859621,5,12.602976
-14477.431315,6,12.638883
-10310.990589,9,12.693189
-14475.316487,10,12.751537
-15633.2911,6,12.788442
-11472.01698,16,12.875122
-13414.699633,6,12.909032
-11878.784816,6,12.94349
-12557.754675,16,13.034284
-10424.864175,12,13.106055
-10110.959118,6,13.13797
-11742.528103,8,13.182813
-10602.436862,4,13.203756
-11510.57266,9,13.254987
-10662.875401,16,13.34027
-11071.354667,6,13.374933
-10743.056441,5,13.404875
-10567.77533,8,13.451701
-10768.869153,4,13.474673
-13342.875003,10,13.531299
-11071.285992,18,13.634628
-11890.95274,10,13.688944
-10081.050431,7,13.729801
-11415.321593,7,13.767852
-11990.931799,10,13.825668
-11052.038512,8,13.868555
-10935.3712,4,13.890496
-10784.877249,10,13.942285
-10725.574407,10,13.99722
-13218.101807,10,14.811589
-10419.636916,4,14.833498
-13323.351538,6,14.867189
-13980.335409,10,14.918054
-12074.270974,5,14.946975
-10602.573791,14,15.027794
-12879.854554,4,15.051133
-12112.185631,7,15.087039
-10388.630589,10,15.143888
-11613.087164,11,15.203759
-13861.097446,6,15.236673
-10581.296485,6,15.268555
-11156.433866,8,15.308447
-13508.363681,14,15.384876
-11133.293712,12,15.451764
-10613.66288,8,15.49913
-13238.797076,8,15.544289
-12187.468835,5,15.574209
-14400.088356,9,15.623311
-10324.425398,11,15.68315
-12691.761224,11,15.742
-12890.661916,15,15.823159
-10874.541176,8,15.869068
-11092.165486,13,15.939277
-12103.934007,10,15.994133
-11002.784008,9,16.044353
-10230.482905,9,16.09741
-10934.306862,13,16.164852
-10705.745492,10,16.223872
-11264.243729,11,16.285422
-12889.385849,7,16.326061
-11908.660404,4,16.348366
-19744.240917,11,16.412388
-10650.045359,6,16.448482
-10310.137829,11,16.51201
-10453.100236,9,16.563865
-10512.134447,8,16.614558
-12463.492222,10,16.671772
-11269.980672,12,16.737952
-14041.324663,8,16.782132
-10187.541269,5,16.805625
-12896.330051,5,16.835154
-10892.754003,14,16.912633
-11050.736764,5,16.938475
-10630.441847,10,16.998974
-11196.93296,11,17.060775
-17831.434256,13,17.131724
-10097.680926,17,17.228056
-13129.580731,4,17.248966
-10049.677333,9,17.298358
-11971.087703,12,17.364392
-13356.672806,6,17.398859
-13260.829355,5,17.426338
-11332.745083,7,17.463914
-13550.152708,8,17.507979
-12237.976624,5,17.532998
-10854.224319,10,17.588776
-13020.455381,9,17.637584
-11687.658953,7,17.674508
-14468.975318,8,17.717909
-11837.691048,6,17.754194
-11149.193371,14,17.829957
-14606.893734,9,17.876382
-11495.128404,6,17.910068
-10403.183561,13,17.984642
-13567.566039,3,18.001631
-11351.754783,8,18.048474
-12517.425253,6,18.083266
-10833.698021,12,18.150027
-17212.048019,9,18.195422
-10215.934309,6,18.228753
-14326.006735,6,18.262383
-13219.834721,8,18.307035
-15363.746989,5,18.335771
-12938.981158,7,18.377545
-10229.336594,7,18.415443
-11311.783982,6,18.44889
-12080.351358,4,18.474822
-10812.878558,5,18.505769
-13828.989359,3,18.523689
-10496.421692,9,18.573138
-10386.096314,8,18.612999
-12621.239062,8,18.65788
-11103.705186,14,18.736771
-11438.797858,15,18.821545
-15258.139451,4,18.84651
-10751.379548,9,18.893385
-10823.531192,11,18.953409
-11735.243538,10,19.006303
-11515.351801,6,19.041191
-10863.366331,13,19.112985
-11139.754877,4,19.136921
-12136.374267,12,19.202753
-10304.219057,5,19.231702
-10102.44651,6,19.263666
-10760.737179,5,19.292553
-11784.471596,5,19.32123
-10595.763375,13,19.390057
-10609.818171,11,19.450425
-11126.774424,7,19.49032
-11242.323758,7,19.530215
-10169.655909,5,19.560125
-10394.014867,13,19.633931
-10057.261708,6,19.669143
-12328.449144,7,19.709119
-14157.953412,8,19.754405
-14079.853301,5,19.784323
-10788.535653,7,19.824135
-12404.457686,8,19.867019
-17652.277276,7,19.905894
-11435.976181,8,19.95277
-13322.353874,8,19.99409
-10413.294969,5,20.02298
-10656.025921,7,20.071624
-11241.593916,6,20.104538
-10212.574791,8,20.148422
-10019.57586,8,20.197322
-11905.709038,5,20.228895
-10670.515936,20,20.335649
-10008.647965,4,20.359548
-11687.545729,6,20.394487
-10775.089623,8,20.440332
-11279.400109,8,20.485211
-10314.331445,10,21.210256
-12122.108655,13,21.279106
-11878.494,10,21.333935
-13337.687695,9,21.380852
-10387.687863,13,21.451665
-11317.457108,9,21.50339
-10398.626482,10,21.559258
-13676.374445,7,21.598914
-10761.020117,15,21.668399
-12815.319438,7,21.703274
-14390.232782,6,21.737321
-12051.813249,6,21.770218
-10033.664246,10,21.825486
-10633.796458,20,21.929562
-11451.269815,7,21.966928
-10319.605012,14,22.044614
-11475.377699,6,22.079216
-10861.596509,12,22.140521
-14041.69445,12,22.206923
-13993.382691,4,22.230801
-13333.456088,3,22.247352
-12481.416599,6,22.280637
-12477.185102,8,22.326497
-11429.184042,11,22.388157
-10184.057567,7,22.429039
-11885.717861,6,22.462953
-15582.062849,11,22.522978
-14579.490803,5,22.552995
-10851.262012,7,22.591623
-10773.599255,8,22.638491
-10173.637661,12,22.704316
-12939.292227,13,22.770885
-10711.196576,14,22.848228
-10510.879469,10,22.90449
-11371.899926,11,22.962523
-13043.912965,8,23.00377
-12403.133267,13,23.074581
-13065.94585,4,23.09762
-12358.324851,6,23.132758
-12627.036923,5,23.160278
-10831.631108,7,23.199994
-14856.878208,5,23.229884
-16487.671617,7,23.269069
-12637.934465,11,23.328911
-10255.974635,9,23.378972
-13294.433059,5,23.40891
-11156.262603,9,23.458725
-10499.049872,11,23.5176
-13840.313937,11,23.562448
-10506.438623,10,23.617338
-17426.610166,6,23.649235
-11994.714712,5,23.679155
-16935.954029,12,23.745944
-10785.914942,5,23.774869
-11216.364181,13,23.847715
-10398.65189,7,23.885579
-11813.851523,8,23.929755
-14946.830081,6,23.963099
-10679.916503,10,24.015543
-11681.100255,8,24.059424
-11179.401497,15,24.142203
-13905.361404,7,24.181099
-10801.355461,11,24.244928
-10033.360363,6,24.276844
-10104.611563,6,24.309781
-10157.498236,8,24.353296
-13984.67496,4,24.37744
-11643.628467,8,24.420633
-15203.315858,6,24.454299
-10325.421961,10,24.510697
-10983.043028,6,24.542561
-12874.938781,9,24.590563
-11063.851235,12,24.65644
-10432.762221,10,24.71385
-11833.818307,12,24.785743
-11008.15865,9,24.836128
-11243.577695,10,24.89091
-11903.265858,8,24.935791
-12220.667367,6,24.970462
-11791.426064,4,24.99443
-18490.109033,6,25.029305
-10482.948109,5,25.058261
-12342.119221,8,25.102906
-10182.005347,11,25.159755
-10191.718637,7,25.198684
-10427.54946,7,25.240451
-12057.250141,6,25.276327
-12316.4672,7,25.315352
-11648.314759,6,25.346273
-11269.437681,6,25.380213
-10505.514776,9,25.420074
-14432.264289,11,25.480655
-14467.121587,7,25.519591
-12032.330744,4,25.543965
