#{"t_start": 1638264113.195588, "env_id": "PathColav3d-v0"}
r,l,t
-3425.754581,2,6.110485
-3811.214674,1,6.120461
-3756.970329,2,6.137415
-4212.1019,2,6.151379
-5542.142266,2,6.171326
-1788.666643,1,6.181307
-4464.867151,2,6.200619
-2252.82969,1,6.208632
-2439.41025,2,6.227546
-6880.335537,1,6.239518
-5089.263419,1,6.250519
-3363.271812,1,6.258497
-5110.771443,1,6.269435
-1637.359634,2,6.287389
-7932.054239,2,6.305341
-3166.939057,1,6.316309
-1633.421033,1,6.325333
-1324.314004,4,6.352212
-3297.05693,2,6.366217
-2380.871047,1,6.372159
-7539.431967,2,6.386122
-3700.658823,1,6.392105
-2845.90245,1,6.400119
-1842.791595,1,6.408063
-1247.208148,1,6.417039
-1010.426448,1,6.425018
-5006.980982,2,6.439977
-3002.45438,1,6.447958
-1508.595776,2,6.460955
-5606.497273,1,6.467902
-2643.106453,1,6.475881
-3624.011655,1,6.482864
-1614.689084,3,6.503842
-1792.086949,2,6.515774
-1992.800137,1,6.522756
-1412.655201,1,6.529739
-1636.117076,1,6.538714
-3471.702093,1,6.546727
-3812.304898,1,6.554522
-3172.406712,1,6.561506
-3831.050084,1,6.568487
-6090.459315,2,6.582451
-2093.224117,1,6.590109
-1608.275792,2,6.603219
-3637.071356,1,6.609205
-1007.554011,1,6.615823
-1372.073948,3,6.636978
-4822.993367,3,6.657922
-2110.58687,1,6.6659
-3525.650218,1,6.672918
-1747.513477,1,6.679682
-5096.061751,2,6.693647
-1204.632471,2,6.707641
-5055.565139,2,6.720607
-1929.701032,2,6.734571
-2190.063727,1,6.740558
-1809.620856,1,6.748499
-1377.861044,1,6.764738
-1566.992763,1,6.773758
-1267.224867,1,6.781696
-1018.243844,1,6.78848
-3478.462493,1,6.795464
-2152.671644,2,6.80843
-5496.618739,1,6.815412
-1472.057921,1,6.824386
-2688.115048,1,6.83436
-1854.588401,2,6.847327
-2301.347499,1,6.855336
-1665.273341,2,6.866275
-3077.168653,1,6.873257
-2142.07819,2,6.886222
-1315.141818,2,6.904173
-1320.112031,2,6.917139
-3170.620584,1,6.924119
-5991.750418,3,6.950049
-1665.412342,2,6.967005
-4387.521273,2,6.981999
-1321.486933,1,6.992935
-1234.039669,2,7.012885
-1989.695892,1,7.023885
-4015.877064,1,7.030835
-1453.663399,1,7.038813
-3260.258536,2,7.053772
-2151.222596,1,7.062752
-3437.248508,1,7.072722
-1664.254972,1,7.080702
-2707.102073,1,7.089679
-1304.805613,1,7.100649
-1464.013458,1,7.108625
-2862.813871,1,7.117602
-2785.209931,1,7.128572
-2975.975442,2,7.145531
-3655.99328,1,7.154503
-1156.330932,1,7.161484
-2420.632323,1,7.168467
-1329.834456,1,7.175448
-5583.812272,2,7.190408
-2732.949707,1,7.196393
-4266.261719,1,7.204377
-2073.721934,2,7.218332
-2741.535425,1,7.225315
-4057.614809,1,7.235289
-7200.671265,1,7.241272
-5274.008471,1,7.250248
-1776.024291,1,7.257229
-2068.055204,1,7.26421
-1733.294564,1,7.271192
-1190.010706,1,7.278173
-1156.257064,1,7.28615
-4890.694868,1,7.293132
-1995.771268,1,7.300115
-1353.628216,1,7.307096
-5302.591864,1,7.315074
-2156.074672,1,7.323053
-1005.225859,2,7.338013
-2496.993797,1,7.344996
-2254.088298,2,7.359955
-3999.602269,2,7.376609
-3463.662314,2,7.391606
-1679.867317,1,7.398586
-2747.257593,2,7.422032
-2449.893512,1,7.43005
-1520.269357,1,7.436997
-3667.217895,1,7.443979
-1984.249926,1,7.451957
-1780.440352,2,7.466918
-2865.61221,1,7.4739
-6410.619713,2,7.486864
-1050.17895,2,7.500827
-3623.431787,1,7.506811
-3154.6106,1,7.514792
-4097.487628,1,7.523061
-3613.620923,1,7.531043
-1998.50171,1,7.538075
-1788.720888,1,7.545058
-1491.84011,1,7.553039
-2721.118884,1,7.559023
-5482.491748,1,7.567
-3133.680999,3,7.588942
-6140.774444,2,7.603903
-1040.753715,2,7.61587
-3770.552471,2,7.631828
-3662.839697,1,7.638808
-3182.060892,1,7.645419
-1872.436586,1,7.653432
-2953.140381,2,7.668244
-1706.903636,1,7.674231
-3611.319708,1,7.68221
-3633.516153,1,7.688194
-3127.480704,1,7.696172
-1872.755372,1,7.703153
-4366.279142,1,7.710166
-1835.399084,2,7.723101
-5861.796367,1,7.729085
-4252.163219,1,7.736066
-1754.977542,2,7.750666
-1420.013945,1,7.756677
-2218.636538,2,7.769713
-1041.950209,2,7.783591
-3951.931422,1,7.790792
-4318.525376,1,7.797775
-2475.063857,1,7.805773
-3927.791143,1,7.811757
-2992.520649,2,7.824723
-2890.363954,2,7.837688
-4238.137394,2,7.85142
-4775.135026,2,7.863393
-1613.296972,1,7.872398
-2606.518746,2,7.886363
-4037.18234,2,7.898297
-6780.665014,2,7.910265
-1045.140325,3,7.930212
-4066.979598,1,7.938191
-1599.293284,2,7.952531
-3053.67227,1,7.960486
-1128.240416,1,7.967483
-2207.67082,1,7.974472
-1647.767441,2,7.988412
-7828.020837,2,8.003372
-3271.684627,2,8.017336
-1233.287452,1,8.02432
-2693.389723,1,8.032466
-5921.24768,2,8.045336
-3615.95157,2,8.060299
-3271.946951,2,8.072291
-3103.388598,2,8.08623
-2746.738179,1,8.09424
-3214.461638,5,8.126123
-2276.608689,1,8.134133
-1100.948952,2,8.147083
-1033.645459,2,8.160962
-2281.161182,1,8.167942
-1301.846517,1,8.175921
-4766.702251,1,8.182929
-5389.767727,2,8.195868
-1282.259116,2,8.208833
-1451.848942,1,8.216811
-5548.542181,1,8.223356
-1360.805621,2,8.239209
-2669.568307,1,8.245159
-1626.255792,2,8.259156
-2208.494903,1,8.267401
-3657.846591,1,8.273412
-1483.632118,1,8.28139
-1273.855491,1,8.288347
-2377.0148,1,8.295329
-1715.943327,1,8.30231
-3987.225994,1,8.308294
-8348.282262,2,8.324164
-1255.725619,1,8.331146
-7200.239605,1,8.338127
-3687.410125,3,8.357076
-5556.381732,1,8.365055
-3583.893366,1,8.372036
-1642.083372,2,8.386032
-3322.108897,2,8.398963
-3631.533316,1,8.405945
-4820.826529,1,8.412928
-2778.23312,2,8.425918
-1031.92955,1,8.433871
-4393.477705,3,8.454851
-2782.538855,1,8.461796
-2846.659959,1,8.468777
-1472.730577,3,8.490917
-1913.645007,2,8.503884
-1922.546333,1,8.511616
-5431.699931,1,8.519597
-1194.324658,1,8.525581
-5030.427952,5,8.558494
-1737.494604,3,8.577476
-3809.426571,1,8.585421
-1672.987145,1,8.592403
-6585.257674,3,8.610355
-2449.09445,1,8.618333
-2394.197107,1,8.625315
-1379.449643,1,8.632297
-1779.765397,2,8.64626
-1612.423349,1,8.654271
-4791.402227,1,8.661314
-5382.941488,1,8.668298
-2523.063772,1,8.676277
-1582.046352,1,8.683204
-1744.985612,1,8.68919
-1438.175403,1,8.69717
-4201.776886,2,8.711544
-7957.300381,2,8.724932
-4486.924208,1,8.731915
-1641.625983,2,8.745883
-1674.381285,1,8.751863
-1157.966015,1,8.760839
-3659.645114,1,8.767821
-1543.860466,1,8.774803
-1906.39549,1,8.781814
-7089.152085,1,8.787768
-3314.209297,1,8.7953
-2519.884629,1,8.803281
-2850.068315,1,8.809289
-1125.008501,2,8.824277
-2206.412679,1,8.830264
-2246.733226,1,8.837245
-4976.810277,1,8.845224
-2763.280215,1,8.852205
-1170.949962,2,8.865171
-3755.191605,1,8.872152
-1526.247471,1,8.879622
-1161.308505,1,8.88664
-1423.438716,1,8.893612
-3541.900432,2,8.908519
-2379.516639,1,8.9155
-3101.992264,1,8.921515
-2500.139302,1,8.929464
-3007.50487,1,8.937474
-1983.232578,2,8.950407
-1515.311519,1,8.958384
-8285.875121,2,8.973345
-3055.296076,2,8.987308
-1261.055894,1,8.994289
-2313.805443,1,9.002267
-1389.577858,1,9.010247
-2143.945465,1,9.016268
-4484.015164,1,9.024209
-4537.22987,2,9.038172
-2359.846576,1,9.046153
-1030.353425,3,9.067094
-1321.678187,2,9.08006
-3114.860396,1,9.087042
-1327.811704,1,9.094023
-1441.005737,1,9.101004
-2849.661915,2,9.114326
-2135.619183,1,9.121342
-1501.952592,2,9.133276
-2178.788333,1,9.141255
-3705.963789,2,9.15422
-4146.625575,2,9.169038
-1704.963039,1,9.176022
-2779.943991,2,9.190982
-3635.576825,1,9.197964
-6046.285287,2,9.209931
-2307.858881,1,9.21791
-1285.921591,1,9.224891
-4935.675054,1,9.23287
-2351.96846,3,9.253814
-1369.263692,2,9.268074
-3366.104696,1,9.276087
-1026.860156,2,9.290017
-3578.395856,1,9.296999
-2952.759672,1,9.304013
-2931.082195,1,9.310996
-1295.82024,1,9.31894
-1792.585401,2,9.330909
-2389.093002,1,9.338911
-1669.234533,1,9.345868
-1279.425471,3,9.365814
-5057.707823,3,9.386792
-2836.828644,1,9.392776
-1059.458621,1,9.399756
-3891.082949,1,9.406707
-3156.252325,1,9.413721
-2952.232566,1,9.420704
-2637.611326,1,9.427677
-4349.539712,2,9.440641
-3445.12034,3,9.458566
-1263.000314,1,9.467568
-1370.88805,2,9.4835
-1102.8047,1,9.490482
-2980.04674,1,9.497466
-1272.72057,1,9.506471
-2543.135995,1,9.515417
-4364.349743,1,9.52242
-2081.925747,1,9.529377
-1962.270942,1,9.53739
-2162.631009,1,9.544338
-3877.551435,1,9.551342
-3395.213872,1,9.559298
-1908.402247,2,9.572298
-2611.310599,2,9.585262
-1897.80401,3,9.6052
-1324.058176,1,9.612182
-1890.631091,3,9.631105
-1492.886238,1,9.638117
-1178.992792,1,9.646065
-2998.585952,1,9.653047
-1618.969472,2,9.667044
-6142.905358,2,9.678976
-1753.903146,2,9.691944
-3842.895538,2,9.705204
-3298.773996,1,9.712189
-3777.634869,1,9.71917
-6627.510636,2,9.730141
-3120.872062,1,9.737122
-4722.507397,1,9.745101
-2753.975928,1,9.751085
-6929.828464,1,9.758066
-2687.829423,1,9.765047
-2598.728283,1,9.772071
-2953.957092,2,9.786001
-3301.745044,2,9.798413
-2413.687983,1,9.803849
-4171.343494,1,9.811791
-1019.721518,1,9.818773
-4131.49733,1,9.825754
-1262.401099,1,9.832736
-2575.614993,2,9.843742
-2666.995629,1,9.851686
-2396.725006,1,9.858458
-1728.059843,2,9.872956
-1361.623192,1,9.879898
-6176.749848,1,9.886964
-5204.114316,2,9.899931
-3368.345293,1,9.906912
-1400.803189,2,9.920875
-1188.899422,1,9.927856
-3079.884609,2,9.940855
-1680.645292,1,9.947815
-5189.567315,1,9.955781
-6008.514349,2,9.969744
-1310.828618,1,9.977098
-1566.736232,3,9.997509
-1808.587719,2,10.010441
-2782.46549,1,10.01842
-3623.488867,1,10.026433
-1394.180557,2,10.040394
-7174.172275,2,10.054356
-3922.685271,1,10.06034
-1466.215422,1,10.069284
-3161.200382,1,10.076265
-1915.300247,4,10.1012
-2533.589451,2,10.113168
-1369.473305,3,10.134142
-4985.333017,1,10.141091
-3581.232581,1,10.147075
-1562.898414,1,10.154073
-1907.128328,1,10.160091
-2044.534652,1,10.168069
-1584.463509,1,10.175019
-2373.758574,2,10.187985
-1891.053559,1,10.193969
-1359.285999,2,10.204976
-1150.423805,1,10.212951
-1259.08599,1,10.219527
-1130.854196,2,10.231498
-6544.138001,4,10.258462
-1821.603518,1,10.266404
-2074.251626,2,10.278406
-3030.826725,1,10.286351
-1121.544044,1,10.293333
-2274.519694,1,10.300314
-5772.99335,2,10.312282
-1880.078338,1,10.321259
-6391.588646,1,10.327982
-2156.158044,1,10.334003
-1168.893372,1,10.341981
-2103.3353,1,10.347966
-1169.642994,1,10.354912
-3331.89817,1,10.362892
-1600.078607,1,10.369872
-1663.392038,1,10.377664
-1835.994213,1,10.385646
-4006.272741,1,10.391664
-2368.034215,1,10.401603

-4441.35714,2,10.348518
-1358.752059,2,10.363478
-3069.644334,1,10.37127
-2339.539653,1,10.379252
-1029.655292,1,10.386266
-1097.386754,1,10.395209
