#{"t_start": 1638265525.0508006, "env_id": "PathColav3d-v0"}
r,l,t--4938.190885,2,0.056811-3-3789.579064,1,0.070773-6-1908.570751,1,0.081748-2803.120289,1,0.102075
-1924.960661,2,0.126014
-1659.14388,1,0.136982
-1518.541026,2,0.161916
-1681.279754,2,0.183865
-2263.598665,2,0.203803
-2228.554026,3,0.239707
-2214.900453,1,0.249681
-4520.13221,1,0.260652
-1229.404928,1,0.273616
-5269.765961,2,0.29556
-5751.994901,1,0.307526
-1712.056995,1,0.319495
-2050.378526,2,0.344428
-2341.111708,2,0.368366
-1227.220343,2,0.388311
-2158.86619,2,0.415238
-1262.486906,1,0.432195
-2352.849078,1,0.44517
-2869.837219,1,0.456139
-15-2333.648056,3,0.46073-3673.858229,3,0.507997
-2574.570516,1,0.521952
-1261.931149,1,0.532923
-1245.650379,2,0.556859
-4652.259174,1,0.565835
-2570.210276,1,0.57481
-2640.668438,1,0.583786
-2300.338462,1,0.590769
-1547.746461,2,0.607723
-1806.397131,1,0.614704
-3460.409649,1,0.622682
-4362.762402,1,0.63166
-2944.251993,1,0.63864
-1649.61026,2,0.6536
-3632.674186,1,0.662576
-2205-2476.718806,1,0.661-5384.183962,1,0.677536
-2527.-1521.617009,3,0.694106
-1506.006792,1,0.701-1855.-1061.747281,1,0.70-1961.829028,2,0.724411
-3105.432522,3,0.74735
-2167.061467,1,0.755328
-3482.744554,1,0.762309
-5291.976688,2,0.781258
-1578.450364,1,0.789237
-6607.925436,3,0.812178
-2495.707468,2,0.825142
-3486.403838,1,0.836148
-2104.997917,1,0.84512
-1119.35644,2,0.860051
-2392.840723,2,0.875008
-3650.326267,1,0.882023
-1316.727995,2,0.897946
-1445.565939,1,0.904927
-1985.080317,1,0.91191
-5932.9-4461.708021,2,0.91-1560.914236,2,0.936843
-2542.678438,1,0.946819
-3992.3-4839.775408,1,0.9-3525.547155,2,0.970752
-1893.65-4265.764065,1,0.9-2250.79-2179.35883,1,0.97-2431.80014,1,0.995686
-3766.50-3980.461144,1,0.9-3521.866154,2,1.020619
-3540.036076,1,1.027601
-1234.127129,3,1.047547
-1227.33625,3,1.069489
-3872.145441,1,1.076474
-3201.109423,1,1.085445
-4806.718377,2,1.103397
-2885.878793,3,1.125338
-2629.54478,2,1.140298
-5217.422266,2,1.152268
