#{"t_start": 1638264093.8125303, "env_id": "PathColav3d-v0"}
r,l,t
-2093.076026,1,2.438876
-1126.658544,1,2.447852
-2963.105219,2,2.499439
-5232.177711,2,2.469793--3066.789194,2,2.483756--1272.418575,2,2.500711--1495.31258,1,2.510684
-4023.32657,1,2.520658
--2328.33482,3,2.571246-3264.326554,2,2.547587
-1770.649101,3,2.570524
-2265.713886,2,2.584487
-4198.184392,1,2.591469
-1799.224781,2,2.606429
-1252.792375,1,2.614407
-1502.049064,2,2.630364
-2099.144626,2,2.644327
-8473.206313,2,2.65829
-3604.899175,1,2.665271
-2453.001838,1,2.67325
-2524.235724,1,2.682225
-1048.232309,1,2.691202
-1455.015804,1,2.698183
-2342.123492,1,2.705165
-1830.818862,4,2.746054
-3832.483488,2,2.761014
-1791.751691,2,2.775975
-3671.635794,1,2.783955
-2217.708393,2,2.797917
-2133.477975,1,2.804898
-4974.074762,1,2.813874
-3647.374736,1,2.820854
-2983.706023,1,2.829831
-1950.114378,2,2.843794
-1958.366685,1,2.850776--2501.010838,1,2.857758-1-1685.395698,1,2.864738-2883.374721,2,2.916324
-2455.019104,2,2.930286
-3600.808989,1,2.939263
-1939.307665,2,2.957215
-1715.110301,1,2.965195
-6414.185413,1,2.972175
-2374.021788,1,2.980154
-4644.517374,3,2.998105
-4839.384474,1,3.005086
-1557.798986,2,3.020046
-3978.909902,1,3.028025
-2306.592536,2,3.045977
-3898.208352,1,3.051961
-3470.058841,1,3.060938
-1221.181506,2,3.072905
-1848.995079,2,3.08587
-2332.182705,1,3.093849
-1217.876223,3,3.11579
-1726.459201,3,3.134741
-1014.966122,1,3.141721
-1939.868451,1,3.1497
-2161.851136,1,3.155684
-2503.495721,2,3.169646
-1061.887471,2,3.183609
-3328.086403,1,3.19059
-3859.732054,1,3.198569
-2690.486,3,3.22051
-2753.520975,1,3.229486
-2273.19185,1,3.236467
-1103.813163,2,3.248435
-3342.440984,1,3.255417
-1182.176655,2,3.271374
-3828.986504,1,3.278356
-1505.199422,1,3.285337
-3978.61068,1,3.293317
-4125.239866,1,3.300297
-3909.603137,3,3.321241
-3000.29363,2,3.332211
-1131.240199,1,3.339193
-2252.749299,2,3.353157
-1492.008658,1,3.360137
-1506.810766,1,3.368117
-1380.332721,2,3.381084
-5988.855862,2,3.395045
-1866.531271,1,3.402024
-1514.614934,2,3.41499
-1248.121213,1,3.421972
-1916.637044,2,3.433972
-1194.82271,1,3.440922
-3706.004436,3,3.460867
-1435.854486,2,3.473833
-1591.860334,2,3.488793
-1826.914449,1,3.496772
-1418.993904,1,3.503752
-2490.008271,2,3.518712
-5195.601614,2,3.532676
-3189.302761,1,3.539659
-2503.232701,1,3.551625
-2549.274448,1,3.559604
-3348.35526,2,3.573567
-1963.112217,2,3.587528
-5695.167782,1,3.59451
-1208.819932,1,3.602489
-1556.272551,2,3.618446
-1193.805826,1,3.627423
-1227.101971,1,3.635401
-4309.412936,1,3.642382
-3963.071006,1,3.649364
-3849.879808,1,3.656344
-2830.928842,3,3.679283
-1687.192638,2,3.695241
-4596.032428,2,3.710202
-1016.535841,1,3.717182
-1149.185799,1,3.725165
-4782.2889,2,3.739124
-1224.83492,3,3.76306
-2393.840619,2,3.777045
-2984.984379,1,3.784004
-1824.940141,2,3.798995
-1926.382631,2,3.81492
-3060.056579,2,3.832885
-2177.63775,1,3.841848
-3880.980373,1,3.84883
-1099.753772,4,3.875758
-2487.465214,2,3.890718
-2115.727866,1,3.898697
-7400.282164,2,3.913659
-6864.132901,2,3.926624
-1270.8222,3,3.95056
-3788.154208,1,3.957541
-2775.015899,2,3.971534
-3625.272301,1,3.981475
-3404.173456,1,3.988456
-1124.457792,1,3.996436
-2491.746005,2,4.010403
-1370.269314,1,4.01738
-1448.74011,1,4.02436
-6036.929761,1,4.031341
-3876.571907,1,4.038323
-2288.928721,1,4.047299
-2029.67063,1,4.056275
-2056.443574,2,4.070239
-4059.974878,2,4.0842
-1181.940868,3,4.105144
-2376.868391,2,4.117113
-1258.86999,1,4.125091
-4962.708264,1,4.133069
-1826.848866,1,4.140083
-1338.185411,2,4.156008
-2563.107661,1,4.163986
-2173.846106,2,4.177981
-4406.129141,2,4.191912
-1283.978889,1,4.201887
-1720.96341,2,4.21485
-5006.936015,2,4.230809
-5288.279859,3,4.248795
-2219.790282,3,4.269704
-2998.007014,2,4.283666
-2524.602282,1,4.291645
-1085.34162,2,4.305608
-6417.259053,2,4.318605
-2269.756293,1,4.32755
-4311.798686,2,4.341547
-3080.312303,1,4.351485
-1539.359304,1,4.358466
-3727.201716,1,4.365447
-2034.772922,1,4.373428
-5693.239454,2,4.388387
-3528.382744,1,4.395368
-1500.902138,2,4.411325
-1908.237248,1,4.418306
-1209.611651,2,4.433266
-1131.03193,1,4.441245
-2497.361168,2,4.455207
-4205.202034,1,4.465181
-1224.311154,1,4.477158
-3421.762126,1,4.48413
-2026.323576,1,4.49211
-1400.86744,1,4.50012
-3544.573963,1,4.50707
-3018.031527,1,4.51508
-2098.842166,2,4.527021
-4575.514908,3,4.545966
-2473.671349,1,4.552946
-5435.824261,2,4.568905
-4523.224562,2,4.582867
-2127.010419,2,4.598824
-1685.566568,2,4.613784
-6064.409994,1,4.620764
-2930.751872,1,4.627746
-1143.972527,1,4.635725
-2089.659815,4,4.660658
-2017.983529,2,4.675618
-8224.502957,3,4.699556
-2584.93169,1,4.709533
-2495.121926,1,4.717508
-3977.065324,1,4.725485
-3556.353077,1,4.732467
-1290.690096,1,4.73948
-1969.906217,2,4.754408
-1804.684685,2,4.768372
-8433.742943,3,4.791308
-3108.936844,1,4.799292
-3609.178178,2,4.811257
-1477.959482,1,4.819235
-2397.934482,1,4.826216
-1172.84179,1,4.834195
-1092.035296,1,4.85115
-3183.718912,1,4.858131
-3067.968897,1,4.865112
-3070.869798,1,4.87412
-1234.573795,2,4.889047
-2941.470432,3,4.908994
-2639.785909,3,4.929937
-4452.098218,1,4.936918
-2757.768491,2,4.951911
-2848.539346,2,4.965874
-1942.133483,1,4.974818
-4319.141938,1,4.981799
-2332.935152,2,4.996791
-1166.542375,1,5.003741
-1354.704847,1,5.010754
-1551.770989,1,5.019698
-1069.636598,2,5.034657
-1196.946618,2,5.049618
-1944.42494,2,5.063612
-1801.760509,2,5.077544
-6536.188078,3,5.096494
-1389.295625,1,5.104471
