#{"t_start": 1637261697.3181057, "env_id": "PathColav3d-v0"}
r,l,t
-1610.528604,1,7.890584-1134.621668,2,7.910531
-4688.507989,1,7.918509
--4943.508771,1,7.928483--3242.425846,2,7.95741
-5289.350885,2,7.975356
-1999.3569,1,7.986334
-4340.240994,1,7.996301
-3193.284392,1,8.010264
-3955.308003,1,8.020238
-2934.542868,1,8.032205
-2875.758242,2,8.042178
-2583.71836,2,8.062126
--3399.18774,3,8.078082
-1173.054509,1,8.085063
-2546.929591,1,8.094039
-9979.879944,2,8.109998
-1394.7633,1,8.121972
-3850.066542,1,8.131939
-1036.894846,2,8.146898
-1577.821967,1,8.155875
-2848.018892,2,8.171832
-1293.511287,3,8.197762
-1-2528.280502,3,8.222695-3165.667264,2,8.234664
-2-1368.040977,1,8.242642-1415.893146,1,8.256605
-2058.628992,1,8.269573
--1274.251113,2,8.28553--1363.886809,3,8.317449
-2431.608089,2,8.337389
-1136.38649,1,8.346366
-4139.061922,2,8.363323
-1156.924107,3,8.390249
-2249.927913,2,8.40421
-2543.995135,2,8.418173
-1440.393151,1,8.427149
-2091.389026,1,8.437122
-2327.143343,1,8.444103
-2986.578883,1,8.455074
-1846.908028,1,8.463054
-3317.945847,2,8.484997
-1013.795875,2,8.500952
-6416.851328,2,8.5209
-1134.879398,2,8.543837
-1203.03607,1,8.555806
-1324.9813,1,8.565781
-1096.173836,1,8.57675
-1193.499884,1,8.586726
-4335.11895,1,8.597701
-2158.502999,1,8.608665
-2493.407581,1,8.618638
-1103.358228,1,8.629608
-5719.704483,1,8.638592
-1501.395325,1,8.648557
-1811.137088,1,8.65953
-3225.639958,1,8.671497
-1649.679206,2,8.688451
-5141.287749,2,8.707401
-3160.321683,1,8.722361
-1019.058922,1,8.736323
-2828.211733,1,8.749289
-1336.759178,3,8.785192
-3553.247892,2,8.813118
-3422.618275,2,8.862997
-2284.638382,1,8.87994
-1370.951518,1,8.892905
-2560.152003,1,8.905872
-1522.158179,1,8.914848
-2330.019047,1,8.923822
-2330.633457,2,8.93978
-2029.34965,1,8.950751
-2838.109814,2,8.970698
-6447.077486,2,8.990643
-1203.415045,1,9.002615
-2204.026474,3,9.038515
-2040.980062,1,9.04749
-1507.944088,1,9.059459
-1832.123497,2,9.084405
-3023.848305,2,9.109328
-3711.231507,1,9.134261
-1313.398433,1,9.14922
-2141.401205,1,9.165209
-3124.841307,1,9.177145
-2388.132819,1,9.188115
-2911.484204,2,9.214047
-1594.191739,3,9.245962
-2465.493574,2,9.259925
-4445.586694,3,9.288847
-4418.458092,1,9.297827
-5468.680068,2,9.310788
-1572.500475,1,9.318766
-3709.236544,1,9.325747
-1150.01814,2,9.343703
-2659.518345,2,9.359661
-1260.505508,1,9.367636
-2321.837018,2,9.383596
-3987.454513,3,9.411521
-1496.317826,1,9.418507
-1574.587926,1,9.427477
-1167.151909,2,9.442437
-2691.308449,1,9.448421
-1180.284021,2,9.463381
-5613.409349,2,9.481333
-2205.60718,1,9.488315
-1077.-2690.234441,5,9.506-1285.-2052.427768,1,9.513-3623.-1163.215974,2,9.529-6120.-1619.375875,3,9.552148
-3380.127774,1,9.559125
-3623.043267,1,9.567-2088.-3605.236971,1,9.5-1091.63-5445.957576,1,9.5-3854.970611,3,9.59905
-4668.89502,1,9.606999
-2393.207-4102.901232,2,9.-3508.102211,1,9.620959
-6713.829744,3,9.641902
-8385.186441,2,9.654868
-2295.553579,1,9.663844
-1068.476-2287.107076,2,9.-3535.783149,1,9.677807
-2794.756301,1,9.68479
-2050.738218,1,9.693796
-3263.687436,2,9.709722
-1015.905753,2,9.722687
-5813.785558,2,9.738645
-1802.384305,1,9.744664
-1917.765517,2,9.759588
-2459.372399,1,9.766602
-3684.102075,1,9.774548
-1224.675065,1,9.782527
-4353.976393,2,9.799482
-4112.99628,1,9.806463
-3193.47098,2,9.821424
-2595.306792,1,9.829401
-2974.003159,1,9.836383
-2116.726724,1,9.845359
-1050.785281,2,9.859323
-1322.319808,2,9.874281
-4568.639546,2,9.888245
-3727.737842,1,9.896223
-1217.628952,1,9.903238
-5201.29568,3,9.930133
-3083.07248,2,9.949082
-1934.918006,1,9.959056
-1116.372888,3,9.996955
-4748.053127,1,10.020901
-1318.918698,1,10.037851
-3293.029582,1,10.056828
-5913.363406,1,10.072754
-2887.214331,1,10.094694
-4100.596123,1,10.114651
-1175.690423,1,10.136582
-1808.790164,1,10.163509
-3280.676778,1,10.196428
-1283.158759,2,10.236326
-1096.440342,2,10.26823
-3319.4428,2,10.29017
-2391.16458,1,10.298151
-1089.504491,1,10.307125
-1236.346706,1,10.314106
-1709.15087,2,10.327071
-1131.669757,1,10.334054
-2598.553174,1,10.341035
-1871.339513,2,10.354
-3674.371331,1,10.362976
-32-2439.717338,3,10.378933-3699.499478,3,10.391898
-2030.321424,3,10.408853
-6911.810081,2,10.423813
-3457.728287,1,10.430794
-2443.907003,1,10.43977
-2108.681767,1,10.446751
-4664.066421,1,10.453735
-1427.067258,3,10.475674
-2548.317877,1,10.482655
-3583.580299,2,10.49961
-5421.757625,2,10.513573
-1200.514595,1,10.522549
-3307.834941,1,10.529532
-3352.980269,1,10.538507
-4306.177202,4,10.569423
-1635.755055,1,10.576406
-1264.449171,1,10.583387
-2851.102696,2,10.600341
-1765.503851,1,10.609377
-9832.203865,2,10.626273
-2393.394005,2,10.645223
-6508.787758,1,10.655195
-1302.402476,2,10.673147
-2047.529674,1,10.680128
-1942.123244,2,10.696085
-3739.522777,2,10.712042
-3145.610384,1,10.720022
-1547.842976,2,10.73199
-1746.70948,2,10.751937
-1853.718365,2,10.769892
-3691.703143,1,10.778865
-1819.910056,1,10.785846
-2865.913075,1,10.792832
-1500.540831,1,10.801802
-2728.814613,2,10.813771
-3024.808771,2,10.828731
-3136.102363,2,10.842694
-3881.22921,1,10.850672
-2319.381291,2,10.865633
-1079.210937,1,10.871616
-1458.943738,2,10.887574
-2491.550939,1,10.895552
-5566.233912,2,10.908518
-1042.675177,2,10.925472
-3623.085323,1,10.932454
-1935.797187,2,10.949408
-1247.10856,1,10.958384
-1549.279981,1,10.966365
-2734.184609,1,10.974341
-2976.221081,1,10.982321
-3360.531302,1,10.990299
-3209.971958,2,11.005259
-3054.271392,1,11.012241
-1184.307979,1,11.019221
-1751.119298,2,11.032079
-1307.11831,1,11.038066
-6489.578138,1,11.045084
-5467.053091,2,11.05901
-1360.245006,2,11.073006
-1199.830383,2,11.086934
-5331.593089,2,11.098902
-3988.979826,1,11.106881
-4181.38073,1,11.11486
-3825.485133,2,11.129042
-2746.992962,2,11.144017
-3232.452422,5,11.173773
-5282.460407,3,11.194735
-1278.883629,1,11.202714
-1737.107024,1,11.209689
-3742.8411,1,11.217527
-1284.190745,1,11.224828
-5338.3524,1,11.231811
-2915.951429,2,11.245751
-1777.459467,1,11.254697
-2091.052523,1,11.26068
-2602.135299,1,11.269687
-4901.045112,2,11.289604
-4962.115081,2,11.30556
-1191.64241,2,11.329501
-3794.211241,1,11.339514
-2255.964941,2,11.371384
-3864.644796,2,11.406302
-2484.292446,2,11.441198
-5292.18216,2,11.482103
-3444.758865,2,11.523992
-1128.781728,2,11.553897
-1025.8402,1,11.572846
-4191.915814,2,11.60576
-2347.923361,3,11.641701
-1511.511106,1,11.652635
-3167.316969,2,11.666595
-1325.17282,1,11.673576
