#{"t_start": 1635344695.568869, "env_id": "PathColav3d-v0"}
r,l,t
-5038.442941,262,4.491763
-5004.43716,398,6.557499
-5007.567615,342,8.633344
-1249.798251,170,10.321345--5043.614357,168,11.305619-1-5011.708446,661,15.17516-5003.130544,691,17.610838
-5002.470711,642,21.107335
-5005.141784,834,25.053426--5003.815899,498,28.119065--5000.031982,363,31.439502--1059.224973,256,32.987366-5003.199212,934,39.192291
-3784.44262,1501,49.272373
-551.369554,302,51.144828
-1179.545283,441,54.575152
-7-3691.239596,1501,60.469387
-907.781117,622,64.530634
-193.755426,132,65.32429-1907.119485,1501,74.978009
-130.32983,77,75.471678
-170.314752,93,76.053419
-140.105427,105,76.708344
-50-2004.774746,1501,81.662516
-555.151501,379,84.190-1881.339065,1501,90.975266
-1259.953965,969,97.49075
-1746.350546,1501,107.371472
-142.-2008.272337,1501,114.75732
-827.933082,736,119.943314
-84.940198,83,120.452424
-1900.990604,1501,131.10447
-1695.804347,1501,141.048244
-369.907369,214,142.318883
-469.789636,345,145.035365
-263.98479,186,146.125369
-776.881973,748,151.199227
-209.631804,241,152.636274
-117.283276,83,153.141869
-207.945884,145,154.011036
-361.691367,269,155.68588-2246.405353,1501,162.111657
-1644.984088,1501,172.718482
-1751.04364,1404,181.635602
-332.035715,175,182.69858
-553.987024,397,185.771878
-115.074448,108,186.421321
-273.603271,234,187.804378
-787.895671,746,193.06667
-380.43334,262,194.628489
-149.495168,141,195.477528
-421.208988,374,198.511084
-503.573135,340,200.564476
-509.692563,350,202.549847
-1853.012922,1501,212.991867
-199.184334,134,213.774589
-199.609292,145,214.642711
-1719.339109,1501,224.610879
-637.929779,512,228.376907
-299.252261,230,229.770946
-204.601821,178,230.786024
-904.74725,818,236.51971
-1649.217295,1501,247.120075
-730.186804,757,251.617073
-1669.770144,1501,262.359268
-228.624073,186,263.401495
-619.00506,581,267.653482
-194.269393,184,268.795303
-69.972197,93,269.374191
-112.066529,90,269.928488
-74.440685,86,270.420504
-206.168912,151,271.28832
-169.04656,122,271.962604
-119.542874,107,272.590697
-1386.96744,1491,283.175627
-269.034201,219,284.383644
-832.977362,770,289.743038
-141.022492,118,290.451467
-568.228338,498,293.424293
-117.55437,98,293.962342
-193.279178,135,295.4229
-243.281395,177,296.396363
-150.461112,122,297.075978
-103.745676,99,297.701342
-210.616438,165,298.645019
-208.540716,218,299.935964
-217.788924,147,301.50215
-253.245465,187,302.616419
