#{"t_start": 1636021071.6983168, "env_id": "PathColav3d-v0"}
r,l,t
-1129.742672,12,13.071014
-1274.449292,14,13.158753
-1050.831613,15,13.254533
-1300.287206,7,13.299378
-1349.571305,11,13.376172
-1264.778715,17,13.484571
-1066.706451,6,13.525493
-1951.800605,3,13.546405
-1312.545314,8,13.598062
-2098.017442,6,13.635989
-1072.840138,14,13.768515
-1106.540773,14,13.875694
-1330.473472,3,13.905612
-1128.291794,7,13.965063
-1221.958515,4,13.999975
-1911.647129,12,14.086577
-1443.910459,5,14.120484
-1107.702936,4,14.153397
-1018.611315,7,14.210243
-1070.013914,17,14.325144
-1037.339073,12,14.402444
-1189.543873,8,14.453674
-1070.675707,13,14.537014
-2143.526376,4,14.563404
-1181.732055,15,14.660233
-1105.851701,15,14.768428
-1336.777099,14,14.884808
-1567.851755,4,14.912768
-1179.324955,4,14.951632
-1520.141524,10,15.030925
-1611.812604,6,15.067827
-1255.110812,16,15.168557
-1173.043167,9,15.226404
-1099.292773,11,15.312173
-1328.545065,3,15.339101
-1517.590565,5,15.377996
-1028.062056,15,15.504658
-1886.12744,4,15.534578
-1061.698789,8,15.59342
-1014.18,14,15.701133
-1000.334293,8,15.76197
-1212.463355,16,15.888052
-1012.692553,12,15.975816
-1335.122503,4,16.002771
-1003.435531,7,16.052611
-1728.156033,3,16.076547
-1030.375258,16,16.175426
-1165.382481,6,16.2156
-1133.573308,8,16.263923
-1024.233052,6,16.307548
-1111.808773,7,16.356417
-1156.241507,4,16.382348
-1548.594729,5,16.417256
-1046.887793,17,16.552892
-1075.970893,9,16.609639
-1393.189188,8,16.659506
-1342.242438,4,16.685434
-1047.601571,8,16.7363
-1394.930876,3,16.760235
-1307.029705,11,16.832604
-1246.899662,4,16.860533
-1127.868332,9,16.920371
-1053.070657,13,17.023632
-1439.517012,11,17.109403
-1352.751281,11,17.190187
-1194.259408,10,17.253023
-1582.963945,9,17.315854
-1002.122485,16,17.463387
-1408.236815,13,17.582039
-1090.595756,14,17.713699
-1260.590558,20,17.88788
-1492.570928,6,17.933757
-1931.707418,3,17.953703
-1615.866006,8,18.00957
-1484.11825,4,18.038478
-1050.419293,5,18.072419
-1190.663749,9,18.136256
-1233.954925,7,18.188118
-1027.79581,15,18.294833
-1080.365218,10,18.359692
-2484.256338,3,18.379605
-1193.386926,11,18.456341
-1077.514019,12,18.534814
-1351.861672,6,18.578697
-1068.244334,10,18.643524
-1040.477937,7,18.689404
-1478.56456,14,18.77301
-1263.270204,8,18.826867
-1051.925788,3,18.844818
-1214.547253,4,19.630683
-1174.13326,8,19.683575
-1367.28646,12,19.763723
-1102.749365,5,19.796639
-1042.189346,5,19.830218
-1860.876787,3,19.850745
-1118.356237,6,19.892634
-1388.271702,6,19.93641
-1504.253896,7,19.980294
-1349.420222,4,20.0075
-1116.216131,18,20.12369
-1010.958875,13,20.206705
-1692.867922,13,20.292183
-1168.531525,8,20.341565
-1150.772572,5,20.370491
-1204.807068,5,20.403402
-1143.810108,7,20.455772
-1528.425664,5,20.485725
-1177.667594,5,20.518639
-1055.805972,8,20.562489
-1079.169187,12,20.646294
-1460.929707,6,20.68918
-1239.110741,5,20.723562
-1154.091652,5,20.755887
-1303.825115,9,20.807154
-1295.1493,16,20.915518
-1231.989391,7,20.962039
-1540.882286,11,21.034843
-1340.395507,12,21.126598
-1731.199685,5,21.166496
-1012.544019,14,21.261945
-1042.430556,7,21.315683
-1380.532613,10,21.3835
-1142.43864,19,21.513786
-2036.927376,4,21.541286
-1567.646394,16,21.655624
-1360.241931,8,21.70948
-1015.525362,7,21.758355
-1131.084236,13,21.849648
-1579.100389,9,21.906729
-1285.830241,14,21.998712
-1052.73823,11,22.070486
-1070.937563,5,22.105392
-1059.284571,17,22.215683
-1721.285915,16,22.319702
-1028.403101,5,22.353578
-1166.445579,3,22.376304
-1029.523179,8,22.430165
-1272.681988,5,22.46447
-1027.249355,18,22.585247
-1075.953141,4,22.616013
-1181.161053,7,22.671862
-1057.375036,8,22.724334
-1024.988732,11,22.792496
-1244.973605,4,22.820026
-1615.46758,3,22.841516
-1352.094617,11,22.912129
-1007.044806,6,22.947604
-1654.253542,17,23.085706
-1427.521028,9,23.145547
-1974.987836,6,23.20439
-1011.039244,8,23.29016
-1222.375947,4,23.317088
-1316.51251,10,23.384906
-1444.207844,15,23.492619
-1169.618984,14,23.586368
-1075.601974,8,23.694081
-1405.673009,12,23.842683
-1007.812919,5,23.979332
-1402.853773,7,24.06759
-1843.971762,6,24.143901
-1903.504585,5,24.205732
-1001.125107,3,24.240639
-1056.761136,5,24.307464
-2354.534665,5,24.376277
-1478.920617,11,24.484985
-1613.151034,4,24.51852
-1328.868552,6,24.576367
-1013.608027,8,24.654197
-1082.228755,10,24.744464
-1521.783938,3,24.778373
-1445.019108,14,24.89757
-1006.056493,17,25.058141
-2100.475918,4,25.105016
-1233.573947,4,25.152888
-1279.855406,11,25.258607
-1102.636554,2,25.283539
-1512.992626,10,25.378941
-1066.078724,4,25.424819
-2389.536278,14,25.586386
-1017.34094,11,25.698094
-1434.35117,9,25.790838
-1076.429393,7,25.867641
-1289.019494,9,25.954414
-1117.448807,14,26.096028
-1158.993905,3,26.125588
-1008.950704,17,26.246268
-1066.072373,7,26.300128
-1304.265455,22,26.476894
-1057.483363,10,26.546737
-1023.692101,10,26.613527
-1304.020236,3,26.641453
-1430.22492,8,26.703287
-1392.483799,12,26.791056
-1130.978122,12,26.901757
-1200.49735,25,27.103217
-1262.516945,4,27.137126
-1035.464346,9,27.20295
-1034.449727,15,27.306671
-1086.371061,10,27.38248
-1923.027649,14,27.48122
-1326.203037,15,27.571007
-1106.154736,5,27.603924
-1207.523345,27,28.657276
-1002.493442,8,28.711134
-1079.823175,14,28.800894
-1600.960029,3,28.822836
-1061.531185,15,28.929584
-1239.84115,13,29.030282
-1058.258341,5,29.081145
-1042.439047,14,29.173897
-1089.242772,8,29.226755
-1978.577137,14,29.314571
-1555.225882,10,29.381039
-1460.061882,7,29.42637
-1247.150578,9,29.486697
-1037.852231,19,29.605761
-1048.799305,17,29.738407
-1169.182025,9,29.792263
-1220.571722,12,29.870054
-1076.455674,20,29.993265
-1120.456486,12,30.141384
-1027.197947,9,30.22368
-1295.044513,6,30.266577
-1642.284582,5,30.300475
-1047.356229,12,30.388254
-1167.816477,8,30.441686
-1017.211027,14,30.52646
-1031.783104,12,30.610031
-1006.072081,6,30.661894
-1151.304356,8,30.71874
-1269.975716,7,30.762624
-1411.679175,5,30.798529
-1089.152157,14,30.891279
-1560.444054,5,30.924221
-1026.026358,5,30.954887
-1101.303897,4,30.981321
-1048.776427,6,31.021214
-1386.880509,8,31.090031
-1137.550621,3,31.146877
-1248.423613,8,31.218695
-1009.159332,11,31.340359
-1381.444731,7,31.402194
-1000.960524,12,31.533843
-1034.573572,5,31.586714
-1076.456932,2,31.618616
-1060.765416,2,31.649535
-1768.443928,5,31.718349
-1810.8986,5,31.765224
-1091.278804,10,31.859972
-1376.308918,4,31.893879
-1121.682734,2,31.914824
-1080.643097,4,31.950732
-1828.932669,5,31.995611
-1024.680242,6,32.045475
-1056.648341,12,32.144212
-1413.986455,12,32.26389
-1015.391272,4,32.311763
-1212.231605,15,32.519209
-1268.38104,6,32.60652
-1363.815846,8,32.695813
-1546.17103,16,32.862363
-1021.217478,12,32.982046
-1108.265815,3,33.015953
-1001.351181,12,33.122666
-1016.441966,11,33.223911
-1098.761696,3,33.245852
-1054.294591,4,33.279761
-1274.495471,7,33.344588
-1041.592004,9,33.456803
-1014.421086,9,33.609397
-1008.123482,3,33.660258
-1895.284509,6,33.77894
-1426.89411,8,33.907597
-1111.328646,9,34.006334
-1079.678306,11,34.116054
-1024.094567,17,34.331462
-1158.708266,11,34.446157
-1547.868456,6,34.516478
-1172.55523,4,34.567341
-1090.31341,11,34.679555
-1376.507149,8,34.758344
-1111.586007,5,34.803591
-1087.098395,5,34.841489
-1104.224351,7,34.895349
-1261.435856,5,34.942224
-1134.109071,7,34.99907
-1229.378304,10,35.086104
-1068.97638,9,35.15492
-1009.175795,7,35.217283
-1089.366938,5,35.280632
-1308.560736,10,35.374887
-1101.703898,11,35.476616
-1332.855829,9,35.550418
-1282.110082,11,35.64716
-1443.695793,4,35.688053
-1037.339801,10,35.805736
-1329.872063,7,35.87854
-1219.480371,12,35.991239
-1409.603996,4,36.028145
-1073.66792,7,36.09596
-1114.844821,10,36.176744
-1058.697149,16,36.308391
-1044.105062,12,36.405646
-1112.473925,6,36.457507
-1166.457845,10,36.542282
-1109.856594,7,36.622067
-1034.820923,8,36.719805
-1147.773927,5,36.763686
-1003.657533,10,36.867923
-1013.68429,5,36.917791
-1220.238497,6,36.972644
-1061.588155,14,37.114264
-1320.776173,10,37.207015
-1015.293774,5,37.25489
-1005.274136,7,37.311738
-1091.962246,10,37.389527
-1050.923976,3,37.416456
-1021.668497,11,37.49325
-1245.746282,12,37.592986
-1010.227324,14,37.712662
-1454.832288,14,37.826864
-1267.121902,14,38.979464
-1088.183886,9,39.054264
-1320.336499,3,39.075207
-1030.600732,10,39.14502
-1393.19921,6,39.19084
-1137.450477,15,39.284077
-1162.214528,8,39.338897
-1380.095393,6,39.410707
-1155.592627,7,39.479523
-1392.51752,2,39.497475
-1165.598119,16,39.628125
-1435.722593,6,39.668019
-1333.351315,5,39.699932
-1555.630285,12,39.775339
-1197.47824,9,39.833726
-1002.778817,4,39.870626
-1045.979694,5,39.910521
-1201.769704,23,40.054902
-1634.463497,6,40.089808
-1002.857894,16,40.198552
-1410.453049,4,40.224485
-1052.60204,4,40.25038
-1137.638188,9,40.308226
-1138.295252,11,40.383029
-1182.186528,14,40.477631
-1365.120599,15,40.587339
-1135.977284,19,40.711455
-1130.070126,9,40.764179
-1116.478121,7,40.821027
-1331.52022,12,40.938998
-1020.004382,18,41.14744
-1221.320148,4,41.213267
-1286.907475,12,41.361867
-1065.188633,10,41.445642
-1050.448811,20,41.619684
-1029.372804,11,41.701465
-1257.550985,12,41.812822
-2230.560222,10,41.92951
-2014.58271,8,42.015278
-1056.174655,11,42.103706
-1835.335335,3,42.12465
-1575.97431,15,42.263556
-1083.252665,14,42.381756
-1202.971493,6,42.430623
-1108.459347,12,42.525367
-1482.694306,8,42.606167
-1054.463853,18,42.754754
-1443.14922,17,42.87607
-1300.313406,14,42.969109
-1045.823574,13,43.053098
-1210.420565,19,43.173777
-1112.741214,8,43.228785
-1294.055811,8,43.281826
-1012.814397,5,43.311746
-1368.045488,16,43.41252
-1074.197658,21,43.548745
-1103.667641,12,43.627338
-1019.889291,17,43.734447
-1023.028798,9,43.791297
-1190.621958,12,43.868089
-1332.108423,9,43.942889
-1184.964663,13,44.022679
-1381.553763,5,44.060043
-1448.936443,6,44.107914
-1110.037012,13,44.203485
-1458.56969,8,44.255315
-1454.377177,6,44.29524
-1242.367964,17,44.440819
-1142.251266,6,44.487931
-1484.288746,7,44.535805
-1431.161592,23,44.681957
-1579.573963,17,44.791629
-1228.003603,12,44.867426
-1057.62963,28,45.047983
-1121.530074,18,45.167943
-1531.435072,11,45.239587
-1016.076318,20,45.366826
-1094.559914,8,45.415698
-1290.912414,3,45.437211
-1519.369689,6,45.4771
-1169.705821,4,45.503028
-1359.247148,10,45.567909
-1041.286873,5,45.599364
-1199.595908,4,45.626217
-1053.909202,16,45.730224
-1001.195442,16,45.827092
-1578.916494,17,45.944178
-1408.390384,8,46.004033
-1231.706041,7,46.053902
-1289.750128,20,46.194527
-1319.502299,9,46.250804
-1089.574845,9,46.311247
-2006.510496,8,46.361328
-1515.208837,4,46.384957
-1479.766384,15,47.207155
-1061.49777,12,47.279928
-1207.530092,17,47.384236
-1043.391735,23,47.530976
-1130.735098,10,47.600379
-2423.641127,3,47.629302
-1244.011942,4,47.663212
-1202.364515,24,47.842732
-1062.470873,24,48.014039
-1192.425286,19,48.152486
-1031.050795,5,48.187393
-1391.374551,7,48.245237
-1232.740582,14,48.354868
-1265.246101,9,48.426519
-1157.487371,10,48.494981
-1215.469457,12,48.625633
-1055.752852,18,48.817111
-1000.401207,7,48.876956
-1012.070182,18,49.032533
-1478.893608,4,49.058463
-1558.433561,11,49.15321
-1176.768267,13,49.247957
-1036.967388,8,49.310789
-1096.052219,12,49.406534
-1073.690135,16,49.523221
-1229.064292,12,49.623952
-1103.304496,7,49.683791
-1343.258025,14,49.828913
-1324.906366,7,49.886763
-1076.303267,9,49.974529
-1071.808305,11,50.086232
-1030.934075,9,50.181981
-1512.868337,7,50.255783
-1165.233229,10,50.35751
-1028.82907,16,50.509107
-1590.565481,15,50.627787
-1033.872563,12,50.717548
-1144.682308,10,50.81429
-1272.379951,11,50.934968
-1256.391647,3,50.965883
-1042.158964,15,51.114486
-1004.610292,6,51.18183
-1019.031282,12,51.319463
-1640.576899,4,51.36035
-1455.351982,10,51.454716
-1138.581832,6,51.503585
-1067.593925,10,51.578391
-1029.948783,22,51.784894
-1764.830482,12,51.899582
-1105.125638,17,52.087082
-1204.385262,6,52.168862
-1677.759128,4,52.225711
-1084.903338,5,52.281561
-1183.139917,14,52.400244
-1003.69886,13,52.505961
-1188.613501,10,52.585747
-1020.235172,11,52.673514
-1124.110769,23,52.858535
-1139.842872,13,52.937739
-1485.5763,9,52.994621
-2149.745298,4,53.023544
-1003.627362,20,53.15373
-1158.758761,19,53.325277
-1296.548601,14,53.420521
-1022.147915,7,53.472385
-1578.095877,4,53.503061
-1039.00903,4,53.537968
-1145.693171,14,53.632227
-1086.520043,7,53.677109
-1109.736454,4,53.704039
-1078.770945,5,53.735953
-1029.982518,13,53.820726
-1012.061218,13,53.90949
-1128.483204,10,53.977308
-1491.825982,14,54.07006
-1249.715996,7,54.122264
-1000.306173,11,54.192088
-1309.987043,10,54.265678
-1250.770581,12,54.345964
-1494.372544,6,54.387205
-1174.36398,29,54.56746
-1172.533553,15,54.671266
-1204.55047,19,54.798926
-1160.445733,17,54.910629
-1016.134981,11,54.978143
-1209.619707,11,55.048688
-1002.674615,8,55.103772
-1002.744687,19,55.224837
-2076.21104,6,55.264124
-1024.767939,20,56.246722
-1473.468366,17,56.360628
-1038.647611,16,56.462975
-1194.624137,10,56.525805
-1083.763286,13,56.605626
-1068.544505,6,56.64468
-1024.480711,8,56.697542
-1037.278668,18,56.811665
-1034.495766,15,56.902425
-1114.20514,13,56.986199
-1006.819491,9,57.044463
-2141.472132,3,57.067437
-1162.648245,11,57.142203
-1019.825938,8,57.193499
-1294.583247,5,57.234945
-1230.216107,16,57.413469
-1042.20649,16,57.523174
-1126.675868,7,57.581019
-1093.485843,9,57.664868
-1057.748056,14,57.804496
-1118.802837,8,57.866688
-1914.16835,6,57.919549
-1034.103516,10,57.98936
-1418.405773,4,58.017286
-1068.63176,13,58.117019
-1171.11122,14,58.212764
-1023.254087,9,58.275595
-1402.804122,7,58.325462
-1140.471414,14,58.424197
-1396.259787,16,58.533938
-1134.763244,7,58.584769
-1428.28598,9,58.645607
-1075.225609,15,58.750835
-1590.034844,10,58.830658
-1106.326597,8,58.887337
-1260.998795,4,58.914974
-1136.916738,13,59.03535
-1156.48405,2,59.058288
-1141.589522,10,59.173978
-1177.09467,14,59.308554
-1017.601564,17,59.459157
-1294.746817,20,59.679587
-1381.506171,21,59.901042
-1254.149359,12,59.980828
-1193.78406,7,60.034685
-1326.743446,4,60.067515
-1013.177554,12,60.148303
-1064.728309,19,60.285513
-1042.000521,11,60.363666
-1208.083774,10,60.431
-1235.434058,27,60.608775
-1001.843335,12,60.697578
-1248.31889,4,60.7265
-1180.178404,4,60.755989
-1088.242035,6,60.797876
-1077.630201,14,60.9012
-1321.340651,14,61.001898
-1095.890341,16,61.110258
-1448.910504,11,61.188663
-1257.052875,14,61.285437
-1149.616283,7,61.333782
-1156.451274,15,61.436542
-1026.503897,15,61.536241
-1035.091465,8,61.594087
-1277.457846,18,61.71277
-1045.156366,10,61.778593
-1032.847657,6,61.821479
-1009.213385,6,61.86237
-1070.467229,23,62.020945
-1879.252023,12,62.099735
-1022.0547,10,62.169547
-1042.442598,10,62.243724
-1083.172028,20,62.384861
-1115.480287,9,62.441707
-1260.226301,4,62.468637
-1039.971127,6,62.519506
-1006.472613,3,62.53948
-1479.489476,4,62.570436
-1043.009983,21,62.716614
-1058.444528,7,62.762494
-1111.719514,14,62.868208
-1168.676533,5,62.906111
-1048.889505,11,62.987856
-1262.674738,5,63.024773
-1009.092779,20,63.176353
-1180.729455,16,63.297286
-1154.861723,11,63.379774
-1387.609677,4,63.411687
-1144.508659,11,63.485646
-1424.531678,10,63.556493
-1016.734921,18,63.689101
-1062.690365,8,64.597771
-1018.837411,13,64.682872
-1377.798834,19,64.820001
-1023.434499,16,64.925214
-1009.392959,15,65.016008
-1025.287527,10,65.087358
-1274.446054,7,65.136233
-1310.332436,8,65.192084
-1558.585176,5,65.229241
-1361.319116,11,65.30404
-1235.624587,2,65.317366
-1191.809184,9,65.379291
-1007.983411,13,65.469955
-1407.290298,14,65.572702
-1007.620445,12,65.658504
-1551.511342,13,65.749261
-1188.421385,4,65.778151
-1111.592315,17,65.902819
-1090.392061,10,65.972631
-1001.101873,7,66.017511
-1255.401867,18,66.133203
-1031.71611,5,66.170105
-1368.506902,5,66.205009
-1089.409631,13,66.289783
-1163.155462,15,66.390513
-1124.064768,8,66.448359
-1030.837145,11,66.525153
-1327.468898,4,66.554075
-1804.947893,5,66.588982
-1012.533577,10,66.653897
-1055.428096,9,66.716742
-1013.975726,14,66.821416
-1347.640303,8,66.881261
-1058.082115,17,66.994197
-1396.252192,18,67.125304
-1174.018805,9,67.189102
-1033.912793,21,67.335851
-1078.164951,14,67.427639
-1024.565925,25,67.602137
-1087.109303,19,67.725806
-1012.302234,17,67.846486
-1577.709919,19,67.978652
-1070.234007,17,68.091107
-1263.10469,14,68.192803
-1045.318597,19,68.317454
-1019.178024,12,68.404222
-1006.736954,14,68.496485
-1340.227565,8,68.554331
-1015.834648,16,68.664465
-1198.115612,20,68.829025
-1798.301264,15,68.930266
-1171.22605,11,69.007022
-1137.690439,6,69.046916
-1025.813425,13,69.127201
-1181.494928,7,69.178447
-1013.698803,10,69.248332
-1092.266316,13,69.334104
-1233.841968,8,69.393953
-1162.172817,15,69.494812
-1453.392965,7,69.551332
-1078.881215,13,69.657054
-1257.618563,20,69.808622
-1105.622303,9,69.874435
-1060.378249,5,69.911843
-1551.499112,6,69.956381
-1307.557844,6,70.000265
-1065.307715,20,70.137622
-1328.743886,16,70.250777
-1015.842237,17,70.368463
-1129.62242,18,70.491193
-1033.68415,13,70.582963
-2053.127231,8,70.638823
-1043.554449,22,70.784299
-1015.241841,7,70.838549
-1009.571552,6,70.879442
-1047.604529,6,70.922801
-1081.265614,4,70.952806
-1031.771885,19,71.079895
-1154.57498,17,71.202565
-1128.963651,7,71.257419
-1020.678134,14,71.356328
-1010.577057,7,71.404236
-1090.768004,13,71.502937
-1073.291435,8,71.561779
-1043.530879,5,71.598682
-1094.850111,8,71.653534
-1002.024449,15,72.605068
-1018.348459,8,72.664908
-1039.894904,8,72.72127
-1041.558297,9,72.790087
-1049.386498,11,72.871867
-1190.054845,11,72.947664
-1055.443566,21,73.091281
-1131.221214,8,73.146136
-1018.887325,24,73.324688
-1402.143245,9,73.395501
-1028.451397,5,73.434362
-1061.027691,17,73.555042
-1003.456058,14,73.65576
-1305.082795,14,73.765504
-1217.023032,12,73.853973
-1158.749376,7,73.908827
-1011.009295,11,74.040474
-1107.419085,11,74.135225
-1120.236203,6,74.184095
-1204.091815,16,74.306278
-1129.02108,3,74.332208
-1128.916368,12,74.429948
-1126.675895,12,74.518469
-1039.919745,11,74.604222
-1017.816769,15,74.715935
-1093.126435,19,74.870522
-1043.828781,15,74.974775
-1006.765789,13,75.066532
-1166.177131,9,75.132358
-1189.973143,13,75.233597
-1153.557175,9,75.305423
-1143.516748,13,75.487655
-1038.470249,19,75.645234
-1007.465217,13,75.752948
-1081.218015,10,75.842975
-1086.908052,5,75.882863
-1051.159726,17,76.009525
-1016.664597,20,76.143167
-1134.321364,18,76.288777
-1309.489068,15,76.396691
-1143.473026,11,76.480469
-1070.380086,7,76.530334
-1390.019486,13,76.631065
-1116.108389,4,76.668964
-1103.533139,3,76.692901
-1085.361818,14,76.800611
-1161.151028,9,76.879401
-1028.06119,13,76.9706
-1156.619622,10,77.03992
-1229.189324,12,77.128721
-1398.717247,11,77.203538
-1443.355578,3,77.223495
-1147.479216,19,77.374093
-1066.5054,2,77.389053
-1551.227463,12,77.461625
-1056.625302,7,77.502516
-1503.73563,3,77.524243
-1099.547347,7,77.585081
-1225.406627,13,77.683817
-1262.794405,12,77.774573
-1298.26356,6,77.82045
-1079.10989,12,77.906253
-1336.532749,19,78.037869
-1382.014647,12,78.125637
-1221.534259,7,78.180488
-1130.960515,18,78.346045
-1011.02706,10,78.419849
-1902.349917,4,78.455753
-1024.323934,8,78.566967
-1144.669016,22,78.792904
-1050.895701,3,78.830803
-1099.843256,18,78.970343
-1194.305507,12,79.069363
-1024.107342,18,79.223949
-1998.951861,6,79.282792
-1216.322495,10,79.362579
-1133.288741,15,79.501207
-1417.587887,7,79.569026
-1093.827868,20,79.77747
-1383.781462,3,79.825341
-1017.327467,12,79.958987
-1017.912026,3,79.981922
-1225.59656,14,80.09151
-1524.046255,7,80.14639
-1292.643506,19,80.271049
-1003.048846,24,80.431902
-1472.758865,16,80.544516
-1093.462914,11,80.61554
-1125.543726,16,80.718249
-1720.069396,9,81.583852
-1014.445141,22,81.736513
-1133.718265,20,81.877589
-1054.428885,16,81.980463
-1023.572361,16,82.085182
-1007.361431,18,82.20486
-1033.000399,9,82.267693
-1164.546158,5,82.299608
-1008.18829,20,82.43724
-1002.022615,18,82.555933
-1164.052947,16,82.669631
-1546.927079,16,82.774352
-1056.683656,16,82.88207
-1001.618151,20,83.062637
-1001.738075,20,83.202808
-1140.499544,11,83.278607
-1178.046391,17,83.395295
-1081.763198,20,83.520957
-1264.194434,19,83.644543
-1001.940582,25,83.814013
-1063.350891,8,83.866455
-1300.395283,18,83.989396
-1026.605696,12,84.12005
-1131.406553,13,84.211806
-1041.729408,22,84.362278
-1431.038178,14,84.44905
-1024.862932,10,84.514082
-1249.934047,5,84.547526
-1237.861653,4,84.574419
-1191.506195,4,84.602345
-1036.923519,5,84.63552
-1012.911662,12,84.716306
-1328.136443,23,84.873764
-1162.962235,13,84.954499
-1049.357694,11,85.027413
-1005.654267,12,85.112181
-1100.667156,22,85.260353
-1024.861505,18,85.37888
-1027.866205,23,85.523837
-1023.922797,7,85.569456
-1020.767991,15,85.657169
-1106.74296,13,85.739946
-1022.16013,17,85.845914
-1089.85286,12,85.925072
-1439.599738,6,85.962389
-1125.038854,10,86.026218
-1411.587092,15,86.11897
-1000.066509,2,86.135925
-1190.920117,5,86.169041
-1026.02539,16,86.270283
-1025.469956,8,86.325137
-1102.752882,12,86.404282
-1681.160074,7,86.452129
-2166.556033,6,86.492678
-1258.933551,8,86.549857
-1014.200235,17,86.66209
-1046.487954,16,86.765722
-1000.621721,6,86.806171
-1178.87286,19,86.925912
-1291.696853,5,86.961782
-1222.378471,14,87.060701
-1109.270815,19,87.178666
-1313.761953,8,87.232822
-1023.107102,25,87.390983
-1054.879004,19,87.513254
-1011.528743,10,87.582045
-1098.895772,18,87.70102
-1044.113667,13,87.781766
-1195.80742,10,87.852735
-1047.832291,13,87.934633
-1035.842673,14,88.024039
-1058.528043,9,88.082913
