#{"t_start": 1638265744.853022, "env_id": "PathColav3d-v0"}
r,l,t
-4473.353189,1,1.803537
-2407.50729,1,1.810518
-2685.079707,1,1.817498
-2559.904387,2,1.832102
-1243.630234,1,1.838053
-2740.686239,1,1.846032
-2276.242848,1,1.853014
-1911.492734,2,1.866013
-3645.568617,2,1.880939
-1284.536113,1,1.886923
-1425.653372,1,1.892907
-4457.569874,1,1.899888
-4563.31103,1,1.906869
-3605.524646,1,1.913619
-3205.880701,1,1.920636
-2033.765901,2,1.932571
-2720.395352,1,1.939587
-1897.732272,1,1.946569
-3623.441665,1,1.953515
-2471.947578,2,1.967516
-3615.878758,2,1.980443
-3623.833019,1,1.988421
-2392.808266,1,1.995405
-5972.717857,2,2.0082
-1267.634696,1,2.016541
-128-1402.036254,4,2.036666
-2470.752221,1,2.04361-473-2182.972192,2,2.05461-122-2608.895609,2,2.069568
-7016.602864,1,2.076525
-3175.991424,1,2.08354-110-2086.848485,2,2.098107
-2877.112618,1,2.105344
-3018.921177,1,2.1113-3257-1717.73514,1,2.1183-1952.521761,1,2.125325
-3787.996791,2,2.139289
-3472.860014,2,2.154215
-3585.397247,1,2.16023
-3251.141355,2,2.174163
-2430.942889,1,2.180147
-4604.186809,3,2.203089
-3200.790875,1,2.210067
-1708.02311,2,2.224031
-2793.986319,2,2.237992
-1097.525182,2,2.251939
-1338.409868,1,2.257958
4
-3935.334931,1,2.230014
-1520.817125,2,2.243976
-2757.973969,1,2.250942
